age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.15128292185525308,0.0,0.0,0.0,0.0,0.15128292185525308
0-17,None,1,0.014745278273874498,0.000706069719192279,0.005896026083657515,0.001410492309422565,0.006621562111028509,0.000111128050573628
0-17,None,2,0.07057387829072599,0.027303102182931367,0.009083752152188746,0.01144158332399634,0.0226152464416321,0.0001301941899773853
0-17,PreOmicron,0,0.24515743141792065,0.0064786623101849815,0.01818495818813651,0.07807941102809865,0.01765114341581594,0.12476325647568452
0-17,PreOmicron,1,0.023895060346760616,0.0017475842197197267,0.010283749252313477,0.0055271004075322545,0.006245872662312256,3.709120659865588e-05
0-17,PreOmicron,2,0.11436658226041897,0.0461681889510461,0.018454880501608553,0.02830651415074275,0.02133019721082782,0.00010656145015818307
0-17,Omicron,0,0.07839221094140371,0.07838139575819414,8.385954731728297e-06,1.0694448052125001e-06,1.359783672642034e-06,0.0
0-17,Omicron,1,0.007640749865614321,0.00763974868245755,8.718967015275381e-07,7.03284294339385e-08,5.8958025809949e-08,0.0
0-17,Omicron,2,0.03657017121346297,0.036567098565369084,2.525247573073914e-06,3.449965019080108e-07,2.0240401890349958e-07,0.0
0-17,Both,0,0.16456554617226166,0.1645428423027003,1.7604290069510542e-05,2.2450415208015265e-06,2.854537971020175e-06,0.0
0-17,Both,1,0.01603991212520253,0.016037810382554453,1.830336906812384e-06,1.4763758110974146e-07,1.2376816015439237e-07,0.0
0-17,Both,2,0.0767702572371011,0.07676380695325666,5.301148431617966e-06,7.24236975615462e-07,4.2489843720841944e-07,0.0
18-49,None,0,0.06485260153453265,0.0,0.0,0.0,0.0,0.06485260153453265
18-49,None,1,0.0400732992479281,0.004277731538594518,0.0016781078459439547,0.004609109311398238,0.018472249627514592,0.011036100924476783
18-49,None,2,0.22031100409967372,0.05275589318855473,0.04179113450658703,0.019391724607785394,0.089173057242078,0.017199194554668545
18-49,PreOmicron,0,0.05517962205698357,0.0015135669019751313,0.0029009537104691444,0.019546783532402422,0.0011785337759881525,0.03003978413614872
18-49,PreOmicron,1,0.03409623445714268,0.00448555726221614,0.002922308949641371,0.012510997694746742,0.009110315777875367,0.0025812798877308724
18-49,PreOmicron,2,0.187450890998434,0.048854972153698654,0.04023322865976166,0.04715809350498532,0.04329930804073918,0.007891101182094917
18-49,Omicron,0,0.03499619174927174,0.034994662601101824,1.1388339825035349e-06,3.6442181174031154e-07,2.5892375661195866e-08,0.0
18-49,Omicron,1,0.02162462000479169,0.02162377625103933,6.381679031993048e-07,1.9378431240478302e-07,1.1801536758750114e-08,0.0
18-49,Omicron,2,0.11888568787547153,0.11888175123789407,3.180705757683827e-06,7.137979657792788e-07,4.213385399674631e-08,0.0
18-49,Both,0,0.04437269984949208,0.04437076099759486,1.4439610699950704e-06,4.620611233020078e-07,3.2829703924240475e-08,0.0
18-49,Both,1,0.027418491123449493,0.027417421303273955,8.091518364375102e-07,2.4570482387005976e-07,1.49635152336158e-08,0.0
18-49,Both,2,0.15073865700282876,0.15073366562436985,4.032910292251803e-06,9.05045415101803e-07,5.3422751546640843e-08,0.0
50-64,None,0,0.031870204321328845,0.0,0.0,0.0,0.0,0.031870204321328845
