age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.18098366419577122,0.0,0.0,0.0,0.0,0.18098366419577122
0-17,None,1,0.017640156991054562,0.000844689429513823,0.00705356818686489,0.0016874083561361848,0.007921545663299955,0.00013294535523971173
0-17,None,2,0.08442935218942209,0.03266340586484977,0.010867127161401115,0.01368786145047732,0.027055203042767213,0.00015575466992667265
0-17,PreOmicron,0,0.2830616195684532,0.012033455501362754,0.04352747265785478,0.03509507416748773,0.031415223681286575,0.16099039356046138
0-17,PreOmicron,1,0.027589514388041362,0.0024431250185015002,0.012894221562203238,0.0036872850379953944,0.008447070982559493,4.810736491875905e-05
0-17,PreOmicron,2,0.1320489850619985,0.05456273788000322,0.02608931204830852,0.022454179774225095,0.02880448394153694,0.00013800286547026875
0-17,Omicron,0,0.052568158892463294,0.05253920335612149,2.6837805374043427e-05,4.321104777469825e-07,1.6856204900060294e-06,0.0
0-17,Omicron,1,0.005123725280479875,0.0051210433692191835,2.569590538075038e-06,3.902874127146553e-08,7.329198134536654e-08,0.0
0-17,Omicron,2,0.024523183464118345,0.024514971122156958,7.73672810187813e-06,2.2624909875736338e-07,2.493647607504665e-07,0.0
0-17,Both,0,0.12278466773015131,0.12271703561246676,6.268568435503712e-05,1.0092904630998388e-06,3.93714286642438e-06,0.0
0-17,Both,1,0.011967603951876163,0.01196133974955362,6.001852206114038e-06,9.116033602671945e-08,1.7118978039890004e-07,0.0
0-17,Both,2,0.057279368286170085,0.05726018652861456,1.807085523483732e-05,5.28455266466482e-07,5.824470542137333e-07,0.0
18-49,None,0,0.06887885928677218,0.0,0.0,0.0,0.0,0.06887885928677218
18-49,None,1,0.04256117834509696,0.004543306848786121,0.001782290169612624,0.004895257617816687,0.01961906620085566,0.011721257508025914
18-49,None,2,0.2339886186775201,0.05603114844278903,0.044385662332775085,0.020595625140438917,0.09470920698035236,0.018266975781164718
18-49,PreOmicron,0,0.07664922209477902,0.0034835270135683814,0.011913162597204046,0.009085814269991853,0.00683333749275669,0.04533338072125808
18-49,PreOmicron,1,0.0473625905737864,0.006988058545542212,0.008171880398666094,0.008499049556772402,0.016019853944728688,0.003916070157831496
18-49,PreOmicron,2,0.2603853459011643,0.07141735768266226,0.07019338066875822,0.03321626769001979,0.07356420373416825,0.011967097682711687
18-49,Omicron,0,0.01937922727594152,0.01937011194735092,8.710814531902072e-06,1.3299921037342367e-07,2.715148483240603e-07,0.0
18-49,Omicron,1,0.011974686526783313,0.01196965923848719,4.814107309519067e-06,8.94072133490837e-08,1.2377377325403985e-07,0.0
18-49,Omicron,2,0.06583324213393452,0.06580980145260086,2.2658464633770046e-05,3.393376583028956e-07,4.428790415743443e-07,0.0
18-49,Both,0,0.03449380653278732,0.034477581820810434,1.550470237683017e-05,2.3673023523129464e-07,4.832793648328897e-07,0.0
18-49,Both,1,0.021314189387645278,0.021305241130452054,8.56880843586475e-06,1.591392203613599e-07,2.2030953699367828e-07,0.0
18-49,Both,2,0.11717903326378909,0.11713731032430308,4.0330642923908605e-05,6.03999703812777e-07,7.882968582786031e-07,0.0
50-64,None,0,0.03535734053232543,0.0,0.0,0.0,0.0,0.03535734053232543
50-64,None,1,0.04882562444976396,0.0033699077898489737,0.00256746814573082,0.0025758804219136663,0.021553588748148642,0.018758779344121863
50-64,None,2,0.3492358831303964,0.08658472954277835,0.09934643783249693,0.019084220813208364,0.11897876529577049,0.025241729646142127
50-64,PreOmicron,0,0.025390198671634952,0.0013063950626774686,0.004209018734828439,0.0030309981608292198,0.001965718602080085,0.01487806811121973
50-64,PreOmicron,1,0.03506180856313998,0.004105334156287868,0.006863708306653354,0.0049137216543492295,0.01131180584225117,0.0029133902512540376
50-64,PreOmicron,2,0.25078720068999094,0.07194915865272962,0.08701805056873116,0.02310313118027149,0.05811277256421785,0.010576440248892614
50-64,Omicron,0,0.009319388365166196,0.009315590135910755,3.6983829210078294e-06,5.3002806238590956e-08,4.68435281940238e-08,0.0
50-64,Omicron,1,0.012869320756834019,0.012864445821243681,4.753715115506075e-06,6.776484467961358e-08,5.345563015338269e-08,0.0
50-64,Omicron,2,0.0920506117525548,0.09202267528615428,2.7476018917032053e-05,2.7010483051741994e-07,1.9034265295512847e-07,0.0
50-64,Both,0,0.011510836495137405,0.011506145114735892,4.568055266293284e-06,6.546638175057844e-08,5.785875346843659e-08,0.0
50-64,Both,1,0.0158955331863941,0.015889511912861337,5.871548141891157e-06,8.369970395707437e-08,6.602568691525413e-08,0.0
50-64,Both,2,0.11369625340666184,0.11366174769830548,3.39369869457756e-05,3.336198062368628e-07,2.351016043506298e-07,0.0
65+,None,0,0.0036272455232439567,0.0,0.0,0.0,0.0,0.0036272455232439567
65+,None,1,0.05787471559992247,1.5568436414668154e-05,0.004603401055502481,0.0014400270732663795,1.665628326039708e-05,0.05179906275147857
65+,None,2,0.5117085770846711,0.08266262906023614,0.2466176767365944,0.03022710195947742,0.08583726214693443,0.06636390718142877
65+,PreOmicron,0,0.0013898711370083656,8.264284616978211e-05,0.0002476525548679161,0.0001672500102900387,9.622752215230681e-05,0.0007960982035283219
65+,PreOmicron,1,0.02217616542895655,0.0013290004304734855,0.005307691479743175,0.0028189970443602166,0.0013832659597224643,0.003385160643452312
65+,PreOmicron,2,0.19607412216572223,0.04151081366398751,0.10126652546253063,0.015846554307300677,0.022892363130549848,0.014515191880096923
65+,Omicron,0,0.0007653337450614919,0.0007650684524792413,2.6077174592146237e-07,3.475387459120094e-09,1.0454488699917988e-09,0.0
65+,Omicron,1,0.012211324695452214,0.012207093219916762,4.16511332196384e-06,5.142782145702714e-08,1.4934392034997892e-08,0.0
65+,Omicron,2,0.10796838514809266,0.10793723383908937,3.092485280473794e-05,1.8263343298192765e-07,4.382276555630626e-08,0.0
65+,Both,0,0.0005454959276071823,0.000545306838828364,1.858665273197163e-07,2.4771019415258658e-09,7.451495570161174e-10,0.0
65+,Both,1,0.008703690298567709,0.008700674290600917,2.968707926201721e-06,3.665546874359183e-08,1.064457184718275e-08,0.0
65+,Both,2,0.07695507324569391,0.07693286997514616,2.204186261966105e-05,1.3017300567160565e-07,3.12349224135265e-08,0.0
