age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.19264417742294127,0.0,0.0,0.0,0.0,0.19264417742294127
0-17,None,1,0.018776686549330318,0.000899111536113689,0.007508019286123852,0.0017961256127117802,0.008431919284018695,0.00014151083036229853
0-17,None,2,0.08986901207442269,0.034767861412393075,0.011567280297154776,0.0145697503778797,0.028798330271104823,0.00016578971589031774
0-17,PreOmicron,0,0.23482969956613417,0.010682119886882394,0.02098623936840481,0.07171080521870686,0.036095995051010875,0.09535454004112916
0-17,PreOmicron,1,0.022888434627049474,0.002091025203360739,0.009872354448407209,0.00508402187627732,0.005771635228676941,2.8347161634803477e-05
0-17,PreOmicron,2,0.10954866836909019,0.045509550331138945,0.01821748901904287,0.026054257870716125,0.01968578237618624,8.138009816317102e-05
0-17,Omicron,0,0.07566006470142417,0.07564705975073731,9.62508163476173e-06,1.0393743586447656e-06,2.3404946934608118e-06,0.0
0-17,Omicron,1,0.007374452413797758,0.007373248973307092,1.0239360200368066e-06,7.7870471173281e-08,1.0163399945623675e-07,0.0
0-17,Omicron,2,0.03529561785444424,0.035291923642183864,2.9337826431170388e-06,4.130280107898516e-07,3.4740160646849107e-07,0.0
0-17,Both,0,0.13626416869633942,0.13624074671274378,1.7334821913924738e-05,1.8719186073119231e-06,4.215243074417145e-06,0.0
0-17,Both,1,0.01328142702127441,0.013279259618712921,1.8441140794573948e-06,1.4024512220936107e-07,1.8304335982054245e-07,0.0
0-17,Both,2,0.06356759070375191,0.06356093740832276,5.283757746939487e-06,7.438655882820368e-07,6.256720939376987e-07,0.0
18-49,None,0,0.08271518717864584,0.0,0.0,0.0,0.0,0.08271518717864584
18-49,None,1,0.051110832406519084,0.005455962544947927,0.0021403151346102546,0.005878612891360122,0.02356012788071344,0.014075813954887361
18-49,None,2,0.2809920575339838,0.06728663887977368,0.05330181721822925,0.02473285716681128,0.11373431360564679,0.02193643066352293
18-49,PreOmicron,0,0.054685741131058584,0.0026534052006932317,0.003367705906254204,0.017868942593256016,0.006044949985804071,0.024750737445051064
18-49,PreOmicron,1,0.03379105875610473,0.005082738208904644,0.003126710421733268,0.0115979017258238,0.009802339202265612,0.0021297976043220933
18-49,PreOmicron,2,0.18577312634255863,0.05141130103900379,0.040100974825163525,0.043806134744704,0.04393936906162054,0.006500505120791907
18-49,Omicron,0,0.029455172767663122,0.02945352998013557,1.116158134487106e-06,3.284330263141496e-07,1.9819636675149657e-07,0.0
18-49,Omicron,1,0.018200749465531723,0.018199842559669152,6.294030670675093e-07,1.8714279582226594e-07,9.035999967995917e-08,0.0
18-49,Omicron,2,0.10006227251990521,0.10005804195598275,3.211644570633152e-06,6.95985344247073e-07,3.2293400757725944e-07,0.0
18-49,Both,0,0.03254501411291248,0.03254319899732343,1.233242884896746e-06,3.628855807722555e-07,2.1898712338013486e-07,0.0
18-49,Both,1,0.02011000420515642,0.020109002165062166,6.95427314651858e-07,2.0677403521638742e-07,9.983874438704752e-08,0.0
18-49,Both,2,0.11055878357996038,0.11055410923078415,3.5485454015623217e-06,7.689940585162039e-07,3.568097161419268e-07,0.0
50-64,None,0,0.042621924877934585,0.0,0.0,0.0,0.0,0.042621924877934585
50-64,None,1,0.058857427229672264,0.004062295254734842,0.003094984882524812,0.00310512556047512,0.025982028813326813,0.02261299271861068
50-64,None,2,0.4209905312831489,0.10437458764113303,0.11975834003453524,0.023005299991689883,0.1434243616787154,0.03042794193707549
50-64,PreOmicron,0,0.016448748740267048,0.0009370872475480914,0.0009973130189499814,0.005759958574744879,0.001662245256492416,0.007092144642531679
50-64,PreOmicron,1,0.022714390182331574,0.002778266364670926,0.002342144376665993,0.007639002250075586,0.006220149274570505,0.0013827220881422028
50-64,PreOmicron,2,0.16246960903197055,0.047288282706219605,0.04823299923113176,0.0312978466471483,0.03062429372745858,0.005016406984358545
