age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.17813437535787535,0.0,0.0,0.0,0.0,0.17813437535787535
0-17,None,1,0.017362441857831413,0.0008313911897323643,0.006942521407082424,0.0016608428988863502,0.007796834011905228,0.00013085235022504445
0-17,None,2,0.08310015150242595,0.03214917449401343,0.01069604219492878,0.013472368682006667,0.02662926356154765,0.0001533025699294477
0-17,PreOmicron,0,0.2902196133925842,0.017673140432433794,0.05170648813154719,0.03353086655476847,0.031178187687700712,0.15613093058613403
0-17,PreOmicron,1,0.028287191359936927,0.003001245855012663,0.013392957114202225,0.00355730598680501,0.008221815203157594,4.649311342096879e-05
0-17,PreOmicron,2,0.13538820788209535,0.057465424095812144,0.028022780478078768,0.021721759240820225,0.028044701127455277,0.00013324772074644895
0-17,Omicron,0,0.04984767127376442,0.049811806960765294,3.326037705090169e-05,4.2953412232246447e-07,2.1744018259019745e-06,0.0
0-17,Omicron,1,0.004858564173816914,0.004855240782966163,3.1853958131153566e-06,4.345548140594953e-08,9.453955622970347e-08,0.0
0-17,Omicron,2,0.02325406888238663,0.023243901159940197,9.582820251790299e-06,2.6297083324054156e-07,3.219313613999363e-07,0.0
0-17,Both,0,0.12119645036261503,0.12110925215818305,8.086716055706826e-05,1.0443418840812106e-06,5.286701990831172e-06,0.0
0-17,Both,1,0.011812803219866703,0.011804722939203911,7.744768324868679e-06,1.0565488739233478e-07,2.2985745053104117e-07,0.0
0-17,Both,2,0.05653846073480109,0.05651373958259295,2.329905829705687e-05,6.393705206932516e-07,7.827233903825644e-07,0.0
18-49,None,0,0.07673886387819184,0.0,0.0,0.0,0.0,0.07673886387819184
18-49,None,1,0.047417981443648546,0.005061759289222298,0.0019856734582073526,0.005453872376403579,0.021857865623709994,0.013058810696105322
18-49,None,2,0.260689868323483,0.06242505636436536,0.04945066360226926,0.022945863077641456,0.10551680178409273,0.02035148349511402
18-49,PreOmicron,0,0.07188351047757216,0.004894347109554802,0.012256518945769868,0.006627538069327949,0.003578893884377906,0.044526212468541625
18-49,PreOmicron,1,0.044417792936578805,0.0074517204256857004,0.008193778366108668,0.006920714231151337,0.014323120730488265,0.0038364127584920964
18-49,PreOmicron,2,0.24419572995989397,0.07116616829106706,0.06688017015425482,0.027242549794695876,0.06717836023983623,0.011700063094711244
18-49,Omicron,0,0.019841865101165902,0.01983108627960597,1.0586327184728502e-05,1.174555571546978e-07,7.503881804893032e-08,0.0
18-49,Omicron,1,0.012260556693514491,0.01225461123834203,5.843997489036305e-06,6.724342124564094e-08,3.4214262178934766e-08,0.0
18-49,Omicron,2,0.06740487074092881,0.06737714941884024,2.7349122764190962e-05,2.5026515958929214e-07,1.219341647923825e-07,0.0
18-49,Both,0,0.03093687573335012,0.030920069699166768,1.6505902389553467e-05,1.831333877818155e-07,1.1699840601279053e-07,0.0
18-49,Both,1,0.019116313759570114,0.019107043773764303,9.111795850970825e-06,1.0484404345836776e-07,5.334591138187753e-08,0.0
18-49,Both,2,0.10509577095210221,0.10505254864954922,4.264197987729471e-05,3.9020636936726386e-07,1.901163063350388e-07,0.0
50-64,None,0,0.03682162175442529,0.0,0.0,0.0,0.0,0.03682162175442529
50-64,None,1,0.05084767825705541,0.0035094684192003927,0.002673796713930004,0.002682557374291756,0.02244620439167878,0.019535651357954438
50-64,None,2,0.3636990621492983,0.09017053072808462,0.10346074963339844,0.019874570589364194,0.12390612604259901,0.026287085155852378
50-64,PreOmicron,0,0.024781126852560863,0.0018794884000151888,0.0043884491353119925,0.002235562739023655,0.0010155638802045047,0.015262062698005525
50-64,PreOmicron,1,0.03422072969653637,0.004785988314277203,0.006998669953197639,0.003908935531329463,0.010474601311720379,0.002980748492946854
50-64,PreOmicron,2,0.2447712014258578,0.07469501631757272,0.08452758826552308,0.019126861388822785,0.05559074511750515,0.010800695978838048
50-64,Omicron,0,0.009187971876583215,0.009183523132920297,4.391325025277288e-06,4.514892088568272e-08,1.2269716754291107e-08,0.0
50-64,Omicron,1,0.012687845226676623,0.01268213469687767,5.640808969532062e-06,5.571708427395577e-08,1.4003745146658314e-08,0.0
50-64,Omicron,2,0.09075256860911722,0.09071984215548153,3.246147215521469e-05,2.1519101455156984e-07,4.979046591785151e-08,0.0
50-64,Both,0,0.010787043580694612,0.010781820579099065,5.155589836467427e-06,5.300662472165782e-08,1.4405134357086894e-08,0.0
50-64,Both,1,0.014896033775863644,0.014889329387274126,6.62253356911049e-06,6.54140679059089e-08,1.6440952499532376e-08,0.0
50-64,Both,2,0.10654711679533066,0.1065086946401095,3.81110564480769e-05,2.526427903047632e-07,5.845598277545944e-08,0.0
65+,None,0,0.0036924753520983225,0.0,0.0,0.0,0.0,0.0036924753520983225
65+,None,1,0.05891549372464169,1.5848408210443006e-05,0.0046861853779516256,0.0014659235059541827,1.6955818127684993e-05,0.05273058061439778
65+,None,2,0.5209107837433183,0.08414917556272614,0.25105267534446407,0.030770684872446795,0.08738089901499085,0.0675573489486902
