age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.29713669684156024,0.0,0.0,0.0,0.0,0.29713669684156024
0-17,None,1,0.02896138722453261,0.001386800449963394,0.01158045927131095,0.002770365753136676,0.013005493742940435,0.00021826800718116284
0-17,None,2,0.1386150453827744,0.05362636771337667,0.01784151228921453,0.022472558262608033,0.044418891065271186,0.00025571605230401996
0-17,PreOmicron,0,0.14890560437593145,0.012412837634078995,0.018195908377101146,0.01277350197930272,0.019880130752041418,0.08564322563340714
0-17,PreOmicron,1,0.01451356535249476,0.001850058382556108,0.006298419552011385,0.0016740490995639091,0.004628649253455724,2.5481902336873788e-05
0-17,PreOmicron,2,0.06946485347558798,0.030431315341028678,0.01229973106721919,0.010859735176844246,0.015800724879122,7.32164400774915e-05
0-17,Omicron,0,0.10337301398652665,0.10335267608512431,1.812465129866803e-05,2.825543527630147e-07,1.930695750913942e-06,0.0
0-17,Omicron,1,0.010075584464840427,0.010073701212690491,1.7669250001413662e-06,3.325301349270627e-08,8.30741363028352e-08,0.0
0-17,Omicron,2,0.04822378109943495,0.04821801276860376,5.268294300155457e-06,2.1115431281305608e-07,2.8888221822449076e-07,0.0
0-17,Both,0,0.08998279518282075,0.08996509171123024,1.577691045924867e-05,2.459542338196955e-07,1.6806068974391597e-06,0.0
0-17,Both,1,0.008770463569584169,0.008768824260774742,1.5380498667848537e-06,2.8945650193731977e-08,7.231329245079433e-08,0.0
0-17,Both,2,0.0419772090439117,0.04197218790239988,4.58587622331973e-06,1.8380285675237167e-07,2.514624317507207e-07,0.0
18-49,None,0,0.09950697264084389,0.0,0.0,0.0,0.0,0.09950697264084389
18-49,None,1,0.061486703656269404,0.006563562680660429,0.0025748146961508613,0.007072014125813406,0.028343005443215323,0.016933306710429356
18-49,None,2,0.3380354918491561,0.08094631666181513,0.06412247434302942,0.029753807316090508,0.13682320766365855,0.026389685864562404
18-49,PreOmicron,0,0.042121787638637956,0.003703490012107886,0.004769941994325602,0.0031751834450733755,0.005043849641734988,0.025429322545396118
18-49,PreOmicron,1,0.02602762203767593,0.0048321345911116805,0.0035126850994450015,0.0038472370209592104,0.00954121644084113,0.0021864850820941858
18-49,PreOmicron,2,0.1430920750989489,0.0438675021411585,0.034009987094125824,0.01527905255108567,0.0432331827161673,0.006685704207611949
18-49,Omicron,0,0.03296076983264299,0.03295528981434535,4.984362278817847e-06,7.694696084511337e-08,4.1870905798450056e-07,0.0
