age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.2786029504859347,0.0,0.0,0.0,0.0,0.2786029504859347
0-17,None,1,0.0271549358146862,0.0013002994958278159,0.01085813416943848,0.0025975656354577568,0.012194282859789707,0.0002046536541724513
0-17,None,2,0.12996900428618194,0.05028145102103287,0.016728657273715055,0.021070844171994445,0.04164828592241039,0.00023976589702921829
0-17,PreOmicron,0,0.22234782809618497,0.011304206867547245,0.04453303801717729,0.01668152716431147,0.020973835623626775,0.12885522042352227
0-17,PreOmicron,1,0.021671848736546692,0.002092782607979267,0.01060658405828751,0.0023011434005282107,0.0065770434986103885,3.8474729627255055e-05
0-17,PreOmicron,2,0.10372584271793363,0.04338099584628114,0.02271132970228548,0.015093409477968453,0.022429475209984482,0.0001104271334741941
0-17,Omicron,0,0.05782135958725363,0.05778751785598524,3.215034378552672e-05,2.893095701432353e-07,1.4020779127287594e-06,0.0
0-17,Omicron,1,0.005635745441931461,0.0056326119515909875,3.044738654613308e-06,2.8689509568839385e-08,6.006217629186477e-08,0.0
0-17,Omicron,2,0.026973815312871317,0.02696421407125867,9.220620595206245e-06,1.7239583135722752e-07,2.082251860813389e-07,0.0
0-17,Both,0,0.08062597221746574,0.08057878338440277,4.483036620614632e-05,4.0341260619125063e-07,1.955054250632169e-06,0.0
0-17,Both,1,0.007858470618287608,0.00785410128648811,4.245576650715979e-06,4.0004586850632864e-08,8.375056193068033e-08,0.0
0-17,Both,2,0.03761222668472213,0.037598838735268154,1.2857212373483751e-05,2.4038835490265454e-07,2.90348725588797e-07,0.0
18-49,None,0,0.1093130120675322,0.0,0.0,0.0,0.0,0.1093130120675322
18-49,None,1,0.06754598798850114,0.007210377197452172,0.00282855303987481,0.00776893462799899,0.031136102464166517,0.018602020659008688
18-49,None,2,0.37134762337844157,0.08892327296512795,0.07044150400353447,0.03268593357711908,0.15030662227499875,0.02899029055766105
18-49,PreOmicron,0,0.05204593700918006,0.003005851417617111,0.011060172917755117,0.003368700139015052,0.0038194939946440973,0.030791718540148675
18-49,PreOmicron,1,0.03215988810097499,0.005098238241566944,0.007096471980977236,0.004240784620184914,0.01051602100835056,0.002654406727977188
18-49,PreOmicron,2,0.17680543833997578,0.050155729074845626,0.05297917523736309,0.01689428145802701,0.04863494899284306,0.008120599680679944
18-49,Omicron,0,0.020229825050852666,0.020219958166176322,9.602826421722744e-06,7.282362213458938e-08,1.912346324828283e-07,0.0
18-49,Omicron,1,0.012500282391360711,0.012494839188585702,5.303997211619501e-06,5.200104189430361e-08,8.720452149485229e-08,0.0
18-49,Omicron,2,0.06872281087044602,0.06869743083173956,2.4870235902059518e-05,1.9865894565894636e-07,3.111438587396186e-07,0.0
18-49,Both,0,0.017812341062715113,0.017803653280460963,8.455279220645963e-06,6.412112767277351e-08,1.6838190583578687e-07,0.0
