age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.14966679210358047,0.0,0.0,0.0,0.0,0.14966679210358047
0-17,None,1,0.01458775697125251,0.0006985268963412407,0.005833039838722658,0.0013954242597193469,0.006550825087979605,0.00010994088848966692
0-17,None,2,0.06981994953923286,0.027011427781024923,0.008986711971248711,0.01131935483323621,0.022373651606157566,0.00012880334756545288
0-17,PreOmicron,0,0.27018964564001036,0.006532006234056741,0.058718026877530284,0.04321718968696876,0.015361183163288022,0.14636123967816655
0-17,PreOmicron,1,0.02633490590228943,0.0018706139265063256,0.0134238440968987,0.003838135416422181,0.00709521552081175,4.3751141651091845e-05
0-17,PreOmicron,2,0.126044175594764,0.050680750699167214,0.029076384153590446,0.02194753121331113,0.024213727797803845,0.00012556827542590927
0-17,Omicron,0,0.064936855280378,0.06491949005153383,1.5855396026424294e-05,5.717482045835768e-07,9.380846131669484e-07,0.0
0-17,Omicron,1,0.006329280196317428,0.0063276742464157916,1.5257418231999212e-06,3.955135938448521e-08,4.065671905224282e-08,0.0
0-17,Omicron,2,0.03029321264382198,0.03028828321409078,4.589431628177482e-06,2.0064309343923653e-07,1.3935500958555247e-07,0.0
0-17,Both,0,0.15460481736287018,0.15456347338305584,3.7749296548119456e-05,1.3612458805639636e-06,2.233437385647766e-06,0.0
0-17,Both,1,0.015069057541592594,0.015065234018107134,3.6325601986764896e-06,9.416579641390949e-08,9.67974903697698e-08,0.0
0-17,Both,2,0.07212355122389018,0.07211181499829064,1.0926741610910188e-05,4.777008169298875e-07,3.3178317170658555e-07,0.0
18-49,None,0,0.06318170424950592,0.0,0.0,0.0,0.0,0.06318170424950592
18-49,None,1,0.03904082922620086,0.0041675177638995295,0.0016348721733969278,0.004490357741645001,0.017996320659044218,0.010751760888215157
18-49,None,2,0.2146347929701072,0.051396661999487024,0.040714405253897586,0.018892105791693932,0.08687555466365045,0.016756065261378135
18-49,PreOmicron,0,0.06402200694010425,0.0017660315897126842,0.015782992938442337,0.010261406486294167,0.002072955126198024,0.03413862079945706
18-49,PreOmicron,1,0.03956006361899936,0.005204450749433492,0.009926757520061601,0.007980196354717325,0.010669506086180948,0.0029469494429888586
18-49,PreOmicron,2,0.21748938823896158,0.056721396682967204,0.07062334826686331,0.03070373473261076,0.05040593081333703,0.009015927347922057
18-49,Omicron,0,0.028782618222430292,0.028777199760337255,5.168509961850659e-06,1.8204823773921897e-07,6.790389345128508e-08,0.0
