age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.14919458075367112,0.0,0.0,0.0,0.0,0.14919458075367112
0-17,None,1,0.014541731367879,0.0006963229850792082,0.005814636106153762,0.001391021578509193,0.006530156682421247,0.00010959401571559143
0-17,None,2,0.06959966171078989,0.026926204448606418,0.008958358137164708,0.011283641314219875,0.02230306084865652,0.00012839696214239502
0-17,PreOmicron,0,0.21062652280408775,0.00706013200028749,0.01788257338404863,0.03984695580576506,0.0037190090584480343,0.1421178525555386
0-17,PreOmicron,1,0.020529393883444515,0.0016390096721217258,0.008894603371297034,0.003502665481554233,0.006389585592761616,4.234413294991036e-05
0-17,PreOmicron,2,0.09825782317581776,0.04005933785249409,0.016261674209545673,0.019978771139257324,0.021836141708591345,0.00012170776537216394
0-17,Omicron,0,0.10105479024703334,0.10104266509964636,1.1321816339276761e-05,6.74845908620513e-07,1.2848513909008553e-07,0.0
0-17,Omicron,1,0.009849631305549672,0.009848506964717433,1.0810570390226959e-06,3.756654267844771e-08,5.717250537059479e-09,0.0
0-17,Omicron,2,0.04714232366831652,0.04713888607186388,3.2565267438557826e-06,1.6204474074610368e-07,1.9024968034506143e-08,0.0
0-17,Both,0,0.17852221658204678,0.1785007964377605,2.0000989004891412e-05,1.1921749296965774e-06,2.2698035167004884e-07,0.0
0-17,Both,1,0.01740024405457877,0.01739825780714731,1.90978278601317e-06,6.636461717337964e-08,1.0100028273134911e-08,0.0
0-17,Both,2,0.08328108044678484,0.08327500762889131,5.7529422529172655e-06,2.8626635345776513e-07,3.360928715620516e-08,0.0
18-49,None,0,0.05713305300034207,0.0,0.0,0.0,0.0,0.05713305300034207
18-49,None,1,0.035303285846001536,0.0037685436965179827,0.001478358959147601,0.004060476840428161,0.016273456916641574,0.009722449433266203
18-49,None,2,0.19408689822694164,0.0464762425917044,0.03681664337610084,0.017083484757272255,0.0785585910983284,0.015151936403535576
18-49,PreOmicron,0,0.05080737574625635,0.002115744151335253,0.0048792785134076765,0.010529598451388669,0.0008238468594303609,0.0324589077706944
18-49,PreOmicron,1,0.031394564352172014,0.004527847318381429,0.0038352914898989,0.007914915926434889,0.009640114307209818,0.0027902076947206467
18-49,PreOmicron,2,0.17259791745388783,0.04683358713051361,0.040832029522981594,0.030333818308284313,0.046046052912514526,0.008537399338047015
18-49,Omicron,0,0.04095176994550034,0.040947720158967395,3.8076644275501333e-06,2.205023360714745e-07,2.1619769320399662e-08,0.0
18-49,Omicron,1,0.025304652287302717,0.02530241922902809,2.105530790169012e-06,1.1767462243676795e-07,9.852862012417405e-09,0.0
18-49,Omicron,2,0.13911740381837925,0.13910699145216357,9.943279198325332e-06,4.3368221647549036e-07,3.5404800848778776e-08,0.0
18-49,Both,0,0.05050891649818127,0.05050392159002224,4.696280646237527e-06,2.719622154331757e-07,2.6665297367299568e-08,0.0
18-49,Both,1,0.03121014234783568,0.031207388148100763,2.5969104389511617e-06,1.4513701572663752e-07,1.215228023881724e-08,0.0
18-49,Both,2,0.17158402047719923,0.17157117811809156,1.226379859563311e-05,5.348930922365072e-07,4.36674197985964e-08,0.0
50-64,None,0,0.026190746211445987,0.0,0.0,0.0,0.0,0.026190746211445987
