age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.20827748180889738,0.0,0.0,0.0,0.0,0.20827748180889738
0-17,None,1,0.020300437020858517,0.0009720755078725155,0.008117303991251027,0.0019418833448922252,0.009116179574094711,0.00015299460274803876
0-17,None,2,0.09716198941440277,0.03758931476530375,0.012505978866829569,0.01575210296975029,0.031135349063772775,0.00017924374874636533
0-17,PreOmicron,0,0.2172938183556109,0.01109773457254344,0.029849569612064454,0.035655543825393016,0.01593694185149407,0.12475402849411589
0-17,PreOmicron,1,0.0211792433643756,0.002046789521586415,0.009640490419135065,0.003228425013846877,0.0061723671049837385,3.725781863753436e-05
0-17,PreOmicron,2,0.10136813396973342,0.04242486093846966,0.019099387955856594,0.018666528626753196,0.021070196654375272,0.00010692120301398083
0-17,Omicron,0,0.08265799095294306,0.08262952797838055,2.6714893713743583e-05,4.6428209494772007e-07,1.2837987538195907e-06,0.0
0-17,Omicron,1,0.008056527883079253,0.008053888347951486,2.5465320544786135e-06,3.7004685194931314e-08,5.599838809313966e-08,0.0
0-17,Omicron,2,0.038560168733721305,0.038552087759746625,7.687889193285552e-06,2.0277406871373801e-07,1.9031071267957358e-07,0.0
0-17,Both,0,0.1311688192693877,0.13112365176987292,4.2393494264019096e-05,7.367628162760452e-07,2.037242434477913e-06,0.0
0-17,Both,1,0.01278479234313859,0.012780603701458122,4.041056393540555e-06,5.872222163272541e-08,8.886306529453022e-08,0.0
0-17,Both,2,0.06119059688385153,0.06117777329834473,1.2199804719803036e-05,3.217793569017744e-07,3.020014300941165e-07,0.0
18-49,None,0,0.08316192138474333,0.0,0.0,0.0,0.0,0.08316192138474333
18-49,None,1,0.05138687551198646,0.005485429504754845,0.002151874704443465,0.005910362531934647,0.023687373134981128,0.0141518356358724
18-49,None,2,0.28250965989969007,0.06765004545873725,0.05358969355401158,0.02486643618280352,0.11434857816851261,0.022054906535625047
18-49,PreOmicron,0,0.05432045529229106,0.002944021993260426,0.0070110856772621485,0.008559467049822213,0.001963812270063539,0.033842068301882744
18-49,PreOmicron,1,0.03356534369793291,0.005214552445096256,0.005023142546893301,0.0070492463284980164,0.010548454936715194,0.0029204747463122413
18-49,PreOmicron,2,0.1845322125161578,0.05181643094922603,0.04666624310381819,0.027287519756076673,0.04981867181433096,0.00892687086017926
18-49,Omicron,0,0.02957397932864283,0.029566167708431967,7.61832420963975e-06,1.2934472229797028e-07,6.395127892530254e-08,0.0
18-49,Omicron,1,0.018274161645738893,0.018269853692872755,4.206117226744452e-06,7.268576844266344e-08,2.9149870953521702e-08,0.0
18-49,Omicron,2,0.10046587071217095,0.10044577089009837,1.972560224666568e-05,2.698433593150774e-07,1.0437646659804162e-07,0.0
18-49,Both,0,0.032344759184602806,0.03233621569534983,8.33208339035974e-06,1.4146300191923356e-07,6.994286069520965e-08,0.0
18-49,Both,1,0.0199862639776537,0.01998155241359648,4.6001874583545236e-06,7.949568268443229e-08,3.1880916185693973e-08,0.0
18-49,Both,2,0.10987849684838923,0.10985651387824623,2.1573689740890906e-05,2.9512492646389404e-07,1.1415547563407071e-07,0.0
50-64,None,0,0.04028606706947025,0.0,0.0,0.0,0.0,0.04028606706947025
50-64,None,1,0.055631796726725975,0.0038396646692266693,0.00292536690713705,0.0029349518339841117,0.02455810614776992,0.021373707168608244
50-64,None,2,0.3979185085482868,0.09865442844501464,0.11319508756530625,0.021744514380163612,0.1355641133180252,0.028760364839777078
50-64,PreOmicron,0,0.018269291183024037,0.0010747318033262256,0.0024117806707574865,0.002907382088838908,0.0005028339721497541,0.011372562647951666
50-64,PreOmicron,1,0.025228411889468786,0.0031269061945615254,0.004178170483177506,0.004397055272066653,0.007517900107047976,0.002225521944930676
50-64,PreOmicron,2,0.18045169530317431,0.05274145450282173,0.059395331191101755,0.019835823500127605,0.040382412715647825,0.008080484984242627
50-64,Omicron,0,0.012758371120553457,0.012755402345466713,2.9091435278303124e-06,4.8058395479183025e-08,1.1573163433208198e-08,0.0
50-64,Omicron,1,0.017618277493278628,0.017614467210537627,3.7378903695541014e-06,5.918644947019264e-08,1.3205921972566936e-08,0.0
50-64,Omicron,2,0.12601855621800026,0.12599669795444632,2.1583043587753842e-05,2.2810301313116166e-07,4.711695305944168e-08,0.0
50-64,Both,0,0.010264034691216227,0.010261646329081844,2.3403888951995137e-06,3.866269712188193e-08,9.31054206239543e-09,0.0
50-64,Both,1,0.014173800846658653,0.01417073549655499,3.0071108656856536e-06,4.7615151250249914e-08,1.0624086725111785e-08,0.0
50-64,Both,2,0.10138118891014256,0.10136360406539337,1.7363431901573933e-05,1.835075353919967e-07,3.7905312220259054e-08,0.0
65+,None,0,0.0038746129460913107,0.0,0.0,0.0,0.0,0.0038746129460913107
65+,None,1,0.061821600130962676,1.663015775913759e-05,0.004917339400214813,0.001538232663062171,1.7792192544159888e-05,0.05533160571738236
65+,None,2,0.5466055894735974,0.08829997601824688,0.2634362733085669,0.03228850096429943,0.09169110969750512,0.07088972948497925
65+,PreOmicron,0,0.0010270459174563469,6.858167740612958e-05,0.00014521551343660345,0.00016985189139469812,2.6311475876292076e-05,0.000617085359342624
65+,PreOmicron,1,0.016387087667472957,0.001103665336262554,0.0033623924602690083,0.0027609736919237296,0.0003805092526613786,0.002618317623571175
65+,PreOmicron,2,0.1448890629692456,0.03153683925955063,0.07245421937846051,0.013894892867293864,0.015728780128456254,0.011251965976195067
65+,Omicron,0,0.0009511659511671701,0.0009509708485959122,1.9159131090230775e-07,3.0479731169761404e-09,4.632872387257901e-10,0.0
65+,Omicron,1,0.015176380688699066,0.015173268682767112,3.060463794014652e-06,4.492401200197571e-08,6.618125935793716e-09,0.0
65+,Omicron,2,0.13418440310261986,0.13416146586976285,2.2761382448771353e-05,1.564099494704659e-07,1.9440458767697007e-08,0.0
65+,Both,0,0.00047512151820616933,0.00047502406157439207,9.570270508454736e-08,1.5225078368420025e-09,2.3141885594079165e-10,0.0
65+,Both,1,0.007580827535764263,0.007579273042585401,1.5287471155195857e-06,2.244021115358403e-08,3.305852189552669e-09,0.0
65+,Both,2,0.06702710209871719,0.06701564461026831,1.1369648558446798e-05,7.812909257713438e-08,9.710797861296952e-09,0.0
