age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.23743179233256584,0.0,0.0,0.0,0.0,0.23743179233256584
0-17,None,1,0.02314205599729364,0.0011081449041549767,0.00925354972996744,0.002213704712934659,0.010392246135800792,0.0001744105144357662
0-17,None,2,0.11076255144291812,0.04285100002057824,0.014256543489175651,0.01795705425585365,0.03549361970822448,0.00020433396908604062
0-17,PreOmicron,0,0.21517442036838494,0.013886394180156062,0.027139352684783905,0.020504032251913513,0.024330848939782056,0.12931379231174944
0-17,PreOmicron,1,0.02097266939877863,0.0022974782410668184,0.009300925392167078,0.002539872964155515,0.006739865802817436,3.860357572899277e-05
0-17,PreOmicron,2,0.10037942927150445,0.042819609907566156,0.018207357998633458,0.01624149295848279,0.02299997463636133,0.00011077729866987346
0-17,Omicron,0,0.07566154279910998,0.07563340480371705,2.5881322200805097e-05,3.331749879865435e-07,1.9234982041295576e-06,0.0
0-17,Omicron,1,0.007374596481359555,0.0073719899956536635,2.4877011780559408e-06,3.591846847514242e-08,8.286605936138625e-08,0.0
0-17,Omicron,2,0.035296307390876386,0.035288330561204964,7.469958249817441e-06,2.2205633454112491e-07,2.8481508705870007e-07,0.0
0-17,Both,0,0.1111303548867782,0.11108902628973756,3.801403480168468e-05,4.893616133714125e-07,2.8252006255879934e-06,0.0
0-17,Both,1,0.010831678734020125,0.010827850373259992,3.6538921166813017e-06,5.27564202494571e-08,1.2171222320103158e-07,0.0
0-17,Both,2,0.051842600896410025,0.05183088466806652,1.0971744436876496e-05,3.2615247257028755e-07,4.183314340546901e-07,0.0
18-49,None,0,0.08435738118845396,0.0,0.0,0.0,0.0,0.08435738118845396
18-49,None,1,0.05212556628644145,0.005564283027735438,0.0021828080892059717,0.005995324503888083,0.024027881169990974,0.014355269495620946
18-49,None,2,0.28657076066487747,0.06862252070604383,0.054360050028107475,0.025223893350977255,0.11599234885749764,0.02237194772225127
18-49,PreOmicron,0,0.058274365367531195,0.0040526914099377215,0.007095992171634245,0.005039847928480788,0.005358266770895376,0.036727567086583056
18-49,PreOmicron,1,0.036008518187396164,0.0060886848910363025,0.005144321404106925,0.0056529664444027496,0.01290533913802341,0.003168009851078989
18-49,PreOmicron,2,0.1979640545422966,0.05791149844753431,0.04868371086418094,0.022364951272827206,0.05929823700575458,0.009683280814071793
