age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.17935679963818255,0.0,0.0,0.0,0.0,0.17935679963818255
0-17,None,1,0.017481589385925273,0.00083709650502999,0.006990163568891563,0.0016722402200451422,0.007850338784280184,0.0001317503076783939
0-17,None,2,0.08367041562292311,0.03236979407636164,0.010769442411231796,0.013564821082376043,0.026812003463820525,0.0001543545891331458
0-17,PreOmicron,0,0.18514500086666114,0.0040046986580681235,0.006971017053867762,0.050958004189003626,0.007069882885045246,0.11614139808067651
0-17,PreOmicron,1,0.018045755101211765,0.001236539211529239,0.007438768309246671,0.0038848085716054674,0.00540101841160266,3.46035075879079e-05
0-17,PreOmicron,2,0.08637062661839638,0.03459930899237797,0.012463153244369349,0.020759010643024833,0.018449584283893632,9.940306210128667e-05
0-17,Omicron,0,0.11342123957234991,0.11341801912300487,2.1835843382309197e-06,8.01042723192344e-07,2.358222836210837e-07,0.0
0-17,Omicron,1,0.011054967204178263,0.011054668898346769,2.426146227715539e-07,4.5366093291402314e-08,1.0325115431311958e-08,0.0
0-17,Omicron,2,0.052911304587447396,0.052910388785503186,6.826550284886714e-07,1.9860628512420362e-07,3.454063060528078e-08,0.0
0-17,Both,0,0.1614750703096455,0.16147048543395218,3.1087161088374737e-06,1.140425113816571e-06,3.357344706500522e-07,0.0
0-17,Both,1,0.01573868892013667,0.015738264229353042,3.454045593038577e-07,6.458660768938509e-08,1.4699616637171283e-08,0.0
0-17,Both,2,0.07532854217294216,0.07532723836790627,9.71879421685617e-07,2.827509554232237e-07,4.917465879015919e-08,0.0
18-49,None,0,0.0666899724099856,0.0,0.0,0.0,0.0,0.0666899724099856
18-49,None,1,0.041208635551780885,0.004398926049779008,0.0017256511427285065,0.004739692248861939,0.018995595995533777,0.011348770114877666
18-49,None,2,0.2265527432573387,0.054250546284337585,0.04297513964404716,0.019941121072631574,0.09169946288155653,0.017686473374766015
18-49,PreOmicron,0,0.0433129477926922,0.0012157078484911787,0.0012153246330318921,0.01301419275127993,0.0008718139829984136,0.02699590857689079
18-49,PreOmicron,1,0.026763656000480127,0.003536837927654339,0.0017337119956943208,0.00882952216437035,0.008101854985797356,0.002323665758743185
18-49,PreOmicron,2,0.14713856950894533,0.03841114311725361,0.02950964008352103,0.0335134076599775,0.03859292964980606,0.007101151482374195
18-49,Omicron,0,0.04524469121051367,0.04524435762279673,8.059680023505935e-08,2.5299091670534115e-07,0.0,0.0
18-49,Omicron,1,0.027957306374110168,0.027957122035813024,5.1106796438069244e-08,1.3323150071098069e-07,0.0,0.0
18-49,Omicron,2,0.1537009019670591,0.15370004027372716,3.7163441934738223e-07,4.900589125858449e-07,0.0,0.0
18-49,Both,0,0.04415350377708856,0.044153178234663006,7.865300941147794e-08,2.4688941613823335e-07,0.0,0.0
18-49,Both,1,0.027283046906940774,0.02728286701441678,4.9874229864095656e-08,1.3001829413530166e-07,0.0,0.0
18-49,Both,2,0.14999402524306488,0.14999318433159506,3.6267153779442195e-07,4.78239931999513e-07,0.0,0.0
50-64,None,0,0.030657388845056015,0.0,0.0,0.0,0.0,0.030657388845056015
50-64,None,1,0.04233537171695871,0.0029219554392370044,0.0022261818368098825,0.0022334758928142856,0.01868853090504084,0.01626522764305671
50-64,None,2,0.30281294086546306,0.07507526532461141,0.0861405956768019,0.016547409094316304,0.10316325314802162,0.021886417621711944
50-64,PreOmicron,0,0.015399728295775414,0.00048512239478690005,0.0003132791714929228,0.004680389378018268,0.0001608320472147956,0.009760105304262526
50-64,PreOmicron,1,0.021265777885938808,0.002096875467970949,0.0014673327522187261,0.006411326323915119,0.0061446440212940805,0.001904792152897997
50-64,PreOmicron,2,0.1521080949633732,0.04133948483954005,0.043385545685804175,0.02693014730589819,0.03352727850310012,0.006918417569265602
50-64,Omicron,0,0.019744228172494452,0.01974410535424001,2.49996065976951e-08,9.78186478446608e-08,0.0,0.0
50-64,Omicron,1,0.027265180448719124,0.027265022436240318,3.927167799371805e-08,1.1874080080929122e-07,0.0,0.0
50-64,Omicron,2,0.1950201247813037,0.1950192123577954,4.610654236414883e-07,4.5135808468158997e-07,0.0,0.0
50-64,Both,0,0.0157764187509381,0.015776320614298095,1.9975673844946478e-08,7.816096616011446e-08,0.0,0.0
50-64,Both,1,0.021785956904515413,0.021785830646299,3.137962303049204e-08,9.487859338045917e-08,0.0,0.0
50-64,Both,2,0.15582878836946404,0.15582805930701502,3.684094982796088e-07,3.606529507432503e-07,0.0,0.0
65+,None,0,0.0028954014294481022,0.0,0.0,0.0,0.0,0.0028954014294481022
65+,None,1,0.04619773687860381,1.2427301311819784e-05,0.0036746048512603952,0.0011494828292325165,1.3295660867841022e-05,0.04134792623593126
65+,None,2,0.40846469753907627,0.06598436549420439,0.19685934386699636,0.024128389892745114,0.06851847494951888,0.05297412333561148
65+,PreOmicron,0,0.0009416832405339674,3.552154932642592e-05,1.886379713411192e-05,0.0002984657661677429,8.111476457873425e-06,0.0005807206514478132
65+,PreOmicron,1,0.015025078777235915,0.0005748293755740072,0.001436723747072387,0.004647192408130502,0.00011940731609787586,0.0024534008600378423
65+,PreOmicron,2,0.13284664299403967,0.0256837283395639,0.06260645695799887,0.019880768413387314,0.01409247128200771,0.010570343118607975
65+,Omicron,0,0.001593448333176389,0.0015934399360589943,1.6526876014061951e-09,6.744429793055237e-09,0.0,0.0
65+,Omicron,1,0.025424352587877348,0.025424218715955706,3.486845789576699e-08,9.90034637496483e-08,0.0,0.0
65+,Omicron,2,0.22479348971624355,0.2247924993364898,6.527159190057036e-07,3.376638347831077e-07,0.0,0.0
65+,Both,0,0.0008974133297625393,0.0008974086005944047,9.307762621199587e-10,3.798391872468311e-09,0.0,0.0
65+,Both,1,0.014318727779181894,0.01431865238392466,1.9637548486776896e-08,5.575770874508908e-08,0.0,0.0
65+,Both,2,0.12660132739482066,0.12660076962336733,3.6760273556926374e-07,1.901687177450219e-07,0.0,0.0
