age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.21846226135788363,0.0,0.0,0.0,0.0,0.21846226135788363
0-17,None,1,0.021293129432970688,0.0010196100500931408,0.008514240572992755,0.0020368415401124,0.009561961223098499,0.00016047604667390319
0-17,None,2,0.10191321568299479,0.039427434186362124,0.013117521875208203,0.01652238161334863,0.032657869230817115,0.00018800877725862005
0-17,PreOmicron,0,0.21733803417848915,0.0074818805772461396,0.021605843628802343,0.048403599571635376,0.020824691200321575,0.11902201920048369
0-17,PreOmicron,1,0.021183553002267656,0.0017107782884012667,0.009341279646977958,0.003911428723579522,0.006133533326094764,3.5367193413274995e-05
0-17,PreOmicron,2,0.10138876076662541,0.04141056997932464,0.017486118121316143,0.021448301458036993,0.020942000772591455,0.00010157793609367532
0-17,Omicron,0,0.07982696511559025,0.07981538261865864,9.393235554992522e-06,9.077832915850627e-07,1.2814780850353814e-06,0.0
0-17,Omicron,1,0.007780592812151442,0.007779520614344027,9.557383678385007e-07,6.089141794262296e-08,5.5568021633872714e-08,0.0
0-17,Omicron,2,0.03723948778419283,0.03723619970808691,2.7957377228230196e-06,3.025656441987013e-07,1.8977273889392095e-07,0.0
0-17,Both,0,0.123770849734876,0.12375289119811836,1.4564110569878298e-05,1.4075082174539852e-06,1.986917970284634e-06,0.0
0-17,Both,1,0.012063725364062174,0.012062062932908547,1.4818620467445535e-06,9.441148776490334e-08,8.615761911719196e-08,0.0
0-17,Both,2,0.057739424767895994,0.0577343266413039,4.334761231228025e-06,4.6912477292387557e-07,2.9424058794423647e-07,0.0
18-49,None,0,0.0873518387291713,0.0,0.0,0.0,0.0,0.0873518387291713
18-49,None,1,0.053975882083726535,0.005761799937771633,0.002260291838115386,0.006208142213693581,0.02488080558446759,0.014864842509678395
18-49,None,2,0.2967432430621795,0.07105843350580453,0.05628968391938241,0.026119272944167164,0.1201097616885801,0.02316609100424541
18-49,PreOmicron,0,0.04944986964679518,0.0018498539981731282,0.00426914761047778,0.011719124702293023,0.0028699359635551967,0.028741807372296067
18-49,PreOmicron,1,0.030555742980825362,0.004293575678442551,0.0034873594472430306,0.008430424146081613,0.00949612370555222,0.0024691439119967867
18-49,PreOmicron,2,0.16798632863914353,0.04506611465087617,0.03896508438547347,0.03213803731661096,0.04426201145682481,0.007539631347096953
18-49,Omicron,0,0.03189066509241106,0.03188885252891248,1.5186953527985795e-06,2.8308190975810863e-07,1.0786236022687508e-08,0.0
18-49,Omicron,1,0.019705673099068413,0.019704673118632807,8.451808075803755e-07,1.498832250112869e-07,4.916403013468775e-09,0.0
18-49,Omicron,2,0.10833589218736844,0.10833122830969696,4.094632287056821e-06,5.517232022106734e-07,1.7522182213457135e-08,0.0
18-49,Both,0,0.03070874172190247,0.030706996335151483,1.4624098684741218e-06,2.7259040310743884e-07,1.0386479404313638e-08,0.0
18-49,Both,1,0.018975346669691633,0.01897438375026568,8.138569406779498e-07,1.4432829268313725e-07,4.734192589082233e-09,0.0
18-49,Both,2,0.10432077608771645,0.10431628506144211,3.942878111354065e-06,5.312753832374716e-07,1.687277974410184e-08,0.0
50-64,None,0,0.03824527827499538,0.0,0.0,0.0,0.0,0.03824527827499538
50-64,None,1,0.052813632640849144,0.003645157108635402,0.0027771753253299195,0.002786274704375267,0.023314055499850654,0.020290970002657917
50-64,None,2,0.3777609778576103,0.0936568482208461,0.10746091485754297,0.020642993072267947,0.12869678315856162,0.027303438548391692
50-64,PreOmicron,0,0.01831288318478884,0.0007093981155465583,0.001546243305603252,0.004428022521616711,0.000988472215952019,0.010640747026070296
50-64,PreOmicron,1,0.025288608914333703,0.0026646629886719364,0.0031627330251976717,0.006236833382058889,0.007624897484540358,0.0020721611789973594
50-64,PreOmicron,2,0.1808822675974857,0.05017645298480024,0.05661958226571586,0.026703002414437623,0.03984867830581023,0.0075203469027542175
