age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.15042515038402768
0-17,None,1,0.0007020663164658394,0.005862595720823833,0.0014024948431615504,0.00658401797184788,0.00011049795650705433
0-17,None,2,0.0271482940800652,0.00903224743934824,0.011376709750425627,0.0224870183972867,0.00012945599124012983
0-17,PreOmicron,0,0.006475277270671853,0.018152785081018637,0.0779412717357935,0.017619914741985904,0.1245425234075389
0-17,PreOmicron,1,0.0017431277669628935,0.010262810442542077,0.005520841435532803,0.00623530712700948,9.14853287474343e-05
0-17,PreOmicron,2,0.0460205737199696,0.01840824207516099,0.028365022654030795,0.021266991307190786,0.00010718138408443918
0-17,Omicron,0,0.07879189408532732,8.385664216797664e-06,1.0694077563977447e-06,1.3597365656074775e-06,0.0
0-17,Omicron,1,0.007679756748314572,8.72870417052197e-07,7.024111072546019e-08,6.051367124172358e-08,0.0
0-17,Omicron,2,0.03675857626954734,2.544371427275039e-06,3.4450291653031874e-07,2.0443687197716275e-07,0.0
0-17,Both,0,0.1654157742530335,1.760487109937181e-05,2.245115618431037e-06,2.8546321850892874e-06,0.0
0-17,Both,1,0.01612288831668002,1.8325049490864464e-06,1.4746425187421332e-07,1.270424565565468e-07,0.0
0-17,Both,2,0.07717098852175786,5.3416556933408335e-06,7.232497369409332e-07,4.2919495535097283e-07,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.0645323759602518
18-49,None,1,0.004256609193366225,0.0016698217782156414,0.004586350707406394,0.018381038379156604,0.010981607478219588
18-49,None,2,0.05249539806895635,0.04158478056348276,0.019295973226932644,0.08873274347223613,0.017114269326950357
18-49,PreOmicron,0,0.0015130729934148544,0.002894504092331002,0.019503325655374614,0.001175913571194606,0.02997299743219987
18-49,PreOmicron,1,0.004466935815901572,0.002908292474176799,0.01247402026832741,0.009072387947564622,0.005100566775177172
18-49,PreOmicron,2,0.04869893714955898,0.040118720420242546,0.04713530096267572,0.043141960754415336,0.00794897046571814
18-49,Omicron,0,0.03518701079018445,1.1387963319073071e-06,3.6440976371689365e-07,2.5891519642323606e-08,0.0
18-49,Omicron,1,0.021742630530456063,6.386610231782479e-07,1.9354770718063465e-07,1.1780807860462363e-08,0.0
18-49,Omicron,2,0.11953516380116522,3.193738943819774e-06,7.144154752154832e-07,4.246767564639849e-08,0.0
18-49,Both,0,0.04461844664470706,1.444036371187526e-06,4.620852193488439e-07,3.283141596198501e-08,0.0
18-49,Both,1,0.027570469285482804,8.098460808919227e-07,2.454257367168432e-07,1.4938505293556083e-08,0.0
18-49,Both,2,0.15157506160530124,4.049780514510099e-06,9.05905561376842e-07,5.3850602179657993e-08,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.031730624150176925
50-64,None,1,0.003024245485960437,0.002304114662562215,0.002311664064462546,0.019342767678743367,0.016834630883514747
50-64,None,2,0.07770345475375402,0.0891561534906696,0.01712669077215439,0.10677472984713515,0.02265260407721726
50-64,PreOmicron,0,0.0005686775527327584,0.0008807810890843283,0.0067151476708792734,0.0002512952564957382,0.009364932481036044
50-64,PreOmicron,1,0.002425788127513015,0.002318240583930724,0.008846003974590101,0.005995309800982535,0.004968549651627342
50-64,PreOmicron,2,0.04776695580326763,0.052430474490642115,0.03620559340455475,0.032538364385423124,0.0066856582051065165
50-64,Omicron,0,0.016842011802914916,2.889395643015874e-07,1.4592866720769716e-07,0.0,0.0
50-64,Omicron,1,0.023257496077275615,3.8205990518395205e-07,1.7701062495991322e-07,0.0,0.0
50-64,Omicron,2,0.16635506036587405,2.5564084228282763e-06,6.739997737411643e-07,0.0,0.0
50-64,Both,0,0.015223466116050098,2.6117198575826914e-07,1.3190467662611646e-07,0.0,0.0
50-64,Both,1,0.021022411551528234,3.4534330511884345e-07,1.5999960591357054e-07,0.0,0.0
50-64,Both,2,0.15036805901507813,2.3107332698208724e-06,6.092272608429237e-07,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.003082219436643814
65+,None,1,1.322913957931603e-05,0.003911698868194349,0.0012236501240603843,1.4153527705377781e-05,0.04401579021586455
65+,None,2,0.0702418296034386,0.20956116474234832,0.02568520950012612,0.07293944567087347,0.056392136483579464
65+,PreOmicron,0,3.903000885325345e-05,4.954012496736166e-05,0.00041459645187169006,1.0978370961737215e-05,0.0005307367499769772
65+,PreOmicron,1,0.0006270626528776509,0.002003899388136602,0.006302227867349861,0.00015926473219275852,0.007579212942824605
65+,PreOmicron,2,0.028428827168195284,0.07087976994034859,0.025365967536805693,0.013020323585442138,0.009710333691926473
65+,Omicron,0,0.001377150085648159,1.1379890089532113e-08,9.97019856286113e-09,0.0,0.0
65+,Omicron,1,0.021973194085412644,1.9417697353796033e-07,1.463839047860396e-07,0.0,0.0
65+,Omicron,2,0.19428000423397732,2.0239387962596337e-06,5.014400256513704e-07,0.0,0.0
65+,Both,0,0.0008236609846148324,6.806209122472725e-09,5.9630853969170384e-09,0.0,0.0
65+,Both,1,0.013141968231447844,1.1613548797662845e-07,8.755088672204258e-08,0.0,0.0
65+,Both,2,0.1161971097021116,1.210499450350593e-06,2.999067346090366e-07,0.0,0.0
