age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.14966679219322687
0-17,None,1,0.0006985268967596389,0.005833039842216487,0.0013954242605551668,0.006550825091903368,0.00010994088855551842
0-17,None,2,0.027011427797204043,0.008986711976631508,0.0113193548400162,0.022373651619558798,0.0001288033476426026
0-17,PreOmicron,0,0.00747473253559581,0.05888468294387642,0.04332430544684738,0.015400511264714183,0.146720696414704
0-17,PreOmicron,1,0.001962234434217606,0.01347149052712136,0.0038435828326118123,0.007107260104267802,0.00010777677196750265
0-17,PreOmicron,2,0.051192528030164594,0.029178455834457474,0.022051744727764173,0.024248712790491567,0.00012626793552352952
0-17,Omicron,0,0.0641074431943279,2.6967235581463203e-06,0.0,0.0,0.0
0-17,Omicron,1,0.006248451456445669,2.502586807740605e-07,0.0,0.0,0.0
0-17,Omicron,2,0.029906776435570888,7.713317529708513e-07,0.0,0.0,0.0
0-17,Both,0,0.15380977955613986,6.470113848481072e-06,0.0,0.0,0.0
0-17,Both,1,0.01499159681302316,6.004331260753562e-07,0.0,0.0,0.0
0-17,Both,2,0.07175383171726481,1.8506176658687019e-06,0.0,0.0,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.06318170442258642
18-49,None,1,0.00416751777531607,0.0016348721778755133,0.004490357753945933,0.01799632070834352,0.010751760917668638
18-49,None,2,0.05139666214028357,0.040714405365431035,0.018892105843447145,0.0868755549016382,0.016756065307279862
18-49,PreOmicron,0,0.002095294341769027,0.01583525907850753,0.010292001208021042,0.0020791766236846524,0.03423961039569362
18-49,PreOmicron,1,0.005413703920640636,0.009946401573822934,0.007995580520886478,0.01069865643986289,0.0058266251006203725
18-49,PreOmicron,2,0.05791615622447095,0.07094852330673089,0.03081829974060994,0.05049014780636932,0.009080494949119555
18-49,Omicron,0,0.028420008960351194,9.206758713691108e-07,0.0,0.0,0.0
18-49,Omicron,1,0.01756116848288236,5.081695215325212e-07,0.0,0.0,0.0
18-49,Omicron,2,0.09654646280181409,2.378685574522406e-06,0.0,0.0,0.0
18-49,Both,0,0.04325573819942141,1.4012843737672882e-06,0.0,0.0,0.0
18-49,Both,1,0.02672839784924906,7.7344267607382e-07,0.0,0.0,0.0
18-49,Both,2,0.14694536250363804,3.620400001063549e-06,0.0,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.028252935167329983
50-64,None,1,0.002692786982081922,0.0020515827823418898,0.002058304766801844,0.0172227926749186,0.01498954866651186
50-64,None,2,0.06918712531606881,0.07938460373230204,0.015249598675602738,0.09507217713722342,0.02016986969231254
50-64,PreOmicron,0,0.000789908006610487,0.006046607189967013,0.0038029022208259633,0.0005795698563058621,0.013312373952528659
50-64,PreOmicron,1,0.003353596680139914,0.009058481545377845,0.005624964960800687,0.008775922118160145,0.007062858285215502
50-64,PreOmicron,2,0.06594137147059384,0.09463574534736706,0.02506265392270726,0.04716066430485041,0.009503750542291491
50-64,Omicron,0,0.012284020688857923,3.597912985454523e-07,0.0,0.0,0.0
50-64,Omicron,1,0.016963272246182163,4.62550946342608e-07,0.0,0.0,0.0
50-64,Omicron,2,0.12133412472511772,2.6727010060995356e-06,0.0,0.0,0.0
50-64,Both,0,0.016508603663842557,4.835266969855901e-07,0.0,0.0,0.0
50-64,Both,1,0.022797091070360084,6.216262932894293e-07,0.0,0.0,0.0
50-64,Both,2,0.16306199954572342,3.591866436831333e-06,0.0,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.0027750316790013775
65+,None,1,1.1910664432934514e-05,0.00352184148503492,0.0011016956865274414,1.2742923909017533e-05,0.0396289799399569
65+,None,2,0.0632412150877902,0.1886753629331703,0.023125306782910294,0.06566997468742021,0.05077184425223861
65+,PreOmicron,0,5.614809463905962e-05,0.0003986937458517984,0.00023345634986278455,2.9193610066349848e-05,0.0007689388751484079
65+,PreOmicron,1,0.000902012905154328,0.007668876305283134,0.003744500998159546,0.0004205658400421196,0.010980870412720847
65+,PreOmicron,2,0.0405162482414521,0.11729726462909083,0.01839254329680173,0.01942159937579707,0.01406846815621782
65+,Omicron,0,0.0010819640688904345,2.740474739965561e-08,0.0,0.0,0.0
65+,Omicron,1,0.01726333737315261,4.371403321375851e-07,0.0,0.0,0.0
65+,Omicron,2,0.15263718872881415,3.2415494768989244e-06,0.0,0.0,0.0
65+,Both,0,0.0009844675694259393,2.493528744530132e-08,0.0,0.0,0.0
65+,Both,1,0.01570772659886597,3.9774932703529154e-07,0.0,0.0,0.0
65+,Both,2,0.13888295047169522,2.9494513047639533e-06,0.0,0.0,0.0
