age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.2690818751842756
0-17,None,1,0.0012558626031355723,0.010487064470131905,0.002508795513055755,0.011777551144797869,0.00019765974815409425
0-17,None,2,0.048563115014135065,0.01615696625134473,0.020350761726057758,0.0402249827385759,0.0002315720528635215
0-17,PreOmicron,0,0.007648486280656294,0.02671225495243987,0.02357763711380194,0.019601021980071343,0.06427000400592836
0-17,PreOmicron,1,0.0013716420715119053,0.006666575619809037,0.0020511002470379085,0.003685382490016467,4.721088255005887e-05
0-17,PreOmicron,2,0.027781011517194067,0.01409211959895757,0.011671288176225134,0.01255472751235329,5.5310811086800856e-05
0-17,Omicron,0,0.12153318123942614,5.549498552987911e-05,6.122578333303866e-07,3.70039255996303e-07,0.0
0-17,Omicron,1,0.011845887373184776,5.188274494093934e-06,3.640638819866602e-08,1.6468214836811567e-08,0.0
0-17,Omicron,2,0.05670573942445632,1.5931963817925617e-05,1.663446731930684e-07,5.563553258630169e-08,0.0
0-17,Both,0,0.10686751030042875,4.879828600925795e-05,5.38375360890555e-07,3.2538582137368755e-07,0.0
0-17,Both,1,0.010416418610630954,4.562194227819372e-06,3.2013150862541523e-08,1.4480959856020835e-08,0.0
0-17,Both,2,0.04986293562165566,1.4009419403446725e-05,1.46271502931043e-07,4.89218729494397e-08,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.09731419728786019
18-49,None,1,0.006418925394529114,0.0025180750521402056,0.00691617240076157,0.02771842766624203,0.016560157607268925
18-49,None,2,0.07916255132979678,0.06270944591316033,0.029098140546128224,0.1338081168663139,0.025808152217210334
18-49,PreOmicron,0,0.002049203227657815,0.00676510814343701,0.005965316721725921,0.004331609014439257,0.01855444161765045
18-49,PreOmicron,1,0.0036155227260247186,0.004480569563231584,0.004764739664774255,0.007255852554535698,0.003157447587984076
18-49,PreOmicron,2,0.035934425799935145,0.03607040833721926,0.018411319120609584,0.03261733899924069,0.004920719349481821
18-49,Omicron,0,0.038275041515610224,1.4336298898319157e-05,1.7053936613550446e-07,6.789153305080163e-08,0.0
18-49,Omicron,1,0.02365162696436299,7.919128277455442e-06,9.454192015937476e-08,3.089108392526723e-08,0.0
18-49,Omicron,2,0.13003613627833793,3.71933336931265e-05,3.5101510490229814e-07,1.1135675482041494e-07,0.0
18-49,Both,0,0.026121676074944217,9.784134545817282e-06,1.1638848460559103e-07,4.633412700182504e-08,0.0
18-49,Both,1,0.01614159289563494,5.404589922528375e-06,6.452229223315721e-08,2.1082325608207333e-08,0.0
18-49,Both,2,0.08874613051731632,2.538343987119955e-05,2.395582736058126e-07,7.599796010644464e-08,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.050092887405955654
50-64,None,1,0.004774352622223505,0.0036374877410502164,0.0036494059226020734,0.030536275582383914,0.026576699701131627
50-64,None,2,0.1226698344038677,0.1407501200486568,0.0270377723559959,0.16856442831755797,0.035761488337613084
50-64,PreOmicron,0,0.000653029292022427,0.0019979206861335283,0.001721342602791754,0.0010993746049328592,0.005472116005751951
50-64,PreOmicron,1,0.0018825922338769057,0.0031707277765654672,0.002566729905787659,0.004589206350719143,0.00290322222067269
50-64,PreOmicron,2,0.03165066681628334,0.03814256366523035,0.011497333686074767,0.022898157592746108,0.0039065628446584245
50-64,Omicron,0,0.014540322417652938,4.399176479607961e-06,5.390888541938126e-08,1.3540090717943586e-08,0.0
50-64,Omicron,1,0.020079433666953753,5.660518853468007e-06,6.637759781267218e-08,1.5437618124175645e-08,0.0
50-64,Omicron,2,0.14363040335128893,3.286869360710954e-05,2.562969147211354e-07,5.522922695825821e-08,0.0
50-64,Both,0,0.005994462991154503,1.813625574530002e-06,2.2224735412231146e-08,5.582102677932845e-09,0.0
50-64,Both,1,0.008278043535937295,2.3336326254121303e-06,2.7365146528437784e-08,6.364386418598037e-09,0.0
50-64,Both,2,0.059213758303502166,1.355060511974663e-05,1.0566219413248219e-07,2.276906574158289e-08,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.0048048890609652985
65+,None,1,2.0622979433240227e-05,0.006097969170567321,0.0019075549993769034,2.206401323576426e-05,0.06861646072423723
65+,None,2,0.10950037971704388,0.3266860678712986,0.040040816266522034,0.11370570844185911,0.0879100159103063
65+,PreOmicron,0,3.4078917537474026e-05,9.797021255226438e-05,8.214775403361915e-05,4.977576549492747e-05,0.0002497671873965149
65+,PreOmicron,1,0.0005458067887252998,0.002047159008468505,0.0013250246952207418,0.000712200830104353,0.0035668129246574382
65+,PreOmicron,2,0.015738804196545438,0.03753961435030506,0.006627725634443511,0.007999254824870598,0.004569728278698054
65+,Omicron,0,0.0008339176733574513,2.1746059763056644e-07,2.6281858414956727e-09,5.420648871395579e-10,0.0
65+,Omicron,1,0.013305620285396624,3.4727945972778025e-06,3.8802607959778224e-08,7.743474135023897e-09,0.0
65+,Omicron,2,0.11764879472063706,2.5937706045769487e-05,1.3669889372583982e-07,2.2745333654917044e-08,0.0
65+,Both,0,0.00017513279558894598,4.5669355153670485e-08,5.519508081598459e-10,1.1384018124132612e-10,0.0
65+,Both,1,0.0027943411586957203,7.293288603403295e-07,8.14901689369158e-09,1.6262232066355723e-09,0.0
65+,Both,2,0.02470766956423936,5.447231922392409e-06,2.870842071944038e-08,4.7767951164185065e-09,0.0
