age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.1700014659341075
0-17,None,1,0.0007934331637857849,0.0066255534009750355,0.0015850153959879685,0.0074408614789026346,0.00012487815063482266
0-17,None,2,0.030681370631432586,0.010207703309245487,0.012857273734755537,0.025413476950273968,0.00014630338230402633
0-17,PreOmicron,0,0.013391719609938142,0.038375439465247574,0.030358552473619144,0.01586358277627142,0.1318871074146389
0-17,PreOmicron,1,0.0023156474414886313,0.010502821594370028,0.0030116845906172163,0.006478611392852681,9.688044733037787e-05
0-17,PreOmicron,2,0.045317798618694324,0.021670888063983686,0.01803488695360406,0.02210086621738706,0.00011350213829647219
0-17,Omicron,0,0.08386830267040862,6.743428035779735e-06,3.4566045243515313e-06,1.0342378824230865e-05,0.0
0-17,Omicron,1,0.008174590696963082,1.1635917402985286e-06,2.8248798106613614e-07,4.602768858740386e-07,0.0
0-17,Omicron,2,0.03912848974672784,2.7573496354404766e-06,1.5633239222542286e-06,1.554980302146974e-06,0.0
0-17,Both,0,0.15559328715072568,1.2510472983752564e-05,6.412726181397809e-06,1.9187281332544664e-05,0.0
0-17,Both,1,0.015165579809700833,2.158706662825559e-06,5.240744376022789e-07,8.539101352042685e-07,0.0
0-17,Both,2,0.07259155303121372,5.115461741106778e-06,2.9002936771096076e-06,2.8848145123013434e-06,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.07103730210329025
18-49,None,1,0.004685679532255966,0.0018381414344765571,0.005048659311015322,0.02023386489157905,0.012088564172664807
18-49,None,2,0.05778698515538717,0.045776566813636205,0.02124102606020438,0.09767709015352975,0.0188394042891661
18-49,PreOmicron,0,0.0036003331902209556,0.009025930997268393,0.006560628716838444,0.0010577744641553993,0.035189470501268805
18-49,PreOmicron,1,0.005643695421718101,0.006089571482133791,0.006027506868785526,0.010504464692753974,0.005988264753328518
18-49,PreOmicron,2,0.05439614757138563,0.05090513561837526,0.023560926025306555,0.050120896341260275,0.00933240201790239
18-49,Omicron,0,0.03288437373657616,2.023620750973658e-06,9.985161356395419e-07,8.42005010991603e-08,0.0
18-49,Omicron,1,0.020319904001109914,1.144958986001461e-06,5.31280514258522e-07,3.8311769216603446e-08,0.0
18-49,Omicron,2,0.11171415029263987,5.925991353874363e-06,1.961527365768533e-06,1.381069794025596e-07,0.0
18-49,Both,0,0.04003841301805243,2.4638621391553567e-06,1.2157446501545617e-06,1.0251843219946822e-07,0.0
18-49,Both,1,0.024740526166040423,1.3940463375547938e-06,6.468612973664847e-07,4.6646545609610464e-08,0.0
18-49,Both,2,0.136017712400662,7.215198661482347e-06,2.3882602553412666e-06,1.6815233661710208e-07,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.03687729720818725
50-64,None,1,0.0035147748461689114,0.0026778395789159126,0.0026866134856725174,0.022480143760864522,0.01956518987912941
50-64,None,2,0.09030687141529611,0.1036171855508821,0.019904621567109444,0.12409347601423559,0.026326832057927758
50-64,PreOmicron,0,0.0013230729831475172,0.0030654299104704956,0.002117251057692437,0.00028175237657614236,0.01026455169878074
50-64,PreOmicron,1,0.0033261860775938346,0.004860506624073371,0.003336540756300311,0.0065784368397953825,0.005445841160132507
50-64,PreOmicron,2,0.051586302878846635,0.058353308363355234,0.015471329847218707,0.03568984928271733,0.007327899525774422
50-64,Omicron,0,0.015416788564985694,8.106203958033029e-07,3.7219417836754635e-07,1.1917727423115951e-08,0.0
50-64,Omicron,1,0.021289450606300726,1.070033140029502e-06,4.523376141223295e-07,1.3587894549499883e-08,0.0
50-64,Omicron,2,0.15227953047481282,7.1009450334422565e-06,1.7254834251456312e-06,4.8611703303114486e-08,0.0
50-64,Both,0,0.012229477802178207,6.43030427165919e-07,2.9524569421569985e-07,9.453822523351331e-09,0.0
50-64,Both,1,0.016888008972351484,8.488114420474308e-07,3.588200478770992e-07,1.0778694542704941e-08,0.0
50-64,Both,2,0.12079682677217615,5.632875439324693e-06,1.3687520690120141e-06,3.856158135435017e-08,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.0036604187491025594
65+,None,1,1.571081863118466e-05,0.004645501779579006,0.0014531969408802046,1.6808614455796237e-05,0.05227279467751096
65+,None,2,0.08341862587553538,0.24887313582770915,0.030503546019833124,0.08662229278961825,0.06697084290377815
65+,PreOmicron,0,8.462101613772636e-05,0.0001822848200652657,0.00012076268506742863,1.436224859623413e-05,0.0005402482922932057
65+,PreOmicron,1,0.0013538564197084024,0.0037648011317537922,0.001993237304434169,0.0002076475831951192,0.0077150430028920716
65+,PreOmicron,2,0.031483275104029686,0.06748027884587318,0.010695387723712618,0.013387399614765776,0.009884356406237232
65+,Omicron,0,0.0011669180545982412,5.2917433321420786e-08,2.2863284298581336e-08,3.858119360984831e-10,0.0
65+,Omicron,1,0.018618825577509605,8.736057308222856e-07,3.35835232444957e-07,5.511378469701433e-09,0.0
65+,Omicron,2,0.16462306441402064,7.840012004645987e-06,1.1530985097313327e-06,1.618887594973524e-08,0.0
65+,Both,0,0.0005582178647953564,2.5314079701427113e-08,1.093709510541196e-08,1.8456061617420643e-10,0.0
65+,Both,1,0.008906676024010027,4.1790623069972174e-07,1.606532914969936e-07,2.636474694442069e-09,0.0
65+,Both,2,0.07875063304672392,3.7504216718201427e-06,5.516070177031793e-07,7.744262530250608e-09,0.0
