age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.11362219723617764
0-17,None,1,0.0005302990708582224,0.0044282555517268455,0.0010593610528930805,0.004973174942448126,8.346357358717457e-05
0-17,None,2,0.020506204027158793,0.006822421632417088,0.008593288794204575,0.016985354065242507,9.778334362664337e-05
0-17,PreOmicron,0,0.007021455599349064,0.026147888994730258,0.051009765443858865,0.015183941426930015,0.14542709538402926
0-17,PreOmicron,1,0.0017940861164952174,0.01067415552923869,0.004243191843279868,0.007041001751608258,0.0001068265301358671
0-17,PreOmicron,2,0.04618732993976647,0.020185691358039555,0.02367429574801481,0.024022771342014793,0.00012515466155792136
0-17,Omicron,0,0.08478346454171787,3.9438632133536194e-05,8.289094899272715e-07,1.3199318996968788e-07,0.0
0-17,Omicron,1,0.00826388258005206,3.6973948019976918e-06,4.58487747508384e-08,5.874220570367327e-09,0.0
0-17,Omicron,2,0.03955899890660809,1.1338152395520488e-05,1.9730025904027373e-07,1.9845222642545375e-08,0.0
0-17,Both,0,0.19606847510204875,9.12049596502184e-05,1.916918830412826e-06,3.052447033286494e-07,0.0
0-17,Both,1,0.01911088281956119,8.550518247826716e-06,1.0602892202253531e-07,1.3584600203242307e-08,0.0
0-17,Both,2,0.09148331734386451,2.62203751955723e-05,4.5627247171800734e-07,4.5893648751165786e-08,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.05512164843404411
18-49,None,1,0.0036358697783322328,0.0014263124150737333,0.003917525234846444,0.01570053977266558,0.009380164570849435
18-49,None,2,0.04484001764547648,0.03552049061139551,0.0164820500807663,0.07579288717460908,0.014618503084819972
18-49,PreOmicron,0,0.0016712458852059795,0.0049196015732671265,0.011212446469146745,0.0011253642906969249,0.033153470381187294
18-49,PreOmicron,1,0.004357829179752839,0.0038925070243977077,0.00833482505962013,0.0099552956953392,0.005641794414810151
18-49,PreOmicron,2,0.04668532844393732,0.042025093393328904,0.031993282087705015,0.047432235145266656,0.00879244585037742
18-49,Omicron,0,0.0403345218365607,1.0254033249190961e-05,2.804147644483912e-07,0.0,0.0
18-49,Omicron,1,0.02492394119699897,5.666997144067014e-06,1.4751974854972631e-07,0.0,0.0
18-49,Omicron,2,0.13702911756246405,2.667332517990184e-05,5.437881439619879e-07,0.0,0.0
18-49,Both,0,0.051838742786626986,1.3178690806953095e-05,3.603947235748921e-07,0.0,0.0
18-49,Both,1,0.03203275303908787,7.283339282270986e-06,1.8959536280123717e-07,0.0,0.0
18-49,Both,2,0.1761125917987268,3.42810966959735e-05,6.988875147569235e-07,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.029088584277168154
50-64,None,1,0.0027724326907926588,0.0021122633210423677,0.002119184124502791,0.017732198557262643,0.015432900938615976
50-64,None,2,0.07123350242132234,0.08173259600463993,0.01570064255770504,0.09788416745697501,0.02076644252816512
50-64,PreOmicron,0,0.0006081726060925393,0.0016221056944032562,0.003769018786339367,0.0002751480508894858,0.010434912352882771
50-64,PreOmicron,1,0.002374440904487117,0.003136789978192974,0.005352055511690248,0.006674757643849792,0.005536225727272068
50-64,PreOmicron,2,0.04543646132716579,0.05273283692826595,0.02318872649648707,0.036236180564140866,0.007449520595358316
50-64,Omicron,0,0.018919471921089854,3.8579596330385e-06,1.1089139518372329e-07,0.0,0.0
50-64,Omicron,1,0.026126637115832553,4.9678801472347336e-06,1.3451061768562634e-07,0.0,0.0
50-64,Omicron,2,0.18688345976062135,2.8970341032106904e-05,5.121733562967073e-07,0.0,0.0
50-64,Both,0,0.016852846201806607,3.436544139263203e-06,9.877842446817046e-08,0.0,0.0
50-64,Both,1,0.0232727530091746,4.4252249967414774e-06,1.1981765462697364e-07,0.0,0.0
50-64,Both,2,0.1664696677657501,2.5805831360638756e-05,4.5622725826241193e-07,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.003044020380798166
65+,None,1,1.3065186086721596e-05,0.003863219774934125,0.0012084849872538309,1.397811793772691e-05,0.04347028667106274
65+,None,2,0.06937129730459493,0.20696399773343846,0.025366883445712928,0.07203548084429187,0.05569324842091209
65+,PreOmicron,0,4.002951017407043e-05,9.710450988863476e-05,0.00022423480428085255,1.3079650521948268e-05,0.0005768452852282039
65+,PreOmicron,1,0.0006426042741037793,0.002582204009756862,0.003526449919661036,0.00018949354009301393,0.008237668207446737
65+,PreOmicron,2,0.02641424236257509,0.06684093440267157,0.01619368981572266,0.014199633782755459,0.010553933204028839
65+,Omicron,0,0.001504468136630536,2.5135874988885934e-07,7.326234077700574e-09,0.0,0.0
65+,Omicron,1,0.02400462527446677,4.018787369349137e-06,1.0756483383041109e-07,0.0,0.0
65+,Omicron,2,0.21224662849863896,3.022988966837541e-05,3.6846477837808414e-07,0.0,0.0
65+,Both,0,0.0008277630411330536,1.3829836482239904e-07,4.030916742306066e-09,0.0,0.0
65+,Both,1,0.01320741937609519,2.211149291582826e-06,5.9182505632751954e-08,0.0,0.0
65+,Both,2,0.11677875416474594,1.6632579179146977e-05,2.0273046538808899e-07,0.0,0.0
