age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.1361634991580327
0-17,None,1,0.0006355041430700126,0.005306769150360391,0.0012695257735055572,0.005959794112071374,0.0001000217607853572
0-17,None,2,0.02457439270411716,0.008175909503584072,0.010298095794277125,0.02035504769507431,0.0001171824040675804
0-17,PreOmicron,0,0.009831177855561635,0.04006429235130593,0.031462846396896026,0.026667259641045604,0.11736282775605598
0-17,PreOmicron,1,0.0019642791118141788,0.010557582121469823,0.0030364367916315975,0.0063236989238624,8.621133237245254e-05
0-17,PreOmicron,2,0.04348941202657577,0.021996847353858668,0.018003045526874033,0.021553971881128925,0.00010100253290834066
0-17,Omicron,0,0.09339856039871243,2.750783050321219e-05,4.6159866794053584e-07,2.6244549245681147e-06,0.0
0-17,Omicron,1,0.00910353493959583,2.673028897375171e-06,4.931591469451891e-08,1.1679865535063023e-07,0.0
0-17,Omicron,2,0.04357619393654301,8.053242930117785e-06,3.0280089686598584e-07,3.945877230888931e-07,0.0
0-17,Both,0,0.18435666457935587,5.429689558101984e-05,9.111360007318055e-07,5.18033419537495e-06,0.0
0-17,Both,1,0.0179691992058654,5.276212928128959e-06,9.734322997002946e-08,2.3054542206940453e-07,0.0
0-17,Both,2,0.08601376439753955,1.5896058775486873e-05,5.976897624497031e-07,7.788650724602996e-07,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.063114954625492
18-49,None,1,0.004163114903180341,0.0016331449787259185,0.0044856138099245305,0.017977308072221927,0.010740401967063846
18-49,None,2,0.05134236292818487,0.04067139167465135,0.018872146834058856,0.08678377317914193,0.016738362968136203
18-49,PreOmicron,0,0.002457842664631027,0.008878493981494097,0.006189620625353084,0.0031691618761291555,0.027860539702708496
18-49,PreOmicron,1,0.004559384508337312,0.00586358542425728,0.005461514439685519,0.009377628180709198,0.0047410854876154965
18-49,PreOmicron,2,0.04584891248654398,0.04692294021006858,0.02128134719813191,0.043506664652067484,0.007388737404617435
18-49,Omicron,0,0.04127999933755304,8.310850869339262e-06,1.2749997677205046e-07,2.265926477222757e-07,0.0
18-49,Omicron,1,0.02550804121295335,4.5963588749518036e-06,8.31788624507573e-08,1.0310111118568542e-07,0.0
18-49,Omicron,2,0.14023948176205056,2.170033951416078e-05,3.150055018570053e-07,3.716608063281932e-07,0.0
18-49,Both,0,0.04643209103198276,9.348115075363952e-06,1.4341304803922165e-07,2.548733191632451e-07,0.0
18-49,Both,1,0.028691659657318798,5.17002318610199e-06,9.356028525264196e-08,1.159689984713089e-07,0.0
18-49,Both,2,0.15774255058017653,2.4408724707265763e-05,3.5432084235752493e-07,4.180472061381992e-07,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.029568014942762216
50-64,None,1,0.0028181272229705194,0.0021470771091685954,0.0021541119795556833,0.01802445615480503,0.01568726209619406
50-64,None,2,0.07240755493460517,0.08307969191449452,0.01595941656471655,0.09949746946947105,0.021108709764976405
50-64,PreOmicron,0,0.0009289794610494708,0.003196775205541879,0.002145399504167425,0.0009031858301663035,0.009936975108064409
50-64,PreOmicron,1,0.00282518367447246,0.005052747691686262,0.003392092946540219,0.007087270443660706,0.005272045934274683
50-64,PreOmicron,2,0.04880390017906893,0.060233768621812026,0.01575994893325481,0.03712233207651521,0.007094041446609589
50-64,Omicron,0,0.01832480029284402,3.257565015137208e-06,4.847000500393069e-08,4.443601185721895e-08,0.0
50-64,Omicron,1,0.02530538480901157,4.194701392560076e-06,6.203112112060803e-08,5.0663337218561215e-08,0.0
50-64,Omicron,2,0.18100818151853096,2.445978905427408e-05,2.47852551131377e-07,1.8125185680845456e-07,0.0
50-64,Both,0,0.01656725412394541,2.9451293639542418e-06,4.382120827819385e-08,4.017411862221949e-08,0.0
50-64,Both,1,0.022878325227851975,3.792384246160037e-06,5.608166696363236e-08,4.5804176255870006e-08,0.0
50-64,Both,2,0.163647542882189,2.211383123441205e-05,2.2408081584742946e-07,1.6386784708127326e-07,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.003129157069613294
65+,None,1,1.3430599764367655e-05,0.0039712682432945096,0.001242284501523381,1.4369064951285816e-05,0.044686085452294425
65+,None,2,0.07131150854252832,0.21275247063004452,0.026076357165320873,0.07405020530375184,0.057250905127097344
65+,PreOmicron,0,6.179023543507273e-05,0.00019001572964897313,0.00012076445001727556,4.9192916085285686e-05,0.0004913894649703767
65+,PreOmicron,1,0.0009895516207955655,0.003870317759135451,0.0019876939972334417,0.0007049842708765512,0.007017312053541981
65+,PreOmicron,2,0.028118984599013106,0.06744106410650129,0.010578574941634658,0.013692689219266906,0.008990437684532983
65+,Omicron,0,0.0015045716740393494,2.2053261986906295e-07,3.034066409192464e-09,2.683075260871736e-09,0.0
65+,Omicron,1,0.024006277132077432,3.5250295358891023e-06,4.561179283780191e-08,3.832811233082836e-08,0.0
65+,Omicron,2,0.21226049571525182,2.6474241829761332e-05,1.7495399068251272e-07,1.1258327827101883e-07,0.0
65+,Both,0,0.0007807211425138517,1.144342153428344e-07,1.5743748432324197e-09,1.3922457927807888e-09,0.0
65+,Both,1,0.012456839666363063,1.8291352510086123e-06,2.3667925982436464e-08,1.9888429488365462e-08,0.0
65+,Both,2,0.11014181616251395,1.3737464745051898e-05,9.078349795480515e-08,5.841938084858955e-08,0.0
