age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.19264417742294127
0-17,None,1,0.0008991115361136891,0.007508019286123854,0.0017961256127117804,0.008431919284018697,0.00014151083036229853
0-17,None,2,0.034767861412393075,0.011567280297154776,0.0145697503778797,0.028798330271104823,0.00016578971589031774
0-17,PreOmicron,0,0.010682119886882394,0.02098623936840481,0.07171080521870686,0.036095995051010875,0.09535454004112916
0-17,PreOmicron,1,0.002087311938824529,0.009865454306620856,0.005085598105998443,0.005780025593640458,7.004468196518835e-05
0-17,PreOmicron,2,0.04543674075385702,0.018201381184187,0.02614691214063824,0.019681572105535474,8.206218487238915e-05
0-17,Omicron,0,0.07564705975073731,9.62508163476173e-06,1.0393743586447656e-06,2.3404946934608118e-06,0.0
0-17,Omicron,1,0.007373245541186513,1.024942687616651e-06,7.776862503208504e-08,1.0416129859669581e-07,0.0
0-17,Omicron,2,0.03529189810668578,2.955962508716398e-06,4.1189104750405433e-07,3.518942022394673e-07,0.0
0-17,Both,0,0.13624074671274378,1.7334821913924738e-05,1.8719186073119231e-06,4.215243074417145e-06,0.0
0-17,Both,1,0.013279253437445968,1.8459270929865585e-06,1.400616967811677e-07,1.8759503867226764e-07,0.0
0-17,Both,2,0.06356089141875834,5.323703799848905e-06,7.418179115110905e-07,6.337632822077138e-07,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.08271518717864584
18-49,None,1,0.005455962544947929,0.002140315134610256,0.005878612891360125,0.023560127880713447,0.014075813954887361
18-49,None,2,0.06728663887977368,0.05330181721822925,0.02473285716681128,0.11373431360564679,0.02193643066352293
18-49,PreOmicron,0,0.0026534052006932317,0.003367705906254204,0.017868942593256016,0.006044949985804071,0.024750737445051064
18-49,PreOmicron,1,0.00507167110164916,0.003118046731682633,0.011589105195955586,0.009800351701573387,0.004211884025243961
18-49,PreOmicron,2,0.051340835093075486,0.040060481371837965,0.04386024148814068,0.043947564192043195,0.006564004197461241
18-49,Omicron,0,0.02945352998013557,1.116158134487106e-06,3.284330263141496e-07,1.9819636675149657e-07,0.0
18-49,Omicron,1,0.018199842724540876,6.296933974502142e-07,1.8686697257798061e-07,9.018062082089396e-08,0.0
18-49,Omicron,2,0.1000580281651705,3.2231003055098916e-06,6.961696472594061e-07,3.2508478195843067e-07,0.0
18-49,Both,0,0.03254319899732343,1.233242884896746e-06,3.628855807722555e-07,2.1898712338013486e-07,0.0
18-49,Both,1,0.020109002347228896,6.957481006298273e-07,2.064692781725653e-07,9.964054872389899e-08,0.0
18-49,Both,2,0.11055409399331863,3.561202840585955e-06,7.691976948752481e-07,3.5918610629726657e-07,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.042621924877934585
50-64,None,1,0.004062295254734841,0.003094984882524813,0.0031051255604751197,0.02598202881332681,0.022612992718610673
50-64,None,2,0.10437458764113303,0.11975834003453524,0.023005299991689883,0.1434243616787154,0.03042794193707549
50-64,PreOmicron,0,0.0009370872475480914,0.0009973130189499814,0.005759958574744879,0.001662245256492416,0.007092144642531679
50-64,PreOmicron,1,0.002772457923797724,0.0023361119396849875,0.007624577874721417,0.006218516672820741,0.003762725771306697
50-64,PreOmicron,2,0.04724160478209003,0.04819067858584737,0.031328688500063165,0.03064553018298947,0.005063106980980453
50-64,Omicron,0,0.013267384876019507,2.672387117935078e-07,1.2225927249916143e-07,3.943246711147334e-08,0.0
50-64,Omicron,1,0.01832122515693267,3.553057262109141e-07,1.5117255148873188e-07,4.4958588656597574e-08,0.0
50-64,Omicron,2,0.13104730002525228,2.439494967508437e-06,5.859618778320417e-07,1.6084269455724655e-07,0.0
50-64,Both,0,0.009238977946290685,1.8609640013670177e-07,8.513740521622561e-08,2.7459495402837624e-08,0.0
50-64,Both,1,0.0127583089475212,2.4742342212343366e-07,1.0527167805415477e-07,3.130770780950464e-08,0.0
50-64,Both,2,0.09125710350369312,1.6987854362795556e-06,4.08044909923615e-07,1.1200565309010693e-07,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.00395883015716268
65+,None,1,1.6991624962607412e-05,0.005024220943207452,0.0015716671419802985,1.8178917323063458e-05,0.05653427385029093
65+,None,2,0.09021923294052271,0.26916223059559446,0.03299031235519763,0.09368407509719817,0.07243056347121042
65+,PreOmicron,0,6.021158471789812e-05,5.654838611867693e-05,0.00034603955052909114,9.075686012835863e-05,0.00039580008983859
65+,PreOmicron,1,0.0009645255372376345,0.001958681031643168,0.005273767519833069,0.001298292187038216,0.00565224315784787
65+,PreOmicron,2,0.028757313949280022,0.06329730619877041,0.021458322310196693,0.013174651674150857,0.007241539139307594
65+,Omicron,0,0.0009763106433896982,1.106216004454885e-08,7.846538349571135e-09,1.6271796678384196e-09,0.0
65+,Omicron,1,0.01557757829763193,1.8847868585231245e-07,1.1585001187634837e-07,2.3244493362101206e-08,0.0
65+,Omicron,2,0.13773212330673323,1.952600458291694e-06,4.0819275754677607e-07,6.82773323628935e-08,0.0
65+,Both,0,0.00044341919820586314,5.0241940621975464e-09,3.5637281711673524e-09,7.390298451983549e-10,0.0
65+,Both,1,0.007074999464046496,8.560294648571992e-08,5.2616572118886034e-08,1.0557146620402372e-08,0.0
65+,Both,2,0.06255495430411402,8.868289365626723e-07,1.853923302898836e-07,3.1010089029527174e-08,0.0
