age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.21743110881144645
0-17,None,1,0.0010147974408443326,0.008474052941530688,0.0020272275485345346,0.00951682829898224,0.0001597185918936522
0-17,None,2,0.03924133477080154,0.013055606531109452,0.016444395164943715,0.03250372249256931,0.0001871213666449162
0-17,PreOmicron,0,0.005640939696910014,0.021441918653131734,0.04807624369395509,0.02068512194554628,0.11821659866498783
0-17,PreOmicron,1,0.0015225525192555666,0.009277018880790258,0.0038828800131853747,0.006094839102270092,8.683848774189232e-05
0-17,PreOmicron,2,0.04024652801713556,0.017359989579899752,0.021369492771734278,0.02078218537105199,0.0001017372887588455
0-17,Omicron,0,0.08223075113097454,2.2448190584905892e-05,7.737809718085624e-07,2.9894954432136007e-07,0.0
0-17,Omicron,1,0.008014995351995137,2.125022920354325e-06,4.443796825689857e-08,1.3304440654534955e-08,0.0
0-17,Omicron,2,0.03836510522805651,6.48516722791676e-06,1.9746924751504966e-07,4.494716937523308e-08,0.0
0-17,Both,0,0.12561597622939283,3.429193259362362e-05,1.1820304548434074e-06,4.566763447587486e-07,0.0
0-17,Both,1,0.012243734269328241,3.2461922696653373e-06,6.788359205609178e-08,2.0323908975895353e-08,0.0
0-17,Both,2,0.05860666575560911,9.9067636029263e-06,3.0165469682232965e-07,6.866144942328047e-08,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.08699257290080886
18-49,None,1,0.005738102464912238,0.0022509955756511314,0.006182608997822641,0.024778474330098162,0.01480370550288594
18-49,None,2,0.0707661801617764,0.056058172365466966,0.02601184804771358,0.11961576712984784,0.02307081212980333
18-49,PreOmicron,0,0.0013402854528036005,0.00423847336236423,0.01164076893334452,0.002850747972601344,0.028549522168750976
18-49,PreOmicron,1,0.003946776466213754,0.003453154696906,0.008355574510958693,0.009428993691682843,0.004858331054493662
18-49,PreOmicron,2,0.04301373385211862,0.03868636983302425,0.0319631708151468,0.04393175583282564,0.007571458578445899
18-49,Omicron,0,0.032733543517852196,3.417328649195448e-06,2.431004097863231e-07,0.0,0.0
18-49,Omicron,1,0.020226740518193634,1.8924941305089037e-06,1.2788952605458827e-07,0.0,0.0
18-49,Omicron,2,0.11120221515744032,8.985766321947345e-06,4.714271051103409e-07,0.0,0.0
18-49,Both,0,0.031048068501908613,3.2413678016829914e-06,2.3058298505847377e-07,0.0,0.0
18-49,Both,1,0.01918525028726901,1.79504817043272e-06,1.2130439722952493e-07,0.0,0.0
18-49,Both,2,0.10547632864401628,8.523082389592464e-06,4.471529654325286e-07,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.03809649554054305
50-64,None,1,0.003630976627629835,0.002766371488684122,0.0027754354690983883,0.023223358580259708,0.020212033565590346
50-64,None,2,0.09329250201637382,0.10704286772910292,0.020562687186284092,0.1281961237261509,0.027197222031467135
50-64,PreOmicron,0,0.0005090056448634147,0.0015354637232173765,0.004399026334604183,0.0009819955760056952,0.010571026944901259
50-64,PreOmicron,1,0.0023696302397645205,0.003132361754939088,0.006177663135743515,0.007563638285985476,0.005608441102035776
50-64,PreOmicron,2,0.047851862086758,0.05622794356669393,0.026553529306380684,0.039577400357236336,0.007546693280885513
50-64,Omicron,0,0.013993840326024411,1.107441117267808e-06,9.730186391651981e-08,0.0,0.0
50-64,Omicron,1,0.019324475256178145,1.4308018736290361e-06,1.1802659526187419e-07,0.0,0.0
50-64,Omicron,2,0.1382246352075579,8.499996776639717e-06,4.494074777712269e-07,0.0,0.0
50-64,Both,0,0.011488716156657062,9.091912127109132e-07,7.988325363207506e-08,0.0,0.0
50-64,Both,1,0.015865081058677944,1.1746651540654733e-06,9.689792225073535e-08,0.0,0.0
50-64,Both,2,0.11348018576457844,6.978359622819616e-06,3.6895625721775043e-07,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.003671377034422265
65+,None,1,1.575785249396577e-05,0.004659409132109729,0.0014575474121774573,1.685893481684256e-05,0.0524292850240526
65+,None,2,0.0836683582602649,0.2496181934338857,0.030594865233141758,0.08688161607050479,0.06717133515751848
65+,PreOmicron,0,3.2719901230984686e-05,8.950194850538544e-05,0.00025823665960778,5.2132537905316895e-05,0.0005589029772221261
65+,PreOmicron,1,0.0005261793225586752,0.00253087771364283,0.004034051064532247,0.0007472872088761449,0.007981442172468553
65+,PreOmicron,2,0.02646576946282807,0.06968878475737356,0.01807969705711102,0.015413716618157328,0.01022566161185078
65+,Omicron,0,0.0011084577588822229,5.888234886488387e-08,6.454278550698922e-09,0.0,0.0
65+,Omicron,1,0.017686059064910616,9.47439068840773e-07,9.476265601644756e-08,0.0,0.0
65+,Omicron,2,0.15637561334591052,7.403681994982959e-06,3.2461074687912814e-07,0.0,0.0
65+,Both,0,0.0005565193751934451,2.9562847783439493e-08,3.2404762721689533e-09,0.0,0.0
65+,Both,1,0.008879575664086476,4.756773042545414e-07,4.75771437344851e-08,0.0,0.0
65+,Both,2,0.07851093822692494,3.717139823292688e-06,1.6297614283147867e-07,0.0,0.0
