age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.21717644395137173
0-17,None,1,0.0010136088655310319,0.00846412775870649,0.0020248531706324505,0.009505681771880553,0.00015953152246702649
0-17,None,2,0.039195373596785626,0.013040315231586525,0.01642513476740176,0.032465652705841286,0.00018690220188549361
0-17,PreOmicron,0,0.01101478837422322,0.04624801412914252,0.02641910899059303,0.02287311037995081,0.13057021321313983
0-17,PreOmicron,1,0.002128897666524952,0.011301732466658082,0.0028527096634575946,0.006732923514234773,9.591309501043551e-05
0-17,PreOmicron,2,0.045946184011435576,0.02402791524194749,0.017575184639098917,0.022957888976272635,0.00011236881821151157
0-17,Omicron,0,0.06803607308444845,1.0113301973428806e-05,0.0,0.0,0.0
0-17,Omicron,1,0.006631402663864562,9.385246783988936e-07,0.0,0.0,0.0
0-17,Omicron,2,0.03174083106586465,2.89266243695015e-06,0.0,0.0,0.0
0-17,Both,0,0.11703284847681106,1.7396485184960948e-05,0.0,0.0,0.0
0-17,Both,1,0.011407065516339746,1.6144114658479907e-06,0.0,0.0,0.0
0-17,Both,2,0.05459926924425182,4.975838688660763e-06,0.0,0.0,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.0888463934082063
18-49,None,1,0.005860382007501827,0.0022989645185281424,0.0063143610194860604,0.025306506118599633,0.015119173961072768
18-49,None,2,0.0722742146024138,0.057252777675702096,0.026566163154603677,0.12216479119844527,0.02356245346448726
18-49,PreOmicron,0,0.0028393492011436223,0.011558895151508618,0.005754769828361588,0.0034872862922661536,0.03269991125178759
18-49,PreOmicron,1,0.005283433648917566,0.007465241904059854,0.005599295467006346,0.010900796160837186,0.00556461132255429
18-49,PreOmicron,2,0.05316711405116482,0.05689138556897996,0.021980227042246916,0.05068264766039642,0.008672159978662034
18-49,Omicron,0,0.025888599958898816,3.024294501401522e-06,0.0,0.0,0.0
18-49,Omicron,1,0.01599711539452121,1.6692674778858213e-06,0.0,0.0,0.0
18-49,Omicron,2,0.08794871548831168,7.813657256916565e-06,0.0,0.0,0.0
18-49,Both,0,0.02831957752340838,3.3082801975399337e-06,0.0,0.0,0.0
18-49,Both,1,0.01749926802860308,1.826014146085275e-06,0.0,0.0,0.0
18-49,Both,2,0.0962072290625859,8.54737115100462e-06,0.0,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.04124710784213185
50-64,None,1,0.003931261456128496,0.0029951527432154528,0.0030049663224521158,0.025143949915210892,0.021883585782883005
50-64,None,2,0.1010078705910497,0.11589540314159895,0.022263238753655528,0.13879805124459604,0.029446455224325825
50-64,PreOmicron,0,0.0010386890407938008,0.004180722966637421,0.00194846801675185,0.0010105617140176032,0.011628487083751067
50-64,PreOmicron,1,0.003223146219438411,0.006434045658600388,0.003284270172073921,0.008240828064977735,0.006169474853761318
50-64,PreOmicron,2,0.05622002164126923,0.0720441499278764,0.01582133738955017,0.04325231261806394,0.008301617789758443
50-64,Omicron,0,0.011025661179256184,1.1666899071952937e-06,0.0,0.0,0.0
50-64,Omicron,1,0.015225656556208883,1.499907092926478e-06,0.0,0.0,0.0
50-64,Omicron,2,0.10890687700461164,8.666727909688767e-06,0.0,0.0,0.0
50-64,Both,0,0.009495894714675998,1.0048163410141196e-06,0.0,0.0,0.0
50-64,Both,1,0.013113157503115803,1.2918009727183051e-06,0.0,0.0,0.0
50-64,Both,2,0.09379648267132118,7.4642540173450755e-06,0.0,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.003992941338191882
65+,None,1,1.7138032959937403e-05,0.00506751204267894,0.0015852093805380034,1.833555560131845e-05,0.05702140029247295
65+,None,2,0.09099660516033937,0.27148146158292497,0.03327457272310508,0.09449130206029792,0.07305465997561428
65+,PreOmicron,0,6.232883042437948e-05,0.0002450037462002593,0.00010644994567858542,4.751055378368694e-05,0.0006226130699559996
65+,PreOmicron,1,0.0009988757785349253,0.0048936823499811,0.0018289546153901295,0.0006815540635044339,0.008891257367022315
65+,PreOmicron,2,0.032074052632944064,0.08177958513205838,0.010938155251641189,0.01672744862580266,0.011391298361173937
65+,Omicron,0,0.0008254904216011456,7.477099476929198e-08,0.0,0.0,0.0
65+,Omicron,1,0.013171158180096733,1.1926917993820547e-06,0.0,0.0,0.0
65+,Omicron,2,0.11645660793972734,8.844229630981987e-06,0.0,0.0,0.0
65+,Both,0,0.0004254951157362869,3.85403540011627e-08,0.0,0.0,0.0
65+,Both,1,0.006789010904997545,6.14767321262742e-07,0.0,0.0,0.0
65+,Both,2,0.06002700525277772,4.558716142500852e-06,0.0,0.0,0.0
