age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.24036596795858242,0.0,0.0,0.0,0.0,0.24036596795858242
0-17,None,1,0.023428044895309707,0.0011218393287133856,0.009367904845620076,0.0022410616155132037,0.01052067323063787,0.00017656587482516866
0-17,None,2,0.11213135203834976,0.04338055151229554,0.014432725465507593,0.018178967043500836,0.0359322488943324,0.0002068591227134022
0-17,PreOmicron,0,0.19942212999422074,0.00760326936930309,0.02615285294020194,0.04099946447577139,0.017193583639818356,0.10747295956912598
0-17,PreOmicron,1,0.01943732157385915,0.0016363367964010737,0.008883596659362468,0.0033692323933741807,0.005469209202934111,7.894652178732098e-05
0-17,PreOmicron,2,0.09303094465715975,0.03816585565990583,0.017427764916708353,0.01869366536128768,0.018651167413934196,9.249130532369325e-05
0-17,Omicron,0,0.08528435477032159,0.08526419222490787,1.8214227458650997e-05,7.681657225034388e-07,1.1801522325647102e-06,0.0
0-17,Omicron,1,0.008312514909643529,0.008310643804983565,1.7662315624259115e-06,5.235164152824969e-08,5.252145601063636e-08,0.0
0-17,Omicron,2,0.03978537431622707,0.039779607313728295,5.326720199972447e-06,2.628459945996809e-07,1.7743630419661913e-07,0.0
0-17,Both,0,0.11432565766371433,0.11429862930346225,2.4416594798128253e-05,1.0297439859448768e-06,1.5820214680009879e-06,0.0
0-17,Both,1,0.011143119232639576,0.01114061097340042,2.3676744170083234e-06,7.017859094567433e-08,7.040623120199058e-08,0.0
0-17,Both,2,0.05333321798997246,0.053325487189227166,7.140592101476082e-06,3.523511584019024e-07,2.378574854125131e-07,0.0
18-49,None,0,0.0874306567098999,0.0,0.0,0.0,0.0,0.0874306567098999
18-49,None,1,0.05402458477958019,0.005766998837337612,0.0022623313102218606,0.0062137438500240475,0.02490325565402075,0.014878255127975899
18-49,None,2,0.29701099590577484,0.07112254986928511,0.05634047436966852,0.02614284048872613,0.12021813729944086,0.023186993878654152
18-49,PreOmicron,0,0.053446754329926696,0.0020747896353147197,0.006758595079214033,0.011019352054138459,0.0036238233681566553,0.029970194193102817
18-49,PreOmicron,1,0.033025472061489966,0.0046705780853661645,0.004884827838323271,0.00818457221479189,0.010185404180808686,0.005100089742199953
18-49,PreOmicron,2,0.18156415985910518,0.04883802338261524,0.046210643946094455,0.03141405927504913,0.04715320622093968,0.007948227034406629
18-49,Omicron,0,0.028630364852356115,0.02862489731869609,5.076885124856336e-06,2.3016502083925837e-07,1.6048351432736114e-07,0.0
18-49,Omicron,1,0.01769108950386376,0.01768807168396603,2.812308701510711e-06,1.324901656578349e-07,7.302103056059669e-08,0.0
18-49,Omicron,2,0.09726031460748613,0.09724618852484429,1.3368526090578072e-05,4.943289799536013e-07,2.63227571312878e-07,0.0
18-49,Both,0,0.029893339298097312,0.02988763057452129,5.300842318895709e-06,2.403183158155028e-07,1.6756294131347999e-07,0.0
18-49,Both,1,0.018471498488378032,0.018468347543057966,2.9363683857606423e-06,1.3833471896341708e-07,7.624221534379131e-08,0.0
18-49,Both,2,0.10155076960404184,0.1015360203759568,1.3958253357998319e-05,5.161353688239591e-07,2.748393582285213e-07,0.0
