age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.20763522965445289
0-17,None,1,0.0009690779798450418,0.008092273172117899,0.00193589528151108,0.009088068585230646,0.0001525228229263321
0-17,None,2,0.03747340296253738,0.012467414967358063,0.01570352920180626,0.031039338948603758,0.00017869102608617554
0-17,PreOmicron,0,0.016017789351409514,0.030209480209332982,0.036059874884728865,0.016119165044675924,0.1261664656023686
0-17,PreOmicron,1,0.002534596217701855,0.009754220287453768,0.003267618861239617,0.006239596780975177,9.267822962575254e-05
0-17,PreOmicron,2,0.045111738449577776,0.019349401692407182,0.01890995143597942,0.021284115776814987,0.0001085789498905006
0-17,Omicron,0,0.07816242610277044,1.0762289356823715e-05,0.0,0.0,0.0
0-17,Omicron,1,0.007618403374545256,9.98751365675308e-07,0.0,0.0,0.0
0-17,Omicron,2,0.036464918332612596,3.0782893895451904e-06,0.0,0.0,0.0
0-17,Both,0,0.12899915518092822,1.776206681478309e-05,0.0,0.0,0.0
0-17,Both,1,0.012573401929102052,1.6483378118088688e-06,0.0,0.0,0.0
0-17,Both,2,0.06018164856428166,5.0804043637492705e-06,0.0,0.0,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.0829574701657862
18-49,None,1,0.005471943732299416,0.002146584381672648,0.005895832073715162,0.023629138401695747,0.01411704375037892
18-49,None,2,0.06748372974565324,0.053457944816269386,0.024805302756542576,0.114067455440667,0.022000685175053897
18-49,PreOmicron,0,0.004233169031682132,0.007081370641110299,0.008639008204241825,0.0019821027641857285,0.03415593947800333
18-49,PreOmicron,1,0.006036356962381815,0.005067220036749799,0.007113133347723222,0.010630654857053293,0.005812386648033675
18-49,PreOmicron,2,0.05656598127002783,0.04715005271701842,0.02755872462618475,0.050215877289268754,0.009058305054529786
18-49,Omicron,0,0.02828729006665934,3.204983823438858e-06,0.0,0.0,0.0
18-49,Omicron,1,0.017479310359060286,1.7689994347896145e-06,0.0,0.0,0.0
18-49,Omicron,2,0.0960974611991503,8.280491565456983e-06,0.0,0.0,0.0
18-49,Both,0,0.032057927653212435,3.6322015753152356e-06,0.0,0.0,0.0
18-49,Both,1,0.01980926647969208,2.0048034210919576e-06,0.0,0.0,0.0
18-49,Both,2,0.10890705513041643,9.384264060392728e-06,0.0,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.040204628477266434
50-64,None,1,0.0038319027577782927,0.0029194532555962814,0.0029290188064405327,0.02450846174866744,0.021330500056358087
50-64,None,2,0.09845499776459155,0.11296626283143968,0.021700557678303836,0.13529006942779054,0.02870222554264042
50-64,PreOmicron,0,0.001539085297087848,0.002432558343899361,0.0029302785614962407,0.0005067975342720704,0.01146191740229288
50-64,PreOmicron,1,0.003777222219302904,0.004209207248284405,0.004426364972182113,0.007564925944007592,0.006081101580974064
50-64,PreOmicron,2,0.0576443677903574,0.05993313282651728,0.019994204757054553,0.0406369752374719,0.008182703108865865
50-64,Omicron,0,0.012276249749747408,1.2396510802877265e-06,0.0,0.0,0.0
50-64,Omicron,1,0.01695262506789805,1.5937066367081302e-06,0.0,0.0,0.0
50-64,Omicron,2,0.12125952328954409,9.208718228850738e-06,0.0,0.0,0.0
50-64,Both,0,0.01022397663380817,1.0324133132919972e-06,0.0,0.0,0.0
50-64,Both,1,0.014118582312115846,1.327279889787529e-06,0.0,0.0,0.0
50-64,Both,2,0.10098805074933619,7.669257462038075e-06,0.0,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.003869091657660126
65+,None,1,1.6606459934626646e-05,0.004910332236010194,0.0015360406954191572,1.7766838830582237e-05,0.05525275867929708
65+,None,2,0.08817414935043603,0.26306087899991965,0.032242490142234126,0.09156045069484882,0.0707887122611324
65+,PreOmicron,0,9.757294072956791e-05,0.00014616387005124802,0.0001708342019865015,2.6463634988004984e-05,0.000620642864704144
65+,PreOmicron,1,0.0015609684426959314,0.003369561249274968,0.0027651157612926776,0.0003808867830096131,0.008863121751492516
65+,PreOmicron,2,0.035736298637692857,0.07290095199093637,0.013984479949045555,0.01579768452394155,0.01135525158197892
65+,Omicron,0,0.000920938839623775,8.21007836643859e-08,0.0,0.0,0.0
65+,Omicron,1,0.014694090699066444,1.309611189492544e-06,0.0,0.0,0.0
65+,Omicron,2,0.12992202674250025,9.711228075162855e-06,0.0,0.0,0.0
65+,Both,0,0.0004761137773231857,4.2445070779741874e-08,0.0,0.0,0.0
65+,Both,1,0.007596659762900293,6.770524853840778e-07,0.0,0.0,0.0
65+,Both,2,0.06716805095887371,5.020582564637655e-06,0.0,0.0,0.0
