age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.16336217872994144
0-17,None,1,0.0007624461918632852,0.006366797091587314,0.0015231137389689166,0.007150263888267747,0.00012000112264548133
0-17,None,2,0.02948313136731641,0.009809048664753966,0.012355141988310997,0.02442097155391034,0.0001405896070214422
0-17,PreOmicron,0,0.00894773450264754,0.08317120690573397,0.047086436683367046,0.027433893946348643,0.09865458311558115
0-17,PreOmicron,1,0.002068541939491389,0.014467606132473939,0.003710136386463339,0.00553896862400775,7.246879798023816e-05
0-17,PreOmicron,2,0.05043874456233449,0.034187339883747926,0.020176745120634162,0.018872544771032583,8.49022042856831e-05
0-17,Omicron,0,0.0649048331019927,2.238977165969492e-05,6.832590825692469e-07,1.7357891288976996e-06,0.0
0-17,Omicron,1,0.006326274839406211,2.172072307599965e-06,5.2961831402898696e-08,7.724950210789236e-08,0.0
0-17,Omicron,2,0.030282751637671523,6.5492972956752896e-06,2.8568175472048174e-07,2.609765074349331e-07,0.0
0-17,Both,0,0.14575672143836813,5.0280688739196954e-05,1.5343942663219498e-06,3.8980599817415125e-06,0.0
0-17,Both,1,0.014206909338490814,4.8778206976565125e-06,1.1893633397881921e-07,1.7347913278351852e-07,0.0
0-17,Both,2,0.06800594630454196,1.4707750654604062e-05,6.415552425407747e-07,5.860746924096755e-07,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.07779818839526915
18-49,None,1,0.005131633215465567,0.002013084244227427,0.005529159140232993,0.02215959765069087,0.013239078133426431
18-49,None,2,0.06328678912068655,0.05013329424979593,0.023262614122616893,0.10697338492130079,0.020632421006249062
18-49,PreOmicron,0,0.0021122239049782597,0.02041151981901023,0.009732265132048657,0.0039059928438379076,0.02357656521374925
18-49,PreOmicron,1,0.005106253222369805,0.012229153615208885,0.00707312071394007,0.008492667850556744,0.0040120727155856335
18-49,PreOmicron,2,0.05405296446178264,0.0767171097376324,0.02709070288975695,0.03882471318189977,0.006252608568465599
18-49,Omicron,0,0.027399626166943854,6.427974189834492e-06,1.964527165870444e-07,1.676755989071228e-07,0.0
18-49,Omicron,1,0.016931047444191247,3.557359712183408e-06,1.152660442380094e-07,7.629347527302918e-08,0.0
18-49,Omicron,2,0.09308489302491472,1.6842150320529515e-05,4.3110365951972647e-07,2.7502414097638676e-07,0.0
18-49,Both,0,0.034449401938155474,8.081857218214632e-06,2.4699893912109166e-07,2.1081762454632443e-07,0.0
18-49,Both,1,0.021287314472290177,4.472649145536733e-06,1.4492337463227893e-07,9.592337424333789e-08,0.0
18-49,Both,2,0.11703513305791825,2.1175544599025852e-05,5.420243018396367e-07,3.457863664804976e-07,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.03515274159418274
50-64,None,1,0.003350407467000548,0.0025526112235635117,0.0025609748212329724,0.021428866659195026,0.018650229711234395
50-64,None,2,0.08608369797600583,0.09877155930988292,0.0189737879793222,0.11829028226298179,0.025095665745273676
50-64,PreOmicron,0,0.000794587158807231,0.007720982432827082,0.0035331149881332145,0.0013010877057962823,0.008888397622096264
50-64,PreOmicron,1,0.003141048197746132,0.01092262945052901,0.005027980236330544,0.006901729310494135,0.0047157248595460265
50-64,PreOmicron,2,0.060360454964551065,0.09591265493816202,0.021818177363549664,0.035216848006123444,0.0063454582948411125
50-64,Omicron,0,0.011659802392551795,2.466271506088104e-06,7.626590510815722e-08,4.3513968383726285e-08,0.0
50-64,Omicron,1,0.016101489505733462,3.1793587443059706e-06,9.568021292733664e-08,4.961207727251048e-08,0.0
50-64,Omicron,2,0.11517397057974345,1.8657193950621264e-05,3.75735616326766e-07,1.77490896167665e-07,0.0
50-64,Both,0,0.012521686907983737,2.6485765872879537e-06,8.190342797990951e-08,4.6730490781986335e-08,0.0
50-64,Both,1,0.017291700455555947,3.414374740157745e-06,1.0275282798365877e-07,5.3279367655313576e-08,0.0
50-64,Both,2,0.12368755069726807,2.0036320802524274e-05,4.035097327916546e-07,1.9061090025407817e-07,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.0033502639319174534
65+,None,1,1.4379608620969829e-05,0.004251878848997186,0.0013300645720376635,1.5384385945069005e-05,0.047843613158065165
65+,None,2,0.07635039395135935,0.22778560261478062,0.027918917760676103,0.07928260757166185,0.061296265495757236
65+,PreOmicron,0,5.6194951325826015e-05,0.0004989386110548997,0.00021353842333198843,7.793446711977494e-05,0.00048510290217332466
65+,PreOmicron,1,0.0009020962518404298,0.008944266975623642,0.0033587296570482214,0.0011155325540606518,0.0069275364762536856
65+,PreOmicron,2,0.036995789707296986,0.1118162265482365,0.01543166378782779,0.014749931226286237,0.008875419038212989
65+,Omicron,0,0.0009563120113844926,1.8616478270183488e-07,5.100801104875982e-09,3.171115385191348e-09,0.0
65+,Omicron,1,0.01525848977028851,2.9800614374849724e-06,7.614964546122293e-08,4.529983503263438e-08,0.0
65+,Omicron,2,0.13491480742269185,2.2582768656022395e-05,2.8296511753666787e-07,1.330617038765105e-07,0.0
65+,Both,0,0.0006893264445363357,1.3419083544914295e-07,3.676746760527189e-09,2.285795501536949e-09,0.0
65+,Both,1,0.010998586629817154,2.148080470334527e-06,5.4889997964673204e-08,3.265291437249721e-08,0.0
65+,Both,2,0.09724895578938522,1.6278055111851706e-05,2.039662119447482e-07,9.591320630214683e-08,0.0
