age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.13698964855001755
0-17,None,1,0.0006393599587963098,0.005338967089852871,0.0012772284100592314,0.005995954171944167,0.00010062862618885406
0-17,None,2,0.024723493746000223,0.008225515475133543,0.010360577778301131,0.020478548562642297,0.00011789338882098636
0-17,PreOmicron,0,0.005617660614803554,0.021314250556237563,0.04970552880171981,0.014389912588366279,0.11699879709928412
0-17,PreOmicron,1,0.00149222708860703,0.009035861719983872,0.0039005325133471005,0.005761374873843871,8.594392600073529e-05
0-17,PreOmicron,2,0.039150749357417094,0.01697018613117199,0.021169468002860792,0.019653649571181375,0.00010068924786661796
0-17,Omicron,0,0.1052211277238311,3.5852105863196595e-05,0.0,0.0,0.0
0-17,Omicron,1,0.010255884164833933,3.327111779474694e-06,0.0,0.0,0.0
0-17,Omicron,2,0.04909240147020971,1.0254617155554773e-05,0.0,0.0,0.0
0-17,Both,0,0.18906091342221634,6.441892449961619e-05,0.0,0.0,0.0
0-17,Both,1,0.01842773281469777,5.978141516752015e-06,0.0,0.0,0.0
0-17,Both,2,0.0882090361966904,1.8425456257348364e-05,0.0,0.0,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.0603419867602108
18-49,None,1,0.003980207636360732,0.0015613924349393595,0.004288537490614966,0.017187471528975838,0.010268520307770984
18-49,None,2,0.049086626179703455,0.038884486133495814,0.01804299537494372,0.08297091114538843,0.01600295972015054
18-49,PreOmicron,0,0.0014525107884182157,0.0046164244872670315,0.012114353542541407,0.0017049329746240474,0.028520772759716165
18-49,PreOmicron,1,0.003994814778348958,0.003643627478127239,0.00852123954053005,0.008899451682946438,0.004853438708279018
18-49,PreOmicron,2,0.04313219957327523,0.03921114294666802,0.03253035012995219,0.042012841383285746,0.007563834108993306
18-49,Omicron,0,0.042246286412364616,9.97305698934219e-06,0.0,0.0,0.0
18-49,Omicron,1,0.026105209344228133,5.504655608009043e-06,0.0,0.0,0.0
18-49,Omicron,2,0.14352312314816723,2.576668677018839e-05,0.0,0.0,0.0
18-49,Both,0,0.04838245278982563,1.1421618322785054e-05,0.0,0.0,0.0
18-49,Both,1,0.029896925053653205,6.30419292903334e-06,0.0,0.0,0.0
18-49,Both,2,0.16436949421268335,2.9509232930920847e-05,0.0,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.031950239109749284
50-64,None,1,0.003045176985668498,0.002320061970943976,0.0023276636239940255,0.019476643429868813,0.01695114724207739
50-64,None,2,0.07824125826476003,0.08977322376800832,0.01724522854448856,0.10751374235025338,0.02280938796854827
50-64,PreOmicron,0,0.0005042752803538099,0.0013711721224198802,0.004004044035282319,0.0003030897270406635,0.009399857690807518
50-64,PreOmicron,1,0.002133462958809181,0.0027581224704740456,0.005563768795211464,0.006075652986508934,0.00498707916470119
50-64,PreOmicron,2,0.04190501083392837,0.04869938428812343,0.023730644089218968,0.03286715558800013,0.006710591435084048
50-64,Omicron,0,0.019018873751469715,3.3751303360435756e-06,0.0,0.0,0.0
50-64,Omicron,1,0.02626384640767183,4.33909807512862e-06,0.0,0.0,0.0
50-64,Omicron,2,0.18786382984360997,2.5072074509109193e-05,0.0,0.0,0.0
50-64,Both,0,0.015020171704754169,2.6655120505956145e-06,0.0,0.0,0.0
50-64,Both,1,0.020741895015736,3.426806391580561e-06,0.0,0.0,0.0
50-64,Both,2,0.14836561923892508,1.9800692146248095e-05,0.0,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.0034452424735876247
65+,None,1,1.4787264341343413e-05,0.004372417785822037,0.0013677713306532427,1.582052667047071e-05,0.04919995901568359
65+,None,2,0.07851489478496762,0.23424322648844098,0.028710407072504992,0.08153023540039096,0.06303398826176113
65+,PreOmicron,0,3.147807271245387e-05,7.322854952441207e-05,0.00022252756082678316,1.2854733754367952e-05,0.0004886920617362795
65+,PreOmicron,1,0.0005056722115186173,0.0020870233435058183,0.0034662975431001093,0.0001858757731092652,0.006978791650527167
65+,PreOmicron,2,0.022610753428668324,0.05789184841419464,0.015371340043838782,0.012104086651938933,0.008941086126522522
65+,Omicron,0,0.0014252474836538962,1.9533671807073737e-07,0.0,0.0,0.0
65+,Omicron,1,0.022740615513474286,3.115867355784533e-06,0.0,0.0,0.0
65+,Omicron,2,0.20106924227407993,2.3105253518567677e-05,0.0,0.0,0.0
65+,Both,0,0.0006283939361300642,8.61242770445103e-08,0.0,0.0,0.0
65+,Both,1,0.010026374406146768,1.37379099041868e-06,0.0,0.0,0.0
65+,Both,2,0.08865175629945633,1.018714389629581e-05,0.0,0.0,0.0
