age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.15386666359347795,0.0,0.0,0.0,0.0,0.15386666359347795
0-17,None,1,0.014997111001922957,0.0007181285939231571,0.005996723561569684,0.0014345819277787404,0.006734650926267556,0.00011302599238380374
0-17,None,2,0.07177920056195115,0.027769408384767946,0.009238892397283672,0.011636992667120163,0.023001489352827302,0.00013241775995206372
0-17,PreOmicron,0,0.24953958484787722,0.005448208270675314,0.021233204916527363,0.05438969138272946,0.02461277112941339,0.14385570914853174
0-17,PreOmicron,1,0.024322181075069577,0.0016702538109623366,0.010656027563490737,0.004498384014129246,0.007391843451144923,0.00010567223534232693
0-17,PreOmicron,2,0.11641086828440883,0.046594505827969854,0.01945471184953376,0.025032355208143602,0.025205493073313847,0.00012380232544778198
0-17,Omicron,0,0.07536808773995218,0.07535839714238388,6.895760545491535e-06,7.870203906571447e-07,2.0078166321451766e-06,0.0
0-17,Omicron,1,0.007345993936835078,0.007345094639554114,7.488581727401726e-07,6.108330308923689e-08,8.935580513495731e-08,0.0
0-17,Omicron,2,0.03515940983909182,0.035156638080901366,2.1401789012748557e-06,3.29703350736869e-07,3.018759384440757e-07,0.0
0-17,Both,0,0.16062377420553164,0.1606031216932761,1.4696181342110681e-05,1.677290605544329e-06,4.2790403078893675e-06,0.0
0-17,Both,1,0.015655714597624347,0.015653798023544618,1.5959596383181474e-06,1.3018017276737485e-07,1.9043426864527713e-07,0.0
0-17,Both,2,0.0749314103162572,0.07492550317073864,4.5611295563704205e-06,7.026607434474315e-07,6.433552187502392e-07,0.0
18-49,None,0,0.060140120639074514,0.0,0.0,0.0,0.0,0.060140120639074514
18-49,None,1,0.03716139359332946,0.0039668923791077336,0.00155616900343941,0.004274190756689576,0.017129973120388754,0.010234168333703964
18-49,None,2,0.20430221843321,0.048922413376006106,0.03875440323749607,0.017982634924690512,0.08269334295615036,0.01594942393886704
18-49,PreOmicron,0,0.06160876364025157,0.0014505178947307423,0.005073589908653835,0.014424576944946555,0.004423414303030984,0.03623666458888943
18-49,PreOmicron,1,0.038068887958735996,0.004864382543299734,0.004225736790368441,0.010478171378008463,0.012334129316602454,0.006166467930456937
18-49,PreOmicron,2,0.20929135081336575,0.0538647171918633,0.04860493035905635,0.04013040564867321,0.05708117512786587,0.009610122485906987
18-49,Omicron,0,0.031322572233226154,0.031320470728403514,1.5114868575365358e-06,2.647001397620959e-07,3.2531782534101097e-07,0.0
18-49,Omicron,1,0.0193546408411781,0.019353480909943415,8.495363736159071e-07,1.623731594869456e-07,1.480217015791181e-07,0.0
18-49,Omicron,2,0.10640602190819025,0.10640059239780353,4.285331067993868e-06,6.105879312990679e-07,5.335913874282699e-07,0.0
18-49,Both,0,0.0463296586777278,0.04632655031228395,2.2356615441453643e-06,3.9152171270646753e-07,4.811821870057616e-07,0.0
18-49,Both,1,0.028627722440068407,0.028626006769407894,1.2565612405927799e-06,2.4016843193594985e-07,2.1894098798764855e-07,0.0
18-49,Both,2,0.15738664882164205,0.1573786179561968,6.338493665938936e-06,9.031292270376898e-07,7.892425522672586e-07,0.0
50-64,None,0,0.03067252599196857,0.0,0.0,0.0,0.0,0.03067252599196857
50-64,None,1,0.0423562748912152,0.0029233981605652675,0.0022272810185336796,0.002234578675992787,0.0186977584044642,0.01627325863165927
50-64,None,2,0.3029624553592143,0.07511233388666212,0.08618312776779256,0.01655557941057345,0.10321419021010383,0.021897224084082362
50-64,PreOmicron,0,0.019710181341255437,0.0005223376993830254,0.0015818418108369155,0.004921158411154879,0.001057920464005551,0.011626922955875071
50-64,PreOmicron,1,0.02721816453149365,0.0025500992650379405,0.003312087398711651,0.006893462603974832,0.008293870255501101,0.006168645008268128
50-64,PreOmicron,2,0.19468383322213856,0.052147398311569435,0.06121971025553472,0.02957600069975533,0.04344022280190731,0.008300501153371668
50-64,Omicron,0,0.015424950214277894,0.015424445341779173,3.5393251171707866e-07,1.0778020553457806e-07,4.3159781472330893e-08,0.0
50-64,Omicron,1,0.02130060731321371,0.021299958244564716,4.659793222524147e-07,1.3388107263490922e-07,4.920825410790956e-08,0.0
50-64,Omicron,2,0.15235722000642907,0.1523534695732175,3.053287688070736e-06,5.210993347159641e-07,1.7604618876336548e-07,0.0
50-64,Both,0,0.01577010651676208,0.01576959034698703,3.6185228036308257e-07,1.101919486330333e-07,4.412554605387399e-08,0.0
50-64,Both,1,0.02177724022020949,0.02177657662767991,4.7640630565712324e-07,1.3687686162361592e-07,5.030936229974455e-08,0.0
50-64,Both,2,0.15576644039182208,0.1557626060370651,3.121609561023007e-06,5.327597107365653e-07,1.7998548521073748e-07,0.0
65+,None,0,0.003272052610725242,0.0,0.0,0.0,0.0,0.003272052610725242
65+,None,1,0.052207415533412425,1.4043919191322613e-05,0.0041526194864254205,0.001299014448953634,1.502524016582703e-05,0.04672671243867621
65+,None,2,0.4616002349030362,0.07456800745709166,0.22246798785633082,0.027267155544715566,0.0774317690670684,0.059865314977829535
65+,PreOmicron,0,0.0010340408208220466,3.5607230695115354e-05,8.919323550650385e-05,0.0002795243455538036,4.855036358727995e-05,0.0005811656454793437
65+,PreOmicron,1,0.016498695233143547,0.0005724184884473688,0.0025766776710959218,0.0043540161751225125,0.0006962175684282698,0.008299365330049477
65+,PreOmicron,2,0.14587585915526882,0.02777690956104851,0.07236971924143075,0.0193060085690559,0.015790243479267194,0.010632978304466523
65+,Omicron,0,0.001289117356999512,0.0012890934641418411,1.5506167433225473e-08,7.054066290813035e-09,1.3326239469407349e-09,0.0
65+,Omicron,1,0.020568582946253636,0.02056820182499805,2.579866502438289e-07,1.0409788241656348e-07,1.9036722926848264e-08,0.0
65+,Omicron,2,0.18186042389968268,0.18185759775138235,2.40434906120128e-06,3.658816229549762e-07,5.591761619102204e-08,0.0
65+,Both,0,0.0007327355443741964,0.0007327219636509385,8.81372046823368e-09,4.009538057637459e-09,7.574647319003394e-10,0.0
65+,Both,1,0.011691202310089348,0.011690985680401469,1.466398598865184e-07,5.916933638861137e-08,1.0820491603163013e-08,0.0
65+,Both,2,0.10336963968619232,0.10336803330078288,1.3666343166191465e-06,2.0796746604702681e-07,3.178362677173342e-08,0.0
