age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.27952842464723643,0.0,0.0,0.0,0.0,0.27952842464723643
0-17,None,1,0.02724514014096654,0.0013046188814741025,0.010894203143568993,0.00260619433042925,0.012234790304820893,0.00020533348067329132
0-17,None,2,0.13040074040034433,0.050448477908693445,0.01678422718075693,0.021140838125051957,0.04178663482509237,0.0002405623607496305
0-17,PreOmicron,0,0.22270270237567938,0.011306068942246405,0.044607528332710866,0.016709430318405123,0.021008918512715788,0.12907075626960118
0-17,PreOmicron,1,0.021706437703623835,0.0020946152684339233,0.010624329159986894,0.0023049932756098435,0.006588047070082862,3.853908622356221e-05
0-17,PreOmicron,2,0.10389139249647049,0.04344561012124456,0.022749317693293178,0.015118655393158834,0.022466991758498082,0.0001106118446994375
0-17,Omicron,0,0.05729096659140344,0.05725712305427372,3.2152059391094805e-05,2.8932500827082577e-07,1.4021527303633711e-06,0.0
0-17,Omicron,1,0.005584048976643674,0.005580915240482651,3.044977512642886e-06,2.869176024467812e-08,6.006688813570713e-08,0.0
0-17,Omicron,2,0.02672638559459023,0.026716783194882066,9.221732780463924e-06,1.72416625630253e-07,2.082503020678222e-07,0.0
0-17,Both,0,0.07987601677251978,0.07982883155117945,4.482693499501016e-05,4.0338172993606985e-07,1.9549046153629473e-06,0.0
0-17,Both,1,0.007785373790217907,0.007781004683235584,4.245358201170657e-06,4.0002528476817656e-08,8.37462526757358e-08,0.0
0-17,Both,2,0.03726237051030395,0.037248982685210756,1.28570929427216e-05,2.403861219330492e-07,2.903460285368559e-07,0.0
18-49,None,0,0.10959671403307969,0.0,0.0,0.0,0.0,0.10959671403307969
18-49,None,1,0.06772129126845602,0.007229090415069776,0.0028358940328809474,0.007789097479451759,0.031216910533594846,0.01865029880745869
18-49,None,2,0.3723113883379943,0.0891540570853894,0.07062432206667214,0.03277076395024849,0.15069671567163756,0.029065529564046892
18-49,PreOmicron,0,0.052125503305674205,0.003005480313340377,0.011078201464493094,0.003374191261835109,0.003825719930396631,0.030841910335609
18-49,PreOmicron,1,0.03220905319125685,0.005103280902376325,0.007108042361427458,0.004247698970244282,0.010533166762496462,0.0026587335225140146
18-49,PreOmicron,2,0.1770757332897286,0.050219550098168766,0.0530655458922484,0.016921823792289657,0.04871423736182966,0.008133836599485113
18-49,Omicron,0,0.020038014709778833,0.02002814738590617,9.603253864241788e-06,7.282686367110414e-08,1.9124314474884733e-07,0.0
