age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.15054791184417637
0-17,None,1,0.0007026392704293917,0.0058673801655068645,0.0014036394144939222,0.006589391166807668,0.00011058813351834267
0-17,None,2,0.02717044971170862,0.009039618626156078,0.011385994245053575,0.022505369977496473,0.00012956163983990883
0-17,PreOmicron,0,0.0148944478907921,0.02702376170418755,0.01634454140925461,0.009298001166934808,0.16647484582019084
0-17,PreOmicron,1,0.002474514007328678,0.009995320959315785,0.002518611005847645,0.007700301383761416,0.00012228759769224875
0-17,PreOmicron,2,0.04649825690875872,0.019265134800869083,0.016987316691699672,0.026284241137912733,0.0001432683705296724
0-17,Omicron,0,0.08524489380674388,5.872459435228601e-06,0.0,0.0,0.0
0-17,Omicron,1,0.008308696127483327,5.449701904817021e-07,0.0,0.0,0.0
0-17,Omicron,2,0.039768025518037854,1.6796732526557786e-06,0.0,0.0,0.0
0-17,Both,0,0.16955215395916134,1.1680325962257679e-05,0.0,0.0,0.0
0-17,Both,1,0.016526002462982615,1.083946093582875e-06,0.0,0.0,0.0
0-17,Both,2,0.07909863082910872,3.340871285276295e-06,0.0,0.0,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.062441800272733765
18-49,None,1,0.004118713082173937,0.0016157266242703401,0.004437772367609312,0.01778557057907947,0.010625849902859693
18-49,None,2,0.050794769488704844,0.04023760978411558,0.018670865412522244,0.08585817836550441,0.016559839479417773
18-49,PreOmicron,0,0.0037409858362654753,0.0051869753699682365,0.0026907782987079074,0.0004995087375457206,0.0399528930134576
18-49,PreOmicron,1,0.005499502973877648,0.003979325900524127,0.004290530458338745,0.01160723662899514,0.006798866184058295
18-49,PreOmicron,2,0.05202383224704785,0.04120276767131407,0.017313797540559547,0.0557549797436452,0.0105956825740355
18-49,Omicron,0,0.03832488435508359,1.5230488387576847e-06,0.0,0.0,0.0
18-49,Omicron,1,0.02368156462898051,8.406508997691128e-07,0.0,0.0,0.0
18-49,Omicron,2,0.1301948403654745,3.934994295721647e-06,0.0,0.0,0.0
18-49,Both,0,0.04655991594483116,1.8503128477940017e-06,0.0,0.0,0.0
18-49,Both,1,0.028770123566495866,1.0212851490836855e-06,0.0,0.0,0.0
18-49,Both,2,0.15817036178644406,4.78052332669042e-06,0.0,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.0272893051575983
50-64,None,1,0.002600943415019566,0.001981608929189824,0.001988101645224669,0.016635370526577355,0.014478296336733127
50-64,None,2,0.06682734252370517,0.07667701296291674,0.014729476754353026,0.09182952633165721,0.01948193084232131
50-64,PreOmicron,0,0.0014388796318667448,0.0018572584676644175,0.0009464056375299148,0.00011675952651659176,0.015475011450813146
50-64,PreOmicron,1,0.0037402450106589396,0.0035886255698869734,0.0022838883401664666,0.009566581665996336,0.008210242082210994
50-64,PreOmicron,2,0.0592598916900949,0.0602652796249011,0.012786858316248668,0.05255024399700981,0.011047665051483677
50-64,Omicron,0,0.01645938946289655,5.712693419213283e-07,0.0,0.0,0.0
50-64,Omicron,1,0.022729138606396748,7.344290309145635e-07,0.0,0.0,0.0
50-64,Omicron,2,0.16257610984083887,4.243660563997966e-06,0.0,0.0,0.0
50-64,Both,0,0.01799355894303354,6.245170028560986e-07,0.0,0.0,0.0
50-64,Both,1,0.024847707514334887,8.028847052332039e-07,0.0,0.0,0.0
50-64,Both,2,0.17772972817397723,4.639209532325306e-06,0.0,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.002796772646819407
65+,None,1,1.200397845673008e-05,0.0035494333294688904,0.0011103269142886591,1.284275826431875e-05,0.03993945292808724
65+,None,2,0.06373667798012424,0.1901535388490072,0.023306481849974827,0.06618446568119643,0.05116961593906383
65+,PreOmicron,0,9.720270789431345e-05,0.00011713857390839447,5.8093367783531434e-05,7.837849994196721e-06,0.0008350944329097884
65+,PreOmicron,1,0.0015552932007951705,0.0030120156872998527,0.0011875818512826336,0.00011579955089001124,0.0119256081940156
65+,PreOmicron,2,0.0369160538230665,0.07511669154993285,0.009946189880757567,0.02009104407801037,0.015278847014411413
65+,Omicron,0,0.0014387843180455962,4.182528361783896e-08,0.0,0.0,0.0
65+,Omicron,1,0.022956602560832807,6.671660973850312e-07,0.0,0.0,0.0
65+,Omicron,2,0.20297543377993127,4.9472715166956365e-06,0.0,0.0,0.0
65+,Both,0,0.0009769522104012456,2.8399880905438014e-08,0.0,0.0,0.0
65+,Both,1,0.015587814889151274,4.5301396836910996e-07,0.0,0.0,0.0
65+,Both,2,0.13782281068910798,3.3592580785536173e-06,0.0,0.0,0.0
