age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.15386666328548596
0-17,None,1,0.0007181285924856933,0.00599672354956616,0.0014345819249071655,0.006734650912786936,0.00011302599215756175
0-17,None,2,0.027769408329182427,0.009238892378790355,0.011636992643826607,0.023001489306785652,0.00013241775968700554
0-17,PreOmicron,0,0.0037953842832530705,0.021127763061076978,0.05414692813572837,0.024505483846231434,0.14321038463981642
0-17,PreOmicron,1,0.0015040182385702803,0.010607449195877918,0.004478299668026073,0.007358823277480172,0.00010519819865820259
0-17,PreOmicron,2,0.04562478688496981,0.019364785697231997,0.0249205750860981,0.02509289299181977,0.00012324695871732518
0-17,Omicron,0,0.07694074651300661,1.3541309781983041e-05,0.0,0.0,0.0
0-17,Omicron,1,0.00749934140040092,1.2566472791602616e-06,0.0,0.0,0.0
0-17,Omicron,2,0.03589550316173137,3.873160146543874e-06,0.0,0.0,0.0
0-17,Both,0,0.1617627456192346,2.84696932235234e-05,0.0,0.0,0.0
0-17,Both,1,0.015766860996855227,2.642016400471772e-06,0.0,0.0,0.0
0-17,Both,2,0.07546788158396672,8.143058755246416e-06,0.0,0.0,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.06014012067675344
18-49,None,1,0.003966892381593065,0.0015561690044143788,0.004274190759367434,0.017129973131120992,0.010234168340115857
18-49,None,2,0.04892241340665689,0.03875440326177643,0.01798263493595696,0.08269334300795923,0.015949423948859655
18-49,PreOmicron,0,0.0009943472495740036,0.005050110496407223,0.01436289166410784,0.004404805349587907,0.03608086506040509
18-49,PreOmicron,1,0.004565386872039159,0.004206668169260505,0.010433324867885532,0.01228128506328761,0.006139955203447458
18-49,PreOmicron,2,0.0521039022843833,0.04839212900039863,0.03995863355023592,0.056836426325542345,0.00956880376717369
18-49,Omicron,0,0.03185009266271551,2.8500185764407666e-06,0.0,0.0,0.0
18-49,Omicron,1,0.01968079083584577,1.5730754127345457e-06,0.0,0.0,0.0
18-49,Omicron,2,0.10820038185715126,7.363392791883677e-06,0.0,0.0,0.0
18-49,Both,0,0.04651087011393663,4.161898215960839e-06,0.0,0.0,0.0
18-49,Both,1,0.028739969958615923,2.2971709054640402e-06,0.0,0.0,0.0
18-49,Both,2,0.15800562843346042,1.0752804061449773e-05,0.0,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.030672526047449213
50-64,None,1,0.002923398165853126,0.002227281022562398,0.002234578680034705,0.018697758438284806,0.016273258661094435
50-64,None,2,0.0751123340225257,0.08618312792368107,0.016555579440519285,0.10321419039679822,0.021897224123690186
50-64,PreOmicron,0,0.00035295512279680935,0.0015751941437837217,0.004901403234641279,0.001053695112555161,0.011579974862872629
50-64,PreOmicron,1,0.002308801846126107,0.003298390626339065,0.006865771562208001,0.008260433526542633,0.006143736774107956
50-64,PreOmicron,2,0.05028437935577781,0.06097103422048236,0.02945713659019047,0.04326500576570977,0.008266984744809039
50-64,Omicron,0,0.015647949382201314,5.987425793498022e-07,0.0,0.0,0.0
50-64,Omicron,1,0.02160860817439174,7.697488733426883e-07,0.0,0.0,0.0
50-64,Omicron,2,0.1545613211106999,4.447744847338733e-06,0.0,0.0,0.0
50-64,Both,0,0.01579286312792335,6.042874611600376e-07,0.0,0.0,0.0
50-64,Both,1,0.02180872285229022,7.7687742353012e-07,0.0,0.0,0.0
50-64,Both,2,0.15599269460500417,4.488934868478303e-06,0.0,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.0032720526169876243
65+,None,1,1.4043919218201276e-05,0.004152619494373122,0.0012990144514398183,1.5025240194583845e-05,0.04672671252810651
65+,None,2,0.0745680075998074,0.2224679882821124,0.02726715559690217,0.0774317692152651,0.05986531509240575
65+,PreOmicron,0,2.4157607035327674e-05,8.889489917364471e-05,0.00027861011705617074,4.839167380366121e-05,0.0005792509912642839
65+,PreOmicron,1,0.00038971928453289005,0.00256812724902736,0.004339770215781244,0.0006939418701851454,0.008272023013904149
65+,PreOmicron,2,0.02608678617279391,0.07213130467110662,0.01924275056698241,0.01573827527220811,0.010597947884331329
65+,Omicron,0,0.001305148468488085,2.0318670382710273e-08,0.0,0.0,0.0
65+,Omicron,1,0.020824368315216463,3.2410845428203816e-07,0.0,0.0,0.0
65+,Omicron,2,0.18412245352823625,2.403378304854723e-06,0.0,0.0,0.0
65+,Both,0,0.0007314082538114202,1.1386630397385796e-08,0.0,0.0,0.0
65+,Both,1,0.01167002470132952,1.816311357025572e-07,0.0,0.0,0.0
65+,Both,2,0.10318265352490134,1.3468588223057724e-06,0.0,0.0,0.0
