age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.1764367741708137,0.0,0.0,0.0,0.0,0.1764367741708137
0-17,None,1,0.017196979678794216,0.0008234681222852933,0.006876359934552561,0.0016450152470307883,0.007722531033340074,0.00012960534158549598
0-17,None,2,0.08230821611346967,0.03184279636416371,0.010594110078286529,0.0133439784764601,0.02637548958141696,0.00015184161314236492
0-17,PreOmicron,0,0.18399762410246312,0.0040207411546047235,0.0069262439392792675,0.05063071355936883,0.007024474779729572,0.11539545066948075
0-17,PreOmicron,1,0.017933922321506035,0.0012326771739987704,0.007390986821966698,0.003859855256267151,0.0053663260160602255,3.438125783605313e-05
0-17,PreOmicron,2,0.08583537236023502,0.034396564107760715,0.012383106696054606,0.020625682654848664,0.018331088947215114,9.876462087305313e-05
0-17,Omicron,0,0.11507316111828919,0.1150699411893986,2.1832314507640746e-06,8.009132672640924e-07,2.3578417255441428e-07,0.0
0-17,Omicron,1,0.011215977069553478,0.011215678822999429,2.425664119294153e-07,4.535707842850105e-08,1.0323063689729216e-08,0.0
0-17,Omicron,2,0.05368193030447639,0.053681014742377346,6.824762436360432e-07,1.9855427086526583e-07,3.453158454058523e-08,0.0
0-17,Both,0,0.16389055099527292,0.16388596507867068,3.1094218837711626e-06,1.1406840256730739e-06,3.35810692783391e-07,0.0
0-17,Both,1,0.015974121541598222,0.01597369677016064,3.4547015583584117e-07,6.459887347269011e-08,1.4702408273375583e-08,0.0
0-17,Both,2,0.0764553702235279,0.07645406625329346,9.720025636187907e-07,2.8278678136878907e-07,4.9180889462824364e-08,0.0
18-49,None,0,0.06564522652541391,0.0,0.0,0.0,0.0,0.06564522652541391
18-49,None,1,0.04056307294550379,0.00433001374226164,0.0016986175893407695,0.004665441596294664,0.01869801646409662,0.011170983553510103
18-49,None,2,0.22300363328468126,0.053400672863819526,0.042301903493850594,0.019628729217881623,0.09026292552817475,0.01740940218095476
18-49,PreOmicron,0,0.04299162102389283,0.0012204852540008456,0.0012059101812412854,0.012913378954767851,0.0008650605193638952,0.02678678611451895
18-49,PreOmicron,1,0.0265651038459361,0.0035182480713742835,0.0017202791270898175,0.008761110680012453,0.008039081495305717,0.002305665597577524
18-49,PreOmicron,2,0.1460469891960014,0.03816186982512743,0.029281030082815164,0.033253780632093756,0.03829395176835739,0.007046142765796285
18-49,Omicron,0,0.04592491577127849,0.04592458223732254,8.058381125606843e-08,2.529501446933953e-07,0.0,0.0
18-49,Omicron,1,0.028377626326345304,0.028377442027523486,5.109585211687147e-08,1.332029697045575e-07,0.0,0.0
18-49,Omicron,2,0.15601169524981676,0.15601083374840294,3.7155164815538355e-07,4.899497656440317e-07,0.0,0.0
18-49,Both,0,0.044839351869694795,0.04483902621974726,7.867898736945978e-08,2.46970960162125e-07,0.0,0.0
18-49,Both,1,0.02770684171552676,0.027706661773123333,4.988805866429375e-08,1.3005434475736822e-07,0.0,0.0
18-49,Both,2,0.1523239222459086,0.15232308110849155,3.6276898519264233e-07,4.7836843184646e-07,0.0,0.0
50-64,None,0,0.030222032674492933,0.0,0.0,0.0,0.0,0.030222032674492933
50-64,None,1,0.04173418009548009,0.0028804616467613515,0.002194568511736801,0.002201758987090353,0.018423140812969117,0.0160342501369225
50-64,None,2,0.29851278722229346,0.07400914452153451,0.08491733951322539,0.016312424415991213,0.1016982634497683,0.021575615321774058
50-64,PreOmicron,0,0.01528392099989118,0.0004871925424855044,0.000310803172588997,0.004643397965806936,0.00015956091268413947,0.009682966406325608
50-64,PreOmicron,1,0.021105857387047865,0.0020884831790802067,0.00145573363712229,0.006360645446084612,0.006096071239747528,0.00188973764652814
50-64,PreOmicron,2,0.15096422886252497,0.04107113408615382,0.04304262623359224,0.026717291360072302,0.03326227881722087,0.006863737922876195
50-64,Omicron,0,0.020045777439484044,0.020045654640192433,2.4995746720774986e-08,9.78035448893524e-08,0.0,0.0
50-64,Omicron,1,0.027681595570486398,0.027681437585927813,3.9264738834159863e-08,1.1871981975105845e-07,0.0,0.0
50-64,Omicron,2,0.1979986243793759,0.19799771214582804,4.609694329304969e-07,4.512641149730868e-07,0.0,0.0
50-64,Both,0,0.016026032950395838,0.01602593477583017,1.998339359878672e-08,7.819117207073129e-08,0.0,0.0
50-64,Both,1,0.02213065390311771,0.022130527598924758,3.139104982306587e-08,9.491314312649024e-08,0.0,0.0
50-64,Both,2,0.1582943085154097,0.15829357921045054,3.6853204339774256e-07,3.607729157785186e-07,0.0,0.0
65+,None,0,0.0028625964366137567,0.0,0.0,0.0,0.0,0.0028625964366137567
65+,None,1,0.04567431500975627,1.2286499581759773e-05,0.003632971458187977,0.0011364591512054714,1.3145020595628209e-05,0.04087945288018543
65+,None,2,0.4038367791649368,0.06523676047639906,0.1946289210664655,0.02385501444660304,0.06774215838875529,0.052373924786714016
65+,PreOmicron,0,0.0009350801198723149,3.571113236745951e-05,1.872239170295884e-05,0.0002962284286874186,8.050671794970248e-06,0.0005763674953195075
65+,PreOmicron,1,0.01491972232206457,0.0005778449750727079,0.001425948797787041,0.004612340013841843,0.00011851180102208241,0.0024350098540310175
65+,PreOmicron,2,0.131915117003742,0.02555557471371967,0.062137112712197316,0.019731727488372246,0.013986823707832245,0.010491106477358273
65+,Omicron,0,0.0016182938974770608,0.001618285501512977,1.6524606112708221e-09,6.743503472176179e-09,0.0,0.0
65+,Omicron,1,0.025820777356646514,0.025820643503111657,3.486366884880902e-08,9.898986600929762e-08,0.0,0.0
65+,Omicron,2,0.2282985428684747,0.22829755265024712,6.526094641679135e-07,3.3760876343014597e-07,0.0,0.0
65+,Both,0,0.0009119758789578653,0.0009119711474831088,9.312302423907036e-10,3.800244514226418e-09,0.0,0.0
65+,Both,1,0.014551081334431617,0.014551005902400825,1.9647126576734326e-08,5.57849042145511e-08,0.0,0.0
65+,Both,2,0.12865571860702663,0.12865516057789492,3.677725601194093e-07,1.902565715987011e-07,0.0,0.0
