age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.29985591098393843,0.0,0.0,0.0,0.0,0.29985591098393843
0-17,None,1,0.02922642420771558,0.0013994916033492968,0.01168643658397716,0.0027957184538147275,0.013124512103480633,0.00022026546309375988
0-17,None,2,0.13988356588447542,0.05411712358109883,0.01800478694715459,0.022678213433755354,0.04482538571254069,0.00025805620992591405
0-17,PreOmicron,0,0.14967842428052566,0.012443181077364399,0.0182948882277161,0.012842985694626998,0.01998827222710616,0.08610909705371199
0-17,PreOmicron,1,0.0145888907389236,0.0018533210080246216,0.0063333069912871074,0.0016805089185672655,0.004658500573586904,6.325324745770091e-05
0-17,PreOmicron,2,0.06982537598016829,0.030572594437355036,0.012374554212405426,0.01092645045729998,0.015877671323035723,7.410555007206057e-05
0-17,Omicron,0,0.1015229193364595,0.10150257923693524,1.81266102123661e-05,2.825848912590638e-07,1.93090442065831e-06,0.0
0-17,Omicron,1,0.00989525901822889,0.00989337143636742,1.768435250978149e-06,3.3213703880292527e-08,8.59329066132052e-08,0.0
0-17,Omicron,2,0.04736070711157867,0.04735488932407343,5.317581591683142e-06,2.0989375322207427e-07,2.9031216033372046e-07,0.0
0-17,Both,0,0.08834085578591544,0.08832315671056881,1.577299263185254e-05,2.4589315682759735e-07,1.680189557950423e-06,0.0
0-17,Both,1,0.008610426646583888,0.0086087841544442,1.538815909692673e-06,2.8901129358593026e-08,7.477510063735366e-08,0.0
0-17,Both,2,0.041211240025486644,0.041206177638290216,4.627129633298637e-06,1.8264047079167096e-07,2.52617092342896e-07,0.0
18-49,None,0,0.10034790478569805,0.0,0.0,0.0,0.0,0.10034790478569805
18-49,None,1,0.062006326997362346,0.006619031264383242,0.00259657442200295,0.007131779626154014,0.028582531817362027,0.01707640986746008
18-49,None,2,0.3408922254393092,0.08163039294191823,0.06466437254826647,0.03000525635870392,0.13797949883032595,0.026612704760094624
18-49,PreOmicron,0,0.04233610981508433,0.0037117862701246916,0.004795521776381279,0.003192211010735261,0.005070898309142403,0.02556569244870072
18-49,PreOmicron,1,0.026160054607981213,0.004841255423886561,0.003522245780582005,0.003856707685543195,0.009589279119376508,0.004350566598592942
18-49,PreOmicron,2,0.14382014972936422,0.044029198212999665,0.03418919419670367,0.015351141782643792,0.04347048169588064,0.006780133841136471
18-49,Omicron,0,0.03236394104902139,0.03235846046746891,4.984874588447258e-06,7.69548697142504e-08,4.187520943190058e-07,0.0
18-49,Omicron,1,0.019998116711002722,0.01999509168928568,2.764241701290529e-06,7.024512121438655e-08,1.9053489453258254e-07,0.0
18-49,Omicron,2,0.10994365962845615,0.10992949983489116,1.3198504773926226e-05,2.7444505370300434e-07,6.868437373880479e-07,0.0
18-49,Both,0,0.024353159540476246,0.024349035522430357,3.7510093705164708e-06,5.790686050036454e-08,3.1510181486897944e-07,0.0
18-49,Both,1,0.015048146516965668,0.01504587025412188,2.080031571494947e-06,5.2857921143870565e-08,1.4337335114878123e-07,0.0
18-49,Both,2,0.0827302051792784,0.08271955024355143,9.931586884560893e-06,2.065139152181819e-07,5.168349272003721e-07,0.0
50-64,None,0,0.05447033110227502,0.0,0.0,0.0,0.0,0.05447033110227502
50-64,None,1,0.07521911687963316,0.005191566739285432,0.003955355179065103,0.003968314849167679,0.0332047347984379,0.02889914531367703
50-64,None,2,0.5380210700382386,0.1333895257841634,0.15304978488470553,0.02940050950873987,0.18329468908656765,0.038886560774061815
50-64,PreOmicron,0,0.010301117704030222,0.0011186793752821127,0.0011027351489506481,0.0006825014602438636,0.0011354212214642933,0.0062617804980893
50-64,PreOmicron,1,0.014225009484804572,0.002419983749423972,0.0020043927500126026,0.0013667769859668877,0.005111678570428704,0.0033221774289724022
50-64,PreOmicron,2,0.10174746981629246,0.03353594758407357,0.03089385039102758,0.007144924764701172,0.025702439975995625,0.004470307100494475
50-64,Omicron,0,0.012327731122801775,0.0123263090554107,1.3033381321273227e-06,1.9148546541213365e-08,9.958071240692091e-08,0.0
50-64,Omicron,1,0.01702359852459184,0.017021770301896725,1.6842047942467656e-06,3.0481807002674476e-08,1.1353609386340072e-07,0.0
50-64,Omicron,2,0.12176498573838282,0.12175442194497749,1.0015419359304167e-05,1.4219022637606103e-07,4.061838196474175e-07,0.0
50-64,Both,0,0.004478584135156964,0.004478067507369308,4.7349422396908294e-07,6.956541791552495e-09,3.617702189564824e-08,0.0
50-64,Both,1,0.006184562067102478,0.006183897885747751,6.118605927344858e-07,1.1073841235926301e-08,4.124692075769039e-08,0.0
50-64,Both,2,0.044236423386690045,0.04423258562959745,3.6385363861934386e-06,5.1656779798217535e-08,1.4756392660654826e-07,0.0
65+,None,0,0.0050134755778151584,0.0,0.0,0.0,0.0,0.0050134755778151584
65+,None,1,0.07999278553763743,2.1518249936360145e-05,0.006362689985763606,0.001990364456155416,2.3021840900499696e-05,0.07159519100488153
65+,None,2,0.7072690386500756,0.11425393437962059,0.3408679372414439,0.041779040456693256,0.11864182192312833,0.09172630464918982
65+,PreOmicron,0,0.0004853075023015505,5.814543598676686e-05,5.369581452669221e-05,3.264170482114154e-05,5.4151117669765754e-05,0.0002866734292971841
65+,PreOmicron,1,0.0077433505656633525,0.0009295761191319372,0.001330488642556546,0.0006145585968935796,0.0007748728324079976,0.0040938543746732925
65+,PreOmicron,2,0.06846407552504129,0.017937538920980062,0.03174346767160042,0.004481887980754186,0.009056217871224011,0.005244963080482565
