age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.1764367741708137
0-17,None,1,0.0008234681222852934,0.006876359934552561,0.0016450152470307883,0.007722531033340074,0.00012960534158549598
0-17,None,2,0.03184279636416371,0.010594110078286529,0.0133439784764601,0.02637548958141696,0.00015184161314236492
0-17,PreOmicron,0,0.0040207411546047235,0.0069262439392792675,0.05063071355936883,0.007024474779729572,0.11539545066948075
0-17,PreOmicron,1,0.001231885080685272,0.007387152831577357,0.003866712087158221,0.005363406167910593,8.476615417458881e-05
0-17,PreOmicron,2,0.03435739116374005,0.012371872795312162,0.020700229454084822,0.018306569540307443,9.930940679056366e-05
0-17,Omicron,0,0.1150699411893986,2.1832314507640746e-06,8.009132672640924e-07,2.3578417255441428e-07,0.0
0-17,Omicron,1,0.011215678256887306,2.43009827914509e-07,4.530950722531691e-08,1.049333103400451e-08,0.0
0-17,Omicron,2,0.05368100932264711,6.867081929910548e-07,1.9882340281515723e-07,3.545023346284197e-08,0.0
0-17,Both,0,0.16388596507867068,3.1094218837711626e-06,1.1406840256730739e-06,3.35810692783391e-07,0.0
0-17,Both,1,0.015973695963887247,3.461016818094989e-07,6.45311211781882e-08,1.4944907989196323e-08,0.0
0-17,Both,2,0.07645405853435563,9.780298292716736e-07,2.8317008693830234e-07,5.048925604089299e-08,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.06564522652541391
18-49,None,1,0.004330013742261642,0.0016986175893407703,0.004665441596294668,0.018698016464096624,0.011170983553510112
18-49,None,2,0.053400672863819526,0.042301903493850594,0.019628729217881623,0.09026292552817475,0.01740940218095476
18-49,PreOmicron,0,0.0012204852540008456,0.0012059101812412854,0.012913378954767851,0.0008650605193638952,0.02678678611451895
18-49,PreOmicron,1,0.003509413197184553,0.001715259839153345,0.008758662853103257,0.00802340533098344,0.004558362625511519
18-49,PreOmicron,2,0.0381258399868851,0.02925593065101318,0.03331022703601005,0.03825101828159646,0.007103973240496554
18-49,Omicron,0,0.04592458223732254,8.058381125606843e-08,2.529501446933953e-07,0.0,0.0
18-49,Omicron,1,0.028377442231381937,5.102371865180172e-08,1.330712447120599e-07,0.0,0.0
18-49,Omicron,2,0.1560108335215644,3.712002661940252e-07,4.90527986171902e-07,0.0,0.0
18-49,Both,0,0.04483902621974726,7.867898736945978e-08,2.46970960162125e-07,0.0,0.0
18-49,Both,1,0.027706661972163035,4.981763027553089e-08,1.2992573345369065e-07,0.0,0.0
18-49,Both,2,0.15232308088701493,3.624259091272559e-07,4.789329845140486e-07,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.030222032674492933
50-64,None,1,0.00288046164676135,0.0021945685117367997,0.0022017589870903507,0.018423140812969106,0.016034250136922487
50-64,None,2,0.07400914452153451,0.08491733951322539,0.016312424415991213,0.1016982634497683,0.021575615321774058
50-64,PreOmicron,0,0.0004871925424855044,0.000310803172588997,0.004643397965806936,0.00015956091268413947,0.009682966406325608
50-64,PreOmicron,1,0.002083049502540461,0.0014514647286181575,0.006349470179345727,0.0060845909446344,0.0051372820319091
50-64,PreOmicron,2,0.04104708746702842,0.043011093727003465,0.0267589625072347,0.03323438141936663,0.006912703741891765
50-64,Omicron,0,0.020045654640192433,2.4995746720774986e-08,9.78035448893524e-08,0.0,0.0
50-64,Omicron,1,0.027681437698606856,3.923674817728921e-08,1.1863513136537459e-07,0.0,0.0
50-64,Omicron,2,0.19799771216779224,4.6048699528908045e-07,4.5172458837498614e-07,0.0,0.0
50-64,Both,0,0.01602593477583017,1.998339359878672e-08,7.819117207073129e-08,0.0,0.0
50-64,Both,1,0.022130527689008472,3.136867208338146e-08,9.48454371538193e-08,0.0,0.0
50-64,Both,2,0.15829357922801032,3.6814634812794365e-07,3.611410512591152e-07,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.0028625964366137567
65+,None,1,1.228649958175977e-05,0.0036329714581879733,0.001136459151205471,1.31450205956282e-05,0.04087945288018541
65+,None,2,0.06523676047639906,0.1946289210664655,0.02385501444660304,0.06774215838875529,0.052373924786714016
65+,PreOmicron,0,3.571113236745951e-05,1.872239170295884e-05,0.0002962284286874186,8.050671794970248e-06,0.0005763674953195075
65+,PreOmicron,1,0.0005736511038691145,0.0014162898685829985,0.004581284576524229,0.00011765166854532258,0.008230845104542908
65+,PreOmicron,2,0.02553394776800168,0.06209003011704539,0.019768639099999735,0.013977308435532706,0.010545191583162606
65+,Omicron,0,0.001618285501512977,1.6524606112708221e-09,6.743503472176179e-09,0.0,0.0
65+,Omicron,1,0.025820643430415617,3.4917132540217315e-08,9.900909836163671e-08,0.0,0.0
65+,Omicron,2,0.22829754975831806,6.539531646558011e-07,3.391569919844964e-07,0.0,0.0
65+,Both,0,0.0009119711474831088,9.312302423907036e-10,3.800244514226418e-09,0.0,0.0
65+,Both,1,0.014551005861433583,1.967725558917171e-08,5.579574244452669e-08,0.0,0.0
65+,Both,2,0.12865515894817267,3.685297911980211e-07,1.9112906274439646e-07,0.0,0.0
