age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.21151081768576607
0-17,None,1,0.0009871661772398038,0.008243318431172297,0.001972029479909811,0.009257700732411491,0.00015536971758876064
0-17,None,2,0.03817285782988278,0.012700123859338096,0.015996641357798186,0.03161869964153278,0.0001820263598980492
0-17,PreOmicron,0,0.007823590004066891,0.03253320147802293,0.034209975802296566,0.020122433232090158,0.04832178372159015
0-17,PreOmicron,1,0.0013934999047513792,0.007019908034322712,0.00247958006313474,0.003010543390437369,3.5495782070884986e-05
0-17,PreOmicron,2,0.02804795330049573,0.015469175852134335,0.012907256481093825,0.010249026385744698,4.158576138497805e-05
0-17,Omicron,0,0.14167568136911596,2.650330371130817e-05,7.97345998518754e-07,2.8752616531855603e-06,0.0
0-17,Omicron,1,0.013809018408069001,2.6026678614612927e-06,6.972676279988946e-08,1.2796054972388894e-07,0.0
0-17,Omicron,2,0.06609752156465147,7.801142152703815e-06,3.976419267803316e-07,4.322966031516046e-07,0.0
0-17,Both,0,0.14313996338951998,2.6777227300245545e-05,8.055869287785512e-07,2.904978778256218e-06,0.0
0-17,Both,1,0.013951740837062883,2.6295676068360272e-06,7.044742031938891e-08,1.2928307967730803e-07,0.0
0-17,Both,2,0.06678066924027988,7.881770472839139e-06,4.01751735311453e-07,4.367645833819405e-07,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.10104923349853089
18-49,None,1,0.006665291489614304,0.002614721808348959,0.007181623435410433,0.02878229433648776,0.017195756420611656
18-49,None,2,0.08220090548557574,0.06511631004773161,0.03021496226003994,0.13894383370626223,0.02679870021275758
18-49,PreOmicron,0,0.0018517917318346658,0.006772759100882886,0.006764114362629201,0.003271438656721568,0.009074171695465481
18-49,PreOmicron,1,0.0028514773062998716,0.004232720499365841,0.004435853938015998,0.004073161556561221,0.0015441705076991137
18-49,PreOmicron,2,0.027345451153801117,0.029812643325248085,0.01680864867978261,0.017842953114817147,0.0024065101587277763
18-49,Omicron,0,0.04731760761923765,6.303564173365594e-06,1.8448348662579616e-07,4.792579300332788e-07,0.0
18-49,Omicron,1,0.029238649016646263,3.4964439743572918e-06,1.311136320994603e-07,2.1806543869660142e-07,0.0
18-49,Omicron,2,0.16074848141700332,1.6713792128256398e-05,5.010595394084865e-07,7.860863558718114e-07,0.0
18-49,Both,0,0.023289601929914243,3.102597695105509e-06,9.080228655538849e-08,2.3588949175215264e-07,0.0
18-49,Both,1,0.014391186089664375,1.7209405215136391e-06,6.45337846273567e-08,1.073312349767059e-07,0.0
18-49,Both,2,0.07911997946232052,8.2264844947099e-06,2.466201865046414e-07,3.869096353753137e-07,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.04720331086575228
50-64,None,1,0.00449894710965976,0.0034276615604063297,0.0034388922491903,0.028774809831109405,0.025043639581237488
50-64,None,2,0.11559370256080881,0.13263103835892667,0.025478115551505993,0.15884089584014477,0.03369860949204592
50-64,PreOmicron,0,0.0006445139678929769,0.0022809966620999217,0.0023078240265669175,0.0009756685959463653,0.0032317656861808068
50-64,PreOmicron,1,0.001728392582034703,0.003405574467155396,0.003105900396321588,0.003082462042260679,0.0017146080131096087
50-64,PreOmicron,2,0.027906758470717052,0.03525078782489004,0.01293010573435397,0.014854706009166958,0.0023071688792791023
50-64,Omicron,0,0.01815488784397165,2.081628835576333e-06,6.417778510233157e-08,1.2521660271503693e-07,0.0
50-64,Omicron,1,0.025070646592488387,2.6899136973216407e-06,8.696965738075165e-08,1.4276463398872537e-07,0.0
50-64,Omicron,2,0.17932725792703466,1.5995486772073104e-05,3.6400351541871403e-07,5.107510957165236e-07,0.0
50-64,Both,0,0.006775677812529003,7.768952601829782e-07,2.3952116824534067e-08,4.673272366473231e-08,0.0
50-64,Both,1,0.009356743226529221,1.0039163399520563e-06,3.2458387126510346e-08,5.3281913457396186e-08,0.0
50-64,Both,2,0.06692763586095839,5.969756781401693e-06,1.3585159899096265e-07,1.9062000805036373e-07,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.004286163487078561
65+,None,1,1.8396566563759142e-05,0.0054396454262703575,0.0017016194305807483,1.968202943077977e-05,0.06120877398773924
65+,None,2,0.09767895229409145,0.29141773682614885,0.03571809515200531,0.10143028270001025,0.07841943811030508
65+,PreOmicron,0,4.0495223444699386e-05,0.00013548351197700467,0.00013482895601267793,5.389906809669904e-05,0.00018489604961893725
65+,PreOmicron,1,0.0006483088983153481,0.00263530600611773,0.0020743806934700533,0.0007708049074132001,0.0026404173677624203
65+,PreOmicron,2,0.0173150464378697,0.04142839295289855,0.008771035082042154,0.00663712222313792,0.0033828491058830196
65+,Omicron,0,0.0011956367630321766,1.219968715813221e-07,3.719706752019755e-09,6.5047228628615885e-09,0.0
65+,Omicron,1,0.019077048751277505,1.9589801823057976e-06,5.71956692975314e-08,9.292089275485474e-08,0.0
65+,Omicron,2,0.16867579339777222,1.5125468664755865e-05,2.4128462990832146e-07,2.729416631822214e-07,0.0
65+,Both,0,0.0002963782769186848,3.02409759441039e-08,9.220528440515538e-10,1.6124115730929642e-09,0.0
65+,Both,1,0.004728880051545567,4.855982928102874e-07,1.4177846012884002e-08,2.3033529024808518e-08,0.0
65+,Both,2,0.04181189684929287,3.7493497013919302e-06,5.981040820276816e-08,6.765765517958555e-08,0.0
