age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.16275728408188955
0-17,None,1,0.0007596230192998973,0.006343222225508302,0.001517473979777166,0.007123788014893643,0.00011955678456543851
0-17,None,2,0.02937396173876131,0.009772727889125728,0.012309393582390154,0.024330546003100275,0.00014006903425778207
0-17,PreOmicron,0,0.008004906959723671,0.06829905767104466,0.05034067730250887,0.019435442588477517,0.15229781022210442
0-17,PreOmicron,1,0.0021354568689020224,0.014993221781830794,0.004310874918021049,0.007530937457376739,0.00011187355815885276
0-17,PreOmicron,2,0.05613998316520852,0.0328696571462621,0.02436427203555834,0.02568908749632361,0.00013106760362658845
0-17,Omicron,0,0.04915011512657648,1.845425526559607e-05,6.6603417097475e-07,1.6932924199406621e-06,0.0
0-17,Omicron,1,0.004790671753865716,1.804524834443304e-06,5.163843761286811e-08,7.535822997494623e-08,0.0
0-17,Omicron,2,0.022932413492051655,5.420053207434593e-06,2.785752149428425e-07,2.545871122621855e-07,0.0
0-17,Both,0,0.12903735944772324,4.84492938401918e-05,1.7485877805821022e-06,4.445523313206686e-06,0.0
0-17,Both,1,0.012577297764362,4.737549832685872e-06,1.355701328147553e-07,1.9784342281964128e-07,0.0
0-17,Both,2,0.06020612719129968,1.4229658509494484e-05,7.313637018190675e-07,6.683859972887456e-07,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.06357441370140991
18-49,None,1,0.004193421205984574,0.001645033813744783,0.004518267813848993,0.018108177806714615,0.010818589065384
18-49,None,2,0.051716120855547804,0.0409674679397143,0.019009530742459275,0.0874155345812717,0.01686021353156215
18-49,PreOmicron,0,0.0022426270994351464,0.019476329256062214,0.013349318187684608,0.003339038622457675,0.04205406888958219
18-49,PreOmicron,1,0.006545123739024142,0.012270014914473723,0.010248881405706914,0.013497728076383593,0.007156427615370195
18-49,PreOmicron,2,0.07124734552748137,0.08817334982709213,0.03946046753691068,0.0633015615768963,0.011152923638109076
18-49,Omicron,0,0.01867014913838983,5.9497971081976664e-06,2.1393339309878525e-07,3.0550156951991634e-07,0.0
18-49,Omicron,1,0.011536964275300514,3.2974472583901668e-06,1.3425759144868398e-07,1.39005177807355e-07,0.0
18-49,Omicron,2,0.06342969281340344,1.5706797671185785e-05,5.062143341730494e-07,5.010884545621496e-07,0.0
18-49,Both,0,0.03667599278180353,1.1687893555427301e-05,4.202547886960513e-07,6.001330399393058e-07,0.0
18-49,Both,1,0.022663430021284705,6.4775675304287175e-06,2.6373814254913484e-07,2.7306439065411524e-07,0.0
18-49,Both,2,0.12460248381160123,3.0854729319175635e-05,9.944169769914018e-07,9.843476024933051e-07,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.03352220196590042
50-64,None,1,0.0031950007505371783,0.0024342098253548657,0.0024421854823739922,0.0204349010481948,0.01778514957120435
50-64,None,2,0.0820907553338821,0.09419009754336574,0.0180936997757884,0.11280345579871487,0.023931617775183964
50-64,PreOmicron,0,0.0008277670355283774,0.0070403451478518245,0.004448374183644843,0.0007327039494953692,0.013472470484687344
50-64,PreOmicron,1,0.003591964023566937,0.010405656097734674,0.006430738419911552,0.009048110371048851,0.007147797239200969
50-64,PreOmicron,2,0.0710965461891283,0.10471144964847945,0.02821295810731661,0.048324019970671504,0.009618044019153536
50-64,Omicron,0,0.009212720665990475,2.5355229102078238e-06,8.651972353296757e-08,6.335514185877103e-08,0.0
50-64,Omicron,1,0.012722277246215963,3.2705743190200118e-06,1.0956351963916245e-07,7.223382077658817e-08,0.0
50-64,Omicron,2,0.09100359653235858,1.92561867227754e-05,4.338041873263897e-07,2.584218659667984e-07,0.0
50-64,Both,0,0.012314905585850633,3.389305546323494e-06,1.1565337376999948e-07,8.468861899277577e-08,0.0
50-64,Both,1,0.017006229625797634,4.371869658321931e-06,1.4645667104514519e-07,9.655700147870513e-08,0.0
50-64,Both,2,0.12164709426239309,2.574029214951721e-05,5.79878388084916e-07,3.454398538803759e-07,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.0034058994361917745
65+,None,1,1.4618400785752243e-05,0.004322486845466852,0.001352152029828003,1.5639863748429657e-05,0.048638118784620696
65+,None,2,0.0776182918708512,0.23156827977856162,0.02838254782086645,0.08059919872449911,0.0623141699684467
65+,PreOmicron,0,5.272960486039663e-05,0.0004375772928027359,0.00025498534781142365,2.6242783477973132e-05,0.000750264802036591
65+,PreOmicron,1,0.0008476354830941299,0.008288996276935202,0.00405200772758822,0.00037832711065555213,0.010714194369220041
65+,PreOmicron,2,0.0409179354659539,0.12189005469257003,0.019295112425152475,0.018855866906589684,0.013726808225355583
65+,Omicron,0,0.0007700375079738091,1.8005978064995634e-07,5.849388469571518e-09,1.4628638036104883e-09,0.0
65+,Omicron,1,0.012286376647724234,2.8814610176539385e-06,8.646233311050167e-08,2.0897217833266748e-08,0.0
65+,Omicron,2,0.1086362319966547,2.1795395280177504e-05,3.063790286094673e-07,6.1382550492069e-08,0.0
65+,Both,0,0.000629868920705465,1.472838121858192e-07,4.7846344677554554e-09,1.1965812516636124e-09,0.0
65+,Both,1,0.010049908891900506,2.3569536840097504e-06,7.072374510858299e-08,1.709333364425465e-08,0.0
65+,Both,2,0.08886136777582627,1.7828017413849567e-05,2.506093873074008e-07,5.020919166693792e-08,0.0
