age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.14067904170749232
0-17,None,1,0.0006565791449327365,0.005482755681602518,0.001311626613182473,0.006157436681963352,0.00010333874749244794
0-17,None,2,0.025389344703505658,0.008447044333933265,0.010639607947130226,0.02103007503009244,0.00012106848319221434
0-17,PreOmicron,0,0.00439589596853979,0.02125671186732642,0.044095665422622506,0.013967674584780345,0.1228141271974622
0-17,PreOmicron,1,0.0013718635906196962,0.009022073734032538,0.0036488502630101535,0.00599711709346298,9.021569897634588e-05
0-17,PreOmicron,2,0.03853128629093178,0.01694071261034832,0.020309628573800368,0.020459498191578912,0.00010569392507868158
0-17,Omicron,0,0.10562882990014137,2.1288902200980533e-05,7.95469248337584e-07,5.844973876810508e-08,0.0
0-17,Omicron,1,0.010295558189225935,2.0089119300054797e-06,4.336308464876595e-08,2.6012452451755154e-09,0.0
0-17,Omicron,2,0.04928012138876481,6.140442673662075e-06,1.8418129068068605e-07,8.787938828647468e-09,0.0
0-17,Both,0,0.18649892541314103,3.758781941882524e-05,1.4044855003544812e-06,1.0319922582912011e-07,0.0
0-17,Both,1,0.01817790219426194,3.5469475194400476e-06,7.656213457291263e-08,4.592774940514861e-09,0.0
0-17,Both,2,0.0870092917996196,1.0841604146155922e-05,3.2519164347107207e-07,1.5516039983483477e-08,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.05970828169812097
18-49,None,1,0.0039384079233789025,0.0015449948593364588,0.004243499730629299,0.017006970549521543,0.010160681410701436
18-49,None,2,0.04857112370520591,0.038476125437692466,0.01785350977597262,0.08209955955055324,0.015834898356454033
18-49,PreOmicron,0,0.0009633551105159478,0.004151168202698282,0.010529608757089871,0.002080560115451501,0.03174338097203964
18-49,PreOmicron,1,0.003794681693010684,0.003438928542341068,0.00794327033569267,0.00998827401277227,0.0054018365925537345
18-49,PreOmicron,2,0.042729935123265256,0.039306589954698413,0.0305330853526331,0.047060073470310146,0.008418483950414243
18-49,Omicron,0,0.04145099931536983,2.8186109352618687e-06,2.4387778574748286e-07,0.0,0.0
18-49,Omicron,1,0.025613334868464305,1.5620503944040994e-06,1.282984856418073e-07,0.0,0.0
18-49,Omicron,2,0.14081582894664804,7.439402364815461e-06,4.7293461428843774e-07,0.0,0.0
18-49,Both,0,0.048767095512675565,3.3160954129764373e-06,2.8692218444435376e-07,0.0,0.0
18-49,Both,1,0.03013408527078347,1.837752093741954e-06,1.5094315231878323e-07,0.0,0.0
18-49,Both,2,0.16566980515211496,8.752455952193566e-06,5.564075145880194e-07,0.0,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.03134443272528121
50-64,None,1,0.00298743758492673,0.002276071428352685,0.0022835289469587184,0.019107348073508813,0.016629737652996253
50-64,None,2,0.07675773090764722,0.08807103957069666,0.01691824289915501,0.10547518134574545,0.022376900661968457
50-64,PreOmicron,0,0.0003306735945578143,0.0012510384143661136,0.003488181763271968,0.0005306383757694311,0.01034431692073249
50-64,PreOmicron,1,0.0019448203759227683,0.0026513234071472496,0.005023414886108723,0.00691082639811356,0.005488160468525056
50-64,PreOmicron,2,0.04150290217511117,0.04965060039227683,0.02198062885569702,0.03697345344880663,0.00738484419800818
50-64,Omicron,0,0.018874373076413015,4.894691312477799e-07,9.325208555154002e-08,0.0,0.0
50-64,Omicron,1,0.026064036530912573,6.360374271472762e-07,1.1311423764872654e-07,0.0,0.0
50-64,Omicron,2,0.18642971177671608,3.898027747922669e-06,4.3070279311996976e-07,0.0,0.0
50-64,Both,0,0.01541305061517512,3.9970665324591363e-07,7.615082677223836e-08,0.0,0.0
50-64,Both,1,0.021284220284315536,5.193961684490452e-07,9.237051016838882e-08,0.0,0.0
50-64,Both,2,0.15224084912139083,3.1831785212071895e-06,3.517173218723402e-07,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.0034759353230486966
65+,None,1,1.4919000578153877e-05,0.004411370620610881,0.0013799564815884103,1.596146799672403e-05,0.049638269801393506
65+,None,2,0.07921436539249715,0.23633004393104565,0.028966181291300342,0.08225656896351573,0.06359554313851687
65+,PreOmicron,0,2.0459954890431305e-05,6.421784519766382e-05,0.00018879072767578704,2.2934703577894053e-05,0.0005282535981019886
65+,PreOmicron,1,0.0003299016156224038,0.00196347612946563,0.002990676277086535,0.00033005124429234063,0.007543752167156203
65+,PreOmicron,2,0.02121349708579608,0.05790738839717811,0.014088263601498532,0.013463254960315559,0.009664902066332593
65+,Omicron,0,0.00141188839796481,6.880292527262277e-09,5.574354257077288e-09,0.0,0.0
65+,Omicron,1,0.022527463101495487,1.1682386632450895e-07,8.184347961245533e-08,0.0,0.0
65+,Omicron,2,0.19918046022223587,1.1928323843824963e-06,2.8035593514363516e-07,0.0,0.0
65+,Both,0,0.0006154478987857202,2.9991475140942415e-09,2.4298837072042843e-09,0.0,0.0
65+,Both,1,0.00981981284836211,5.092399878140715e-08,3.5675905850210824e-08,0.0,0.0
65+,Both,2,0.08682357323684384,5.19960490949558e-07,1.2220829312357346e-07,0.0,0.0
