age,type,dose,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,0,0.0,0.0,0.0,0.0,0.23902192468973
0-17,None,1,0.001115566391611279,0.009315522765253464,0.0022285303749012505,0.010461845268595128,0.00017557857958706448
0-17,None,2,0.043137982488259424,0.014352022661870866,0.018077316554053348,0.03573132819964618,0.00020570243812179797
0-17,PreOmicron,0,0.016506867021636406,0.027411469841163136,0.02069509865351828,0.024559099314370336,0.13051587678698603
0-17,PreOmicron,1,0.0025571867535186415,0.009394188517402011,0.002559813236135362,0.006805578437578896,9.587318104632413e-05
0-17,PreOmicron,2,0.0443701114152201,0.01839445811200054,0.016405071131138326,0.023203255268051955,0.00011232205624457841
0-17,Omicron,0,0.07230592034638163,1.1526981235236231e-05,0.0,4.2918364158979064e-07,0.0
0-17,Omicron,1,0.007047585710051889,1.0864423392756892e-06,4.0015106686766434e-09,1.9100374621379144e-08,0.0
0-17,Omicron,2,0.03373305856360025,3.3227810244013818e-06,3.24593175245793e-08,6.452791181002424e-08,0.0
0-17,Both,0,0.1083519809972604,1.7273429973270437e-05,0.0,6.431409427485302e-07,0.0
0-17,Both,1,0.010560959175597021,1.628057275751273e-06,5.996350034074125e-09,2.8622323291121694e-08,0.0
0-17,Both,2,0.05054971574876849,4.979259024562196e-06,4.864098733214252e-08,9.66964674640577e-08,0.0
18-49,None,0,0.0,0.0,0.0,0.0,0.08487055898579124
18-49,None,1,0.00559813266208523,0.002196086934891407,0.006031796326269043,0.024174051842429864,0.014442598019529117
18-49,None,2,0.06903997740666128,0.054690742735059215,0.02537733981704533,0.1166979741063623,0.022508044726360515
18-49,PreOmicron,0,0.004828430446653025,0.007166292196599492,0.005086068690809009,0.005407630960786761,0.03706352879031671
18-49,PreOmicron,1,0.006593161387629836,0.00518603182863652,0.00569411177898822,0.013017473562544339,0.006307177116547616
18-49,PreOmicron,2,0.06091882940934741,0.049161010336671015,0.02256244501942224,0.059832450276198025,0.009829410501100403
18-49,Omicron,0,0.02506512050223426,3.487964725681552e-06,0.0,5.556003182971287e-08,0.0
18-49,Omicron,1,0.015488310554267772,1.9266291601995925e-06,3.948681378827245e-09,2.528017160634606e-08,0.0
18-49,Omicron,2,0.08515169286770483,9.047412429809744e-06,1.661313210184618e-08,9.11304335644653e-08,0.0
18-49,Both,0,0.029905713239717253,4.1615627926936774e-06,0.0,6.628982211918142e-08,0.0
18-49,Both,1,0.018479423386866634,2.2987010646555804e-06,4.7112533522307494e-09,3.0162295156045115e-08,0.0
18-49,Both,2,0.1015962444126716,1.0794654733984843e-05,1.9821471219620367e-08,1.0872960348812498e-07,0.0
50-64,None,0,0.0,0.0,0.0,0.0,0.0404308904235244
50-64,None,1,0.0038534677817241387,0.0029358832339504842,0.0029455026174063778,0.024646389456622182,0.021450542962864125
50-64,None,2,0.09900907873130496,0.11360200969586301,0.02182268317979807,0.1360514492882066,0.028863754741122738
50-64,PreOmicron,0,0.0017937246327958368,0.002353103835235901,0.0015703685956350534,0.0015473099087809888,0.012700854666284013
50-64,PreOmicron,1,0.004208927033178201,0.004173832053315217,0.002942866324192312,0.009506504724680443,0.006738417725415742
50-64,PreOmicron,2,0.06221676315628219,0.061926613430628275,0.014943536706087059,0.049050233449624066,0.009067184775059169
50-64,Omicron,0,0.011266789363830848,1.3389958932212082e-06,0.0,0.0,0.0
50-64,Omicron,1,0.01555865147783813,1.7214252264082826e-06,0.0,0.0,0.0
50-64,Omicron,2,0.11128899998916578,9.946698781886663e-06,0.0,0.0,0.0
50-64,Both,0,0.009912205631210258,1.178011073461827e-06,0.0,0.0,0.0
50-64,Both,1,0.013688065678031637,1.5144616866352686e-06,0.0,0.0,0.0
50-64,Both,2,0.09790894431075911,8.750826920957555e-06,0.0,0.0,0.0
65+,None,0,0.0,0.0,0.0,0.0,0.004001697838311168
65+,None,1,1.717561657936665e-05,0.005078625070907463,0.001588685736676021,1.8375765381831457e-05,0.05714644793434208
65+,None,2,0.09119616025430463,0.27207681905236636,0.033347543692458424,0.09469852100685452,0.0732148684747154
65+,PreOmicron,0,0.0001097388515347123,0.00012928957814998588,8.217753236193646e-05,7.737300698929795e-05,0.0006372175628763481
65+,PreOmicron,1,0.001754919001803324,0.003073524463737611,0.0014902370218718454,0.0011082105254515927,0.00909981756521868
65+,PreOmicron,2,0.03658552288252198,0.06946545699252488,0.010087959843802825,0.01832610246576896,0.0116585014513389
65+,Omicron,0,0.0008650848940972953,8.543115387202253e-08,0.0,0.0,0.0
65+,Omicron,1,0.013802910011154544,1.3627348004303215e-06,0.0,0.0,0.0
65+,Omicron,2,0.1220425855771275,1.0105158354723827e-05,0.0,0.0,0.0
65+,Both,0,0.0004252396430552808,4.199439110105854e-08,0.0,0.0,0.0
65+,Both,1,0.006784934711398832,6.698635753184529e-07,0.0,0.0,0.0
65+,Both,2,0.05999104351777574,4.967274265335349e-06,0.0,0.0,0.0
