age,type,dose,percent,tslie_group_0,tslie_group_1,tslie_group_2,tslie_group_3,tslie_group_4
0-17,None,1,0.032727296740472304,0.0015671290015875595,0.013086290515880618,0.0031306021835081225,0.014696625188624277,0.00024664985087173217
0-17,None,2,0.15663944851002576,0.06059951602672869,0.02016148130132708,0.025394711830479148,0.05019477200817352,0.000288967343317266
0-17,PreOmicron,0,0.1359644414813805,0.01272254417752524,0.013841219170071827,0.009890165184383095,0.01750417875281967,0.08200633419658072
0-17,PreOmicron,1,0.013252213140840165,0.0018173610030801544,0.0055455491264473755,0.0014614089470434666,0.004368267666159643,2.4368121666667034e-05
0-17,PreOmicron,2,0.06342776717489934,0.028169180702306618,0.010519947706567037,0.009759437266509356,0.01490908660940681,6.997501388422987e-05
0-17,Omicron,0,0.09677150617058151,0.09674859003309368,2.2207176449495632e-05,2.113642761675618e-07,4.97596762182892e-07,0.0
0-17,Omicron,1,0.009432147197900248,0.009430021177194162,2.0878014156483435e-06,1.6040785895251428e-08,2.2178504543046197e-08,0.0
0-17,Omicron,2,0.04514416045604498,0.04513766665775539,6.33525562367143e-06,8.572017825324938e-08,7.282248767237827e-08,0.0
0-17,Both,0,0.0708881621794033,0.07087137539024348,1.6267452972402285e-05,1.5483095883086716e-07,3.6450522858855764e-07,0.0
0-17,Both,1,0.0069093435322392415,0.006907786155418588,1.5293799921847203e-06,1.1750378567253792e-08,1.624644990202744e-08,0.0
0-17,Both,2,0.03306951286073893,0.033064755949902984,4.640773362638038e-06,6.279271800681109e-08,5.3344755297365306e-08,0.0
18-49,None,0,0.1144607434650321,0.0,0.0,0.0,0.0,0.1144607434650321
18-49,None,1,0.07072684081257985,0.007549925842074744,0.0029617543030863833,0.008134786670251444,0.03260235327199848,0.019478020725168802
18-49,None,2,0.3888350000785842,0.09311081766409077,0.07375871148860585,0.03422516850761013,0.15738481090142853,0.030355491516849017
18-49,PreOmicron,0,0.036861649177039574,0.0036396098885900386,0.0036939158333159513,0.002562674292982275,0.004640501336546174,0.02232494782560514
18-49,PreOmicron,1,0.022777311369029486,0.0044515636438637145,0.002811541622532787,0.0032756877495584914,0.008466026876496823,0.0019193587587925957
18-49,PreOmicron,2,0.12522283996023234,0.039406649220507656,0.028580071671378493,0.013045436516125533,0.03831803732435437,0.005856835059721098
18-49,Omicron,0,0.030101959146768227,0.030095459668101496,6.350059026207379e-06,5.815077380428707e-08,9.126886672253955e-08,0.0
18-49,Omicron,1,0.01860040751325956,0.01859682227617079,3.5064747953739536e-06,3.7144947773040456e-08,4.161734562390454e-08,0.0
18-49,Omicron,2,0.10225947283642238,0.10224275558114548,1.6427657722210087e-05,1.4015506641649343e-07,1.4944248827621524e-07,0.0
18-49,Both,0,0.017976763401440138,0.017972881940115478,3.7922285437546024e-06,3.472739754889219e-08,5.4505383353588633e-08,0.0
18-49,Both,1,0.011108085138443071,0.011105944049932233,2.094052000476463e-06,2.218280658807182e-08,2.4853703774865853e-08,0.0
18-49,Both,2,0.06106892710116912,0.06105894362662617,9.81052810124876e-06,8.37000162081786e-08,8.924642548232405e-08,0.0
50-64,None,0,0.05023957217317095,0.0,0.0,0.0,0.0,0.05023957217317095
50-64,None,1,0.06937678135609274,0.004788333145991665,0.00364813923410991,0.003660092315141054,0.030625693595746257,0.02665452306510383
50-64,None,2,0.4962324963312701,0.12302904300683862,0.1411622723454,0.02711694585845182,0.16905802801222428,0.03586620710835521
50-64,PreOmicron,0,0.013462907325448172,0.0013395051458380478,0.001124511469637888,0.000725865120228837,0.0015554577592742827,0.008717567830469106
50-64,PreOmicron,1,0.018591184947107108,0.003014934601562313,0.002252274742448891,0.0016360505453670013,0.007091392802400274,0.0016986901683164453
50-64,PreOmicron,2,0.13297748808361365,0.04293483364967694,0.03927993807322918,0.008910437137327946,0.03567236433431128,0.006162490123159073
50-64,Omicron,0,0.011871505698326854,0.011869292796729708,2.194821096649741e-06,1.808050049607261e-08,0.0,0.0
50-64,Omicron,1,0.01639358815320994,0.01639074764901958,2.818549456129568e-06,2.1954734231490936e-08,0.0,0.0
50-64,Omicron,2,0.11725869972749432,0.1172424224069475,1.6193814289914254e-05,8.350625690775516e-08,0.0,0.0
50-64,Both,0,0.006003778867318006,0.006002659736166321,1.109987296680203e-06,9.143855004353193e-09,0.0,0.0
50-64,Both,1,0.008290732499722278,0.008289295970990034,1.4254255602628662e-06,1.1103171978865809e-08,0.0,0.0
