"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_31coef","knot_32coef","knot_33coef","knot_34coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location","knot_31_location","knot_32_location","knot_33_location","knot_34_location"
"0-17",1,-14.4259498807515,0.148976990578394,0.00193856640225153,-8.9786828864027e-05,0.000149942264340025,-0.000161436078072675,0.000157419183699517,-8.07546404928822e-05,1.17653443494037e-05,6.44316713998658e-05,-7.3599841961459e-05,6.14186171047939e-06,1.92856472321538e-05,9.22673857494389e-06,4.29597339204145e-05,-0.000206754859765109,0.000290368975793662,-0.000199486447369681,6.8536706630912e-05,-6.53476336249094e-06,1.79126199308481e-06,-1.28368057720691e-06,-2.66528326228993e-05,3.2483828648645e-05,-1.55335473045655e-06,-6.63962886814095e-06,1.03433889949748e-06,-5.77781484491822e-06,-5.38076294746027e-05,0.000214564001173987,-0.000273987524735026,0.000145561192972153,-3.0107731813625e-05,3.14429734471345e-06,-4.97782216796053e-07,0,0,0,24.1666666666667,72.5,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,507.5,531.666666666667,555.833333333333,580,604.166666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1
"18-49",1,-9.96161175218624,0.568497310503186,-0.0253768132637316,0.000350892366928062,-0.000338029581515526,-6.92598055907273e-05,7.90731327392998e-05,-1.78815434051048e-05,-3.08858410215834e-05,3.6809572722173e-05,-3.36839297308287e-06,-9.13276051196368e-06,9.72612755200341e-06,-8.60883992496883e-06,1.25319889562659e-06,2.09351671315907e-05,-6.55516836721269e-05,6.62752612961465e-05,-2.19646621181e-05,1.87221993926595e-06,-8.06177231362003e-06,-5.87000381427542e-05,0.000235747436358183,-0.000319319416603723,0.000205481336186251,-7.0857780973585e-05,1.43844803321544e-05,-8.25994444145224e-07,0,0,0,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,120.833333333333,217.5,241.666666666667,265.833333333333,290,410.833333333333,435,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-9.96154363818521,0.575873552663164,-0.025471508566405,0.000362098675499327,-0.000365547845318306,-1.38893951461693e-05,2.31561291240911e-05,-1.23635734655066e-05,1.8041016500199e-06,1.73042165818923e-05,-1.47576193499982e-05,1.47782183841697e-05,-3.52217361193418e-06,-3.30353222548228e-05,2.87442104275352e-05,-1.61088246583676e-05,7.17107106727354e-06,5.60988885929181e-05,-0.000127260126843173,0.000108100900225527,-3.24148864363573e-05,1.94807598658896e-06,-7.8649031523841e-06,-5.5289576267351e-05,0.000217892440458207,-0.000291183774684645,0.000185531295466917,-6.35297687143654e-05,1.28870385395252e-05,-7.45526936694699e-07,0,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,193.333333333333,241.666666666667,265.833333333333,290,410.833333333333,435,459.166666666667,483.333333333333,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-10.8414791078019,0.487842405281586,-0.017644388828404,0.000254653695475916,-0.000311490912493767,0.000122086591751131,-0.0001156604120454,0.000112089342469696,-0.000103885704777785,5.22224564334311e-05,-6.41631485502225e-06,-4.11848868827463e-05,9.38779415674272e-05,-0.000114242321685182,0.000117582037636787,-0.000263084616286444,0.000576030425341469,-0.000654145377724294,0.000394935923137698,-0.000157463933556266,5.63490690784458e-05,-1.45259095575202e-05,2.69892931124978e-06,-4.26202437768659e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.8996942715044,0.00296728781153675,-2.30155944051885e-05,8.89540406961799e-09,7.77335827493465e-08,-1.10816662742353e-06,-2.07335391745486e-05,0.000135709494142054,-0.000213026504624445,2.13342742904757e-05,0.000175040355056149,-0.000104789603231811,7.23940503182862e-06,6.07114052303444e-05,-0.000185331111848901,0.000214564766353158,-0.000110472629785402,1.05456227468628e-05,2.09898588382957e-05,-2.49288008048661e-05,3.36165374514865e-05,-2.07243207345173e-05,3.23082012639688e-06,-1.1009962457119e-05,-6.63945584221383e-05,0.000288591721105297,-0.000400428043164886,0.000260840555829153,-9.25192898877969e-05,2.15002347913624e-05,-3.02344779436697e-06,4.91470417849395e-07,0,0,0,0,0,0,48.3333333333333,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,652.5,700.833333333333,725,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,1015,-1,-1,-1,-1,-1,-1
"18-49",2,-14.9557583277193,0.00890819389513195,-0.000173388964205978,1.17087563587104e-06,-6.51711658180066e-07,8.96435514441308e-07,-3.88088882754637e-06,-2.39589091312693e-05,0.000138564142333636,-0.000220125485750858,9.02514883287793e-05,7.67612021815971e-05,-8.52231061065472e-05,2.69130966115761e-05,8.0485136779189e-06,-9.81484610131884e-06,1.35250554902862e-06,2.69354414933543e-05,-7.33021401391609e-05,6.40957351126338e-05,-1.69780752590581e-05,-2.67688003567053e-05,9.30241610118304e-06,0.000129162214705845,-0.000206089019682065,0.000113131800697273,-2.06363762969719e-05,8.40401685016538e-07,0,0,0,0,0,0,0,0,0,0,24.1666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,410.833333333333,435,580,604.166666666667,628.333333333333,652.5,676.666666666667,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.9436993103462,0.00740338234635834,-8.35553755253329e-05,-2.37859361378077e-07,8.44512544646709e-07,-1.54558321488952e-06,-2.78280567426365e-05,0.000146093737931261,-0.000213762625693744,2.56658962213342e-05,0.000207901465133641,-0.000240786830904954,0.000153711145334839,-5.72264126052801e-05,3.8047085588965e-06,2.26444729529008e-05,-3.66737012604198e-06,-6.24080218319343e-05,5.79800702747481e-05,-1.63890500542688e-06,-2.77415967787797e-05,8.72628720614227e-06,8.96235580090898e-05,-0.000190570608473104,0.000160122995812674,-5.20850464222625e-05,2.98068171193499e-06,-2.0160015926118e-06,5.93473987381266e-06,-1.37034288091082e-05,-7.29670693795382e-05,0.000304321133005997,-0.000415909913901635,0.000269727656202853,-9.5575871360557e-05,2.22080257384382e-05,-3.12451886593556e-06,5.07908876497607e-07,24.1666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,410.833333333333,435,459.166666666667,483.333333333333,507.5,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,773.333333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,1015
"65+",2,-14.7279572407398,-0.00760392252275885,0.000155434729406163,-8.74124801550893e-07,4.69304222937857e-07,-1.66954932048306e-06,5.32636966441104e-06,1.33099148363895e-05,-9.11840818935876e-05,0.000257324605313007,-0.000340822438064266,0.00013967919544281,8.79144554666675e-05,-0.000110895076824205,5.52698380919871e-05,-3.49176937162795e-06,-4.89639220664367e-05,7.55119485823677e-05,-0.000129307496830011,-3.95386933023807e-05,0.000539330787279797,-0.000722845831639224,0.00042058226115087,-0.000131154566989545,2.98963166316074e-05,-4.58825764009285e-06,7.21542319822098e-07,0,0,0,0,0,0,0,0,0,0,0,48.3333333333333,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,386.666666666667,410.833333333333,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",3,-14.8996942715044,0.00296728781153675,-2.30155944051885e-05,8.89540406961799e-09,7.77335827493465e-08,-1.10816662742353e-06,-2.07335391745486e-05,0.000135709494142054,-0.000213026504624445,2.13342742904757e-05,0.000175040355056149,-0.000104789603231811,7.23940503182862e-06,6.07114052303444e-05,-0.000185331111848901,0.000214564766353158,-0.000110472629785402,1.05456227468628e-05,2.09898588382957e-05,-2.49288008048661e-05,3.36165374514865e-05,-2.07243207345173e-05,3.23082012639688e-06,-1.1009962457119e-05,-6.63945584221383e-05,0.000288591721105297,-0.000400428043164886,0.000260840555829153,-9.25192898877969e-05,2.15002347913624e-05,-3.02344779436697e-06,4.91470417849395e-07,0,0,0,0,0,0,48.3333333333333,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,652.5,700.833333333333,725,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,1015,-1,-1,-1,-1,-1,-1
"18-49",3,-14.9557583277193,0.00890819389513195,-0.000173388964205978,1.17087563587104e-06,-6.51711658180066e-07,8.96435514441308e-07,-3.88088882754637e-06,-2.39589091312693e-05,0.000138564142333636,-0.000220125485750858,9.02514883287793e-05,7.67612021815971e-05,-8.52231061065472e-05,2.69130966115761e-05,8.0485136779189e-06,-9.81484610131884e-06,1.35250554902862e-06,2.69354414933543e-05,-7.33021401391609e-05,6.40957351126338e-05,-1.69780752590581e-05,-2.67688003567053e-05,9.30241610118304e-06,0.000129162214705845,-0.000206089019682065,0.000113131800697273,-2.06363762969719e-05,8.40401685016538e-07,0,0,0,0,0,0,0,0,0,0,24.1666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,410.833333333333,435,580,604.166666666667,628.333333333333,652.5,676.666666666667,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
