"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_31coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location","knot_31_location"
"0-17",1,-13.5415946170337,0.0985807549973022,0.00147978644127942,-4.39281721193823e-05,5.63688120707264e-05,-1.46452913011592e-06,-2.18041568578694e-05,2.23291705644496e-06,4.95988693168512e-05,-6.24470856410769e-05,6.23209066648408e-06,2.39434796005856e-05,7.41243163081313e-06,3.01776023107678e-05,-0.000185686953136452,0.000259825104233472,-0.000156454264759518,1.41427096042521e-05,4.5869921268763e-05,-2.34591007270529e-05,-7.3622788264028e-06,2.26715851366871e-06,3.29072855823394e-05,-4.68269419174855e-05,1.89826033868661e-05,9.37407371719667e-07,-5.5801609962502e-06,-5.68032862162887e-05,0.000212112348108598,-0.000262984879326528,0.000137447272542656,-2.81877475066701e-05,3.0037114661301e-06,-4.76193634973562e-07,0,24.1666666666667,48.3333333333333,96.6666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,531.666666666667,580,604.166666666667,628.333333333333,652.5,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1
"18-49",1,-6.81922393881745,0.0637605531720622,-0.00149989892394121,1.24453772524421e-05,-3.57685954414189e-06,-2.90661758116685e-05,2.47481997942493e-05,-1.76741287755754e-06,-3.51314478848036e-05,6.07112091701732e-05,-3.06936800401093e-05,4.3205000066061e-07,1.14689466911083e-05,-1.03231552990705e-05,8.70362029634967e-07,1.2799875089881e-05,-3.2562393816659e-05,2.20085656776162e-05,-3.6008781850219e-06,1.92823357103012e-06,-6.1006347845238e-06,-3.43387887092176e-05,0.000155107605096378,-0.000203443400632581,0.00010667646551768,-1.94121093601261e-05,8.17195291624602e-07,0,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,193.333333333333,217.5,241.666666666667,265.833333333333,314.166666666667,410.833333333333,435,580,604.166666666667,628.333333333333,652.5,749.166666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-6.56890176268998,-0.0201788003864225,0.00475993083135645,-9.32178444487557e-05,0.000117554427030475,-7.89426048496872e-05,9.58991918195582e-05,-4.59594561046932e-05,6.55207612532177e-06,2.7380221873656e-05,-0.000110883007038782,0.000182646722315524,-0.000193101944958599,0.000223484080554845,-0.000432252055692937,0.000666878994796504,-0.000528794091961336,0.000175278034769365,-1.66331414116379e-05,4.88060453867749e-06,-7.69977522167698e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,120.833333333333,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-8.08347495050189,0.090147931070875,0.00416768042978037,-0.000115716503555462,0.000177725989509893,-6.89536697646177e-05,3.92630771826112e-06,6.63981729338572e-06,-6.04891342206238e-05,0.000143795168071672,-0.000102754026693724,-0.000195681743916388,0.000593993503029795,-0.000644307510865093,0.000344280290690783,-0.000102920519511357,2.37503842513565e-05,-3.89688257788834e-06,6.08803755676663e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.5722043335829,-0.0764210362129526,0.00569985972062448,-5.64348324412318e-05,1.1185061441462e-05,5.64576921556922e-05,-2.24705528785904e-05,3.63605676713203e-06,5.81174194641431e-05,-9.70735376342926e-05,5.66758596893716e-05,-8.71540751994871e-06,1.16424204863514e-05,2.95649956791557e-05,-0.000184371146391863,0.000306172198691477,-0.000289928123963241,0.000186218023120334,-6.59712901285797e-05,5.24472210510213e-06,-9.5843273495818e-07,1.11046066188933e-06,1.01683283629352e-05,-2.44908428156325e-05,5.52069710417877e-06,9.61445017381911e-05,-0.000161973369844554,8.97370319087764e-05,-1.58732283502944e-05,6.63027447267236e-07,0,0,0,0,0,24.1666666666667,48.3333333333333,120.833333333333,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,604.166666666667,773.333333333333,797.5,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1
"18-49",2,-11.3123296130811,-0.282579587806648,0.0337026532223297,-0.000632512436231577,0.000818172981305578,-0.000198906198544529,6.84521762840115e-06,1.00670625288176e-05,-8.48824412547407e-06,1.47917801954477e-05,-9.59640176207634e-06,-1.6781279530861e-05,3.25008241312104e-05,-1.66467289756907e-05,8.55175399877451e-07,1.10312519191643e-05,-3.13185016217606e-05,2.29382139064393e-05,-4.9279024665556e-06,1.63646785002542e-06,-4.69433810257716e-06,-2.0360210374746e-05,0.000112792486533543,-0.000157451066132779,8.50094245744062e-05,-1.55984818395069e-05,6.38556822314466e-07,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,120.833333333333,217.5,290,314.166666666667,386.666666666667,410.833333333333,435,580,604.166666666667,628.333333333333,652.5,749.166666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-11.1742044290048,-0.255764694789689,0.0309901825476143,-0.00057496667871466,0.000734040044773456,-0.000169487658853228,5.68321082704942e-06,8.91787848335451e-06,-1.20580202385164e-05,1.50229472500645e-06,1.03601560670258e-05,-5.25731320596415e-06,1.43686586557943e-06,2.88550951387188e-05,-7.14448754656889e-05,5.13812544799962e-05,-2.61583489851944e-06,-3.09147657112402e-05,4.89686337900281e-05,-5.77731096545221e-06,-6.57408439110761e-05,5.87208428378201e-05,-2.62290854814435e-06,-8.74265503615816e-06,1.12304537455967e-06,-5.1067901546714e-06,-4.1818699935459e-05,0.000158180039995373,-0.000194650285688454,9.92008665800544e-05,-1.79484740195415e-05,7.80315372132038e-07,0,0,0,24.1666666666667,48.3333333333333,72.5,120.833333333333,217.5,241.666666666667,265.833333333333,314.166666666667,410.833333333333,435,459.166666666667,483.333333333333,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1
"65+",2,-11.1669976559421,-0.336332143452314,0.0317781956090316,-0.000542342424544784,0.000637058284660201,-9.52023592158568e-05,3.5246987248385e-06,-3.49433074214525e-07,-8.68327363323756e-06,4.54724644772774e-06,7.50589016543907e-06,-1.80817311770255e-05,7.92448924687222e-06,6.76394625195905e-05,-0.000175856951852106,0.00017927144402588,-7.4151453717479e-05,4.9262493898818e-06,9.29120214575082e-06,6.41174043662531e-06,-1.51280907554571e-05,-0.000150899924171411,0.000373199168777543,-0.000277134838676151,1.86010984444201e-05,4.79487642628772e-05,-1.00204394286495e-05,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,120.833333333333,217.5,241.666666666667,338.333333333333,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,531.666666666667,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,725,749.166666666667,773.333333333333,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",3,-14.7254012712165,-0.00211636948952967,2.23737316591859e-05,-6.06511179283788e-08,-5.94254312355754e-07,3.15138041313623e-06,6.31408903819685e-06,-6.36797574195117e-05,0.000211946123963332,-0.000302969065658926,0.000130922719641351,4.61480886337263e-05,-4.58394067549855e-05,8.58613815037185e-06,6.72609330324574e-05,-0.000178379091419606,0.000208807826490895,-0.000127830027561932,1.60186457687535e-05,8.73708694136611e-05,-0.000115254486777379,5.12702703877932e-05,-1.6628979393223e-06,2.1003816502784e-06,-9.70735183272428e-06,-8.19093899470192e-05,0.000298542259332789,-0.000384474859036984,0.000239771037979177,-8.1402265806307e-05,1.65291081565892e-05,-9.73909522775202e-07,0,0,0,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,435,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1
"18-49",3,-14.8545954173158,0.00616091925338934,-6.99188300280411e-05,-1.90365042822027e-07,6.94256301739355e-07,-1.27436209159469e-06,-2.32652298745843e-05,0.000121919420619036,-0.000177099672850673,2.18362059305948e-05,0.00017258480687906,-0.000214999642436533,0.00015268308664114,-5.94750525513929e-05,4.09484116859855e-06,1.00988909738745e-05,-7.74456697107294e-06,-1.34401722285332e-06,-2.01234114870262e-05,9.06036579028826e-05,-0.000147127598288178,0.000108859542474453,-3.20399533992234e-05,2.19424681335657e-06,-1.49165811634139e-06,-7.23947457821753e-06,-2.56953310278457e-05,0.000142981768262391,-0.000195376772633083,0.000104505969564351,-1.93577976249154e-05,7.85257918875519e-07,0,0,0,24.1666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,410.833333333333,435,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,773.333333333333,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1
