"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location"
"0-17",1,-14.7410151907916,0.00216879822819889,0.0132125671741867,-0.000285945798657049,0.000413620715790999,-0.000144813036225096,6.6366411028521e-06,3.8981792691055e-05,-8.73056816061585e-05,0.000146381454444296,-0.000143554391901794,6.37345095661318e-05,-1.10485779774966e-05,1.33128093039314e-05,5.33710825867706e-05,-0.000214391649133352,0.000283962391789402,-0.00020546464065906,0.00010099430751277,-2.98020208700987e-05,2.40880193722646e-06,-1.12431304202529e-06,-9.83746636859569e-06,1.14445986225442e-05,-1.81135513871103e-06,1.18205492075577e-06,-6.03482800710472e-06,-4.66013361805845e-05,0.000200559592074115,-0.000279823929243791,0.00018041684332117,-6.10907867786358e-05,1.23628517305039e-05,-7.18782026075216e-07,24.1666666666667,48.3333333333333,72.5,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,507.5,531.666666666667,555.833333333333,652.5,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333
"18-49",1,-8.98570444876509,0.246999715247916,-0.00697087901803661,6.16257126742752e-05,-6.47174110329214e-06,-7.00792419330321e-05,3.64736367069572e-06,3.99701826318885e-05,-3.15184583742592e-05,5.17257941004481e-06,-1.1916863513823e-06,-1.48987397570038e-05,1.6776541892877e-05,-4.13322017697311e-06,2.79385646765786e-06,2.17801927919497e-05,-0.000148378190651895,0.0003074912807863,-0.000268267384000648,9.02113694871627e-05,-5.31091664718376e-06,7.81376570880043e-07,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,96.6666666666667,120.833333333333,145,241.666666666667,314.166666666667,338.333333333333,362.5,459.166666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.78112352623979,0.239851857170978,-0.00625730975415284,5.38061465810561e-05,-5.7806666713541e-06,-6.11977211111024e-05,3.44157197879303e-06,4.92624914007661e-05,-6.94333796989546e-05,5.75421768176589e-05,-4.30858954851769e-05,3.57847829940795e-05,-1.42039274779354e-05,-3.6324645931936e-05,9.18737318698106e-05,-0.000310461811015337,0.000690195317804205,-0.000775423168199089,0.000472764062448337,-0.000191747077247956,6.57425588949145e-05,-1.33576946071093e-05,8.53801387567803e-07,-2.50905492304667e-07,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,531.666666666667,555.833333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-10.1751367035247,0.310661443623469,-0.00622797778439466,4.47457922669184e-05,-6.01888961689633e-06,-4.06574607986766e-05,5.3823345663213e-06,-2.19983452758093e-06,-3.12204926856478e-05,7.95917159212992e-05,-0.000118911760708349,0.000175165903688043,-0.000294109755467354,0.000339062854094747,-9.00689401763088e-05,-0.000200054952375675,0.000213401246355276,-0.000103679178391977,3.63409420277027e-05,-7.14868797855961e-06,3.79024775081329e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,96.6666666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.8300898307799,-0.00244318380724466,2.58465941454853e-05,-7.01260365934276e-08,-6.40608161171039e-07,3.40884918487934e-06,7.83744939873633e-06,-7.41595950099691e-05,0.000242579018081443,-0.000346565075976642,0.000139110538301155,0.000107067317118154,-8.3892831073764e-05,4.262772681738e-06,3.6251899144981e-05,-0.000105094575656924,0.000116303625054028,-5.56427522611953e-05,2.17751770824657e-05,-5.19186681558591e-06,-2.49539753742639e-05,1.9489658690067e-05,-2.75144491855435e-05,9.79462928742745e-06,0.000122760149492227,-0.000195110682225833,0.000106760636925593,-1.93501599288292e-05,7.82084236230628e-07,0,0,0,0,0,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,604.166666666667,628.333333333333,652.5,676.666666666667,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1
"18-49",2,-14.7917987001011,-0.00588450687434791,0.000120214759932331,-6.75351874337869e-07,3.60359484369023e-07,-1.28218378149761e-06,4.09257486439858e-06,1.03743479484474e-05,-7.07284660469529e-05,0.000199404017948461,-0.000266254150695111,0.000111100035543601,7.93958521301729e-05,-0.000100766878707825,3.73685755451688e-05,-3.05150815220623e-07,-2.8842399137791e-06,8.17810915824919e-07,1.70778737980464e-05,-4.68660933612484e-05,4.30694834306949e-05,-1.30826378651159e-05,1.70563164758079e-06,-7.62594890282975e-06,-5.70847035015972e-05,0.00023047665756539,-0.00031177030934169,0.000198637354174506,-6.74149370609765e-05,1.36584647664984e-05,-7.95941930952298e-07,0,0,0,48.3333333333333,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,459.166666666667,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1
"50-64",2,-14.9543117513789,0.00753502397718578,-8.51022113104165e-05,-2.40872718957945e-07,8.58145326131899e-07,-1.57095427593981e-06,-2.83217729690129e-05,0.000148604123223278,-0.000217542583540315,2.60936706944817e-05,0.000207121229309624,-0.000225275437861633,0.000124121360191819,-3.47185668632843e-05,3.09522011208997e-06,3.57104118808911e-05,-0.000101072485953029,8.07590513113491e-05,-4.09950758275791e-06,-5.9178067340363e-05,8.23926484809819e-05,-1.18895436859962e-05,-9.02759417595469e-05,9.57750403600944e-05,-3.00180458513902e-05,2.08730139444218e-06,-8.88082720835937e-06,-6.3436576186173e-05,0.00025814963214794,-0.000350876365695764,0.00022391757664883,-7.57172097672737e-05,1.53254716219656e-05,-8.93831680479651e-07,24.1666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,410.833333333333,435,459.166666666667,483.333333333333,507.5,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333
"65+",2,-14.7990501814204,-0.00515154535217227,8.4763051672983e-05,-2.87590970435679e-07,-3.65223775977373e-07,1.92841110184611e-06,1.37618951299205e-05,-7.8838257894465e-05,0.000222632120277712,-0.000274892750722237,3.01047957919869e-05,0.000234227364897628,-0.000249975037882678,0.000153776018780783,-5.93008390639749e-05,9.00096622678268e-06,-7.79596902620513e-06,1.10660547247068e-05,5.71228062379448e-05,-0.000201028611413248,0.000245286016545855,-0.000163363389892894,0.000120200880104842,-0.000117452339731131,3.57466729099618e-05,0.000195402549092993,-0.000557923064161178,0.000736585616912326,-0.000434635680117344,3.14261100464771e-05,5.90456437422272e-05,-1.1456194237004e-05,0,0,48.3333333333333,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,725,749.166666666667,-1,-1
"0-17",3,-14.8300898307799,-0.00244318380724466,2.58465941454853e-05,-7.01260365934276e-08,-6.40608161171039e-07,3.40884918487934e-06,7.83744939873633e-06,-7.41595950099691e-05,0.000242579018081443,-0.000346565075976642,0.000139110538301155,0.000107067317118154,-8.3892831073764e-05,4.262772681738e-06,3.6251899144981e-05,-0.000105094575656924,0.000116303625054028,-5.56427522611953e-05,2.17751770824657e-05,-5.19186681558591e-06,-2.49539753742639e-05,1.9489658690067e-05,-2.75144491855435e-05,9.79462928742745e-06,0.000122760149492227,-0.000195110682225833,0.000106760636925593,-1.93501599288292e-05,7.82084236230628e-07,0,0,0,0,0,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,604.166666666667,628.333333333333,652.5,676.666666666667,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1
"18-49",3,-14.7917987001011,-0.00588450687434791,0.000120214759932331,-6.75351874337869e-07,3.60359484369023e-07,-1.28218378149761e-06,4.09257486439858e-06,1.03743479484474e-05,-7.07284660469529e-05,0.000199404017948461,-0.000266254150695111,0.000111100035543601,7.93958521301729e-05,-0.000100766878707825,3.73685755451688e-05,-3.05150815220623e-07,-2.8842399137791e-06,8.17810915824919e-07,1.70778737980464e-05,-4.68660933612484e-05,4.30694834306949e-05,-1.30826378651159e-05,1.70563164758079e-06,-7.62594890282975e-06,-5.70847035015972e-05,0.00023047665756539,-0.00031177030934169,0.000198637354174506,-6.74149370609765e-05,1.36584647664984e-05,-7.95941930952298e-07,0,0,0,48.3333333333333,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,459.166666666667,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1
