"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_31coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location","knot_31_location"
"0-17",1,-14.7076474649238,0.0976018373380444,0.00750401409267643,-0.000196382927576581,0.000310986674109105,-0.000126083256768667,3.15394322847942e-06,5.75406935179712e-05,-7.24044050421593e-05,9.03668145180809e-06,1.82301216878692e-05,9.96045146191157e-06,4.06446287647074e-05,-0.00020785579926112,0.000287913955041086,-0.000189103742393054,6.22069880281847e-05,-6.44425299923693e-06,1.88481340892717e-06,-1.74047829696792e-06,-2.27041060614448e-05,2.71444953032892e-05,-6.09058009497589e-06,1.09873937353039e-06,-5.74980834440848e-06,-4.7457178108744e-05,0.000194923869504938,-0.000251451332862372,0.000132421013010175,-2.47151333503227e-05,1.03219299903702e-06,0,0,0,0,24.1666666666667,48.3333333333333,72.5,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,507.5,531.666666666667,555.833333333333,604.166666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1
"18-49",1,-8.70547013120168,0.343687007509605,-0.0160876771612285,0.000246039037928533,-0.000295703740556305,0.000116630228038969,-0.000132696881112052,7.7437199620577e-05,-3.32238716977274e-06,-1.95216039760617e-05,2.47097567785498e-05,-1.46921837298635e-05,-1.63278685232186e-05,3.31059240868634e-05,-2.80038976198429e-05,1.2371298416654e-05,2.01519010575893e-06,-9.04076085355245e-06,-6.45636248610248e-05,0.000260520729654272,-0.000349195152278358,0.00021990227989778,-7.3304317769525e-05,1.4465682703488e-05,-8.24368054141487e-07,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,193.333333333333,241.666666666667,265.833333333333,362.5,386.666666666667,435,459.166666666667,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-7.93117431248207,0.125129030727001,-0.00245501490079271,1.67399932658823e-05,-8.64926026424865e-07,-4.04351107670496e-05,5.87576682011739e-06,5.88099289773611e-05,-4.38732066266621e-05,2.85810448810222e-06,1.37639105125036e-05,-2.71021549007147e-05,-0.000140460884189403,0.000536883714533364,-0.000716039150184606,0.000491611955269088,-0.000221026381069687,8.02387483640688e-05,-1.97820588260094e-05,3.32352921986263e-06,-5.22055129464088e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,120.833333333333,145,217.5,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-10.4182640115963,0.433512599321225,-0.0175995418951516,0.000271223835246277,-0.000327463840878,7.0136662594201e-05,-3.20162934760212e-06,-2.49687423858496e-05,2.51814130275746e-05,-3.18506694934449e-05,1.56256188206074e-05,4.64626806754227e-05,-0.000222916482751248,0.000531769870105627,-0.000645046658518157,0.000434946574784356,-0.000195726507229685,7.03210603562086e-05,-1.63579397447902e-05,1.95547917678545e-06,-9.09344112897794e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,120.833333333333,145,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,483.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.9224218613127,0.00311658128664447,-2.39713928970008e-05,7.20218869596967e-09,8.42209376206454e-08,-1.1950750792346e-06,-2.18794079410299e-05,0.00014378766652797,-0.000226884646990749,2.17887572674865e-05,0.000193755483745967,-0.000119670589108214,5.28417904290599e-06,4.0350960038345e-05,-9.01472969088052e-05,7.04693192857509e-05,-4.9086170312107e-06,-1.19389439652099e-05,1.57884283007921e-06,1.41071317285358e-06,-7.38837412564461e-06,-6.72535803396532e-05,0.000258695201311327,-0.000325456470146899,0.000172038798112724,-3.56711142659081e-05,3.72776905592127e-06,-5.90209356755999e-07,0,0,0,0,0,0,0,48.3333333333333,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,483.333333333333,507.5,531.666666666667,555.833333333333,580,700.833333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-14.8730766561958,0.00563739150946821,-8.88791242463965e-05,3.47998791403296e-07,1.25542343266889e-07,-1.35900213733073e-06,-2.00345931969404e-05,0.000110013969473795,-0.000161039891963716,1.90132310932649e-05,0.000147325565902747,-0.000149457211671028,6.06812954275379e-05,-1.43763545386184e-06,-3.13769812944916e-06,-1.81805733792043e-06,8.22561669161977e-07,1.16341434674682e-05,-2.9412268674362e-05,1.94891267408783e-05,-8.28099503109356e-07,-5.78424450034967e-06,-5.76196448182175e-06,-1.97419088370316e-05,0.000148406087862274,-0.000213065185218237,0.000115576764179054,-2.14270312015397e-05,8.65227518320574e-07,0,0,0,0,0,0,72.5,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,386.666666666667,483.333333333333,580,604.166666666667,628.333333333333,652.5,773.333333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1
"50-64",2,-14.9313973748631,0.00722012669205502,-8.16988952066011e-05,-2.27779820952715e-07,8.18858085099804e-07,-1.50033023834625e-06,-2.7159301984474e-05,0.000142390697106961,-0.000208338495835802,2.52210472719665e-05,0.000201365568556857,-0.000223658383286741,0.000121317063116769,-2.96664637901358e-05,3.08655536298949e-06,3.46620709006322e-05,-0.000107643471562223,8.82966784877607e-05,-4.31091645231397e-06,-5.99430457743406e-05,8.34915648715434e-05,-1.29682092882061e-05,-9.9414830415877e-05,0.000111498436929697,-3.7167852909872e-05,2.29919568759182e-06,-9.65783250695382e-06,-6.83671171113723e-05,0.00028164836121837,-0.000386214132292889,0.000250119143826077,-8.80132817865803e-05,2.04745165747907e-05,-2.90837439520936e-06,4.73054833069621e-07,24.1666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,410.833333333333,435,459.166666666667,483.333333333333,507.5,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,1015
"65+",2,-14.779664702744,-0.0059793659530632,9.70309574339373e-05,-3.14274261031119e-07,-4.63191834496653e-07,2.42127126059871e-06,1.54321522677791e-05,-8.93754600320951e-05,0.000247600378595348,-0.00032218562014043,0.000115278225784662,0.000119931359940849,-0.000152713423273612,0.000100667590743434,-3.8216388044365e-05,1.58492948278934e-06,1.5665828084721e-06,5.68243877589088e-05,-0.000174502121659348,0.00015392926662443,5.3035447334872e-05,-0.000350389684609194,0.000622296870370645,-0.000561827204588486,0.000231116327263453,-3.82995433048659e-05,8.92882944496113e-06,-2.77699829977287e-06,4.4984476446733e-07,0,0,0,0,0,0,48.3333333333333,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,410.833333333333,435,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,-1,-1,-1,-1,-1,-1
"0-17",3,-14.9224218613127,0.00311658128664447,-2.39713928970008e-05,7.20218869596967e-09,8.42209376206454e-08,-1.1950750792346e-06,-2.18794079410299e-05,0.00014378766652797,-0.000226884646990749,2.17887572674865e-05,0.000193755483745967,-0.000119670589108214,5.28417904290599e-06,4.0350960038345e-05,-9.01472969088052e-05,7.04693192857509e-05,-4.9086170312107e-06,-1.19389439652099e-05,1.57884283007921e-06,1.41071317285358e-06,-7.38837412564461e-06,-6.72535803396532e-05,0.000258695201311327,-0.000325456470146899,0.000172038798112724,-3.56711142659081e-05,3.72776905592127e-06,-5.90209356755999e-07,0,0,0,0,0,0,0,48.3333333333333,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,483.333333333333,507.5,531.666666666667,555.833333333333,580,700.833333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.8730766561958,0.00563739150946821,-8.88791242463965e-05,3.47998791403296e-07,1.25542343266889e-07,-1.35900213733073e-06,-2.00345931969404e-05,0.000110013969473795,-0.000161039891963716,1.90132310932649e-05,0.000147325565902747,-0.000149457211671028,6.06812954275379e-05,-1.43763545386184e-06,-3.13769812944916e-06,-1.81805733792043e-06,8.22561669161977e-07,1.16341434674682e-05,-2.9412268674362e-05,1.94891267408783e-05,-8.28099503109356e-07,-5.78424450034967e-06,-5.76196448182175e-06,-1.97419088370316e-05,0.000148406087862274,-0.000213065185218237,0.000115576764179054,-2.14270312015397e-05,8.65227518320574e-07,0,0,0,0,0,0,72.5,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,386.666666666667,483.333333333333,580,604.166666666667,628.333333333333,652.5,773.333333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1
