"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_31coef","knot_32coef","knot_33coef","knot_34coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location","knot_31_location","knot_32_location","knot_33_location","knot_34_location"
"0-17",1,-14.9148847158359,0.018448946547637,0.00582143007280128,-0.000127964104603935,0.00018353259811287,-0.000210785986591974,0.000283893658440681,-0.000171141948727755,1.96069835212483e-05,7.89259273446184e-05,-8.21616521571916e-05,3.52059781685828e-06,4.11481255085768e-05,-5.20767262681111e-06,-9.34144200619407e-05,0.000152537565860854,-0.000101694310786608,3.32839588571917e-05,-1.58179126744474e-06,-7.10460704517508e-06,1.68845149155096e-06,2.93518355272576e-05,-4.63904066987082e-05,2.07264881689937e-05,-2.05326259925804e-05,8.38509715629777e-06,0.000104745485202179,-0.000174294485532082,9.84421566292753e-05,-1.82325428331727e-05,7.14795561449825e-07,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,507.5,580,604.166666666667,628.333333333333,652.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-8.66916324643835,0.192003277847122,-0.00627889610751143,6.15727956567168e-05,-5.11295545617434e-06,-8.80908805636933e-05,5.82374599682251e-06,5.07527068235376e-05,-2.23184724100663e-05,-3.29222495859106e-05,5.6996051411201e-05,-2.93284153655154e-05,6.53327264260408e-07,3.13838622821456e-06,-4.19209795674846e-06,1.73776868512647e-05,-5.6852659777751e-06,-5.20984511205038e-05,6.98941856768495e-05,-2.65679823490668e-05,1.59555432262905e-06,-6.75906395837062e-06,-5.16297330258827e-05,0.000205907621831851,-0.000261024257354285,0.000137752792343936,-2.82290427139169e-05,2.9582627277853e-06,-4.68322376040582e-07,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,217.5,241.666666666667,265.833333333333,314.166666666667,362.5,507.5,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.33901774317349,0.136123581156539,-0.00326410135569991,2.82535917656475e-05,-7.7492202411591e-06,-9.03218329036157e-05,0.000121188645268074,-5.25981157812057e-05,1.64332294651445e-06,-1.85615916945436e-05,2.9747967144748e-05,-2.1883028119852e-05,5.13609010177482e-06,6.00274403747268e-05,-0.000188100753216235,0.000237490961773684,-2.53298624705048e-05,-0.000209762242038694,0.000182463639919375,-6.30576072878093e-05,1.19369348620379e-05,-5.24039184727905e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,120.833333333333,145,217.5,241.666666666667,290,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-10.3502117268386,0.17883249300891,0.0060448397685895,-0.000183790892845511,0.000284843018135414,-0.000103052183694886,2.95991795897429e-06,-2.30576170231272e-06,7.56017100893266e-06,1.68583192539213e-05,-0.000119035280675147,0.000274439851472846,-0.000469769747919709,0.000509028265400585,-0.00015249236041884,-0.000219267632466472,0.000217875141212434,-7.78768247903072e-05,1.45587046803699e-05,-5.32437092520902e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-14.1480382155295,0.002943079211866,-2.90384964127051e-05,7.37350791602094e-08,-9.35509633150649e-07,-1.8195184039264e-05,0.00011936209815235,-0.000189113294943049,1.95231604540972e-05,0.000161910421648668,-0.000102067590744233,6.79189450930855e-06,5.92288056617478e-05,-0.000167099341871431,0.000199172143177028,-0.000121011592720682,1.52704145729432e-05,6.30142660776401e-05,-7.48361919741258e-05,2.96713751815466e-05,-1.50583066252385e-05,6.4866231819281e-06,7.80614476627685e-05,-0.000133242297733866,7.70547211880584e-05,-1.46197797328358e-05,5.55626185758295e-07,0,0,0,0,0,0,0,0,0,0,0,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-14.8379267764217,0.00726005671049855,-0.000150784386857645,1.14579143613883e-06,-7.5283192008987e-07,1.02242697807189e-06,-4.29697703080929e-06,-1.6091125035048e-05,0.000105737462688381,-0.000172698215714445,9.21308470379767e-05,-5.52316054793624e-06,5.68786506355053e-07,-2.59274479510858e-06,1.91918640652841e-06,3.28272034564585e-05,-9.69802061305648e-05,9.72274344433774e-05,-3.40907951131725e-05,4.17461943551723e-07,-2.67723085762779e-06,-3.20629904234596e-05,0.000130912902582065,-0.000170157858373831,9.01106566850652e-05,-1.68074294588291e-05,7.08877655447258e-07,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,290,314.166666666667,483.333333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,749.166666666667,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.8705640973831,0.00669791663235929,-7.70659991287537e-05,-1.85942263076601e-07,7.30800193160898e-07,-1.34847674154301e-06,-2.52065026651182e-05,0.000131401462504733,-0.000192167571766369,2.47910845246664e-05,0.000191205101991675,-0.000249111323367407,0.000203876912073999,-0.000123221506479413,4.93846565007047e-05,-3.65957998234973e-06,-3.52828646018888e-05,3.63316108688569e-05,-2.37643775381279e-05,9.36361589703172e-06,7.59252707972397e-05,-0.000169454684974811,0.000147859118221715,-4.90702009772102e-05,1.6868620071259e-06,1.08927784583184e-06,-6.03689159144488e-06,-5.55740787507274e-05,0.000215276802172318,-0.000270079347481029,0.000141342379373724,-2.86836585466134e-05,3.06365523289245e-06,-4.85649132132883e-07,0,0,0,0,24.1666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,459.166666666667,483.333333333333,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1,-1
"65+",2,-14.7664077352139,0.00755249706656323,-8.45296356722265e-05,-2.56551739141818e-07,8.77163086745405e-07,-1.59682979198476e-06,-2.81971660580625e-05,0.000147033191791777,-0.000210628052391336,2.3447558304727e-05,0.000181542349942317,-0.000192032831274463,0.000124727709278948,-4.8211123794943e-05,2.21785256818227e-06,1.76499772475954e-06,4.18469197118071e-05,-0.000120967688276508,0.000101786953601475,-5.35767142222293e-06,-7.27827759507951e-05,9.87092740755272e-05,-1.38579458925509e-05,-0.000124806983635828,0.000152471721209425,-6.15531211357231e-05,3.19122492063171e-06,-3.8054828640595e-06,1.32707121006379e-05,3.54998056201996e-05,-0.000271261100045773,0.00060148182105251,-0.000652633437535851,0.000384493727750846,-0.000134176644196901,3.17618328073168e-05,-4.77439879835284e-06,7.79435811298453e-07,24.1666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,410.833333333333,435,459.166666666667,483.333333333333,507.5,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,773.333333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,1015
"0-17",3,-14.1480382155295,0.002943079211866,-2.90384964127051e-05,7.37350791602094e-08,-9.35509633150649e-07,-1.8195184039264e-05,0.00011936209815235,-0.000189113294943049,1.95231604540972e-05,0.000161910421648668,-0.000102067590744233,6.79189450930855e-06,5.92288056617478e-05,-0.000167099341871431,0.000199172143177028,-0.000121011592720682,1.52704145729432e-05,6.30142660776401e-05,-7.48361919741258e-05,2.96713751815466e-05,-1.50583066252385e-05,6.4866231819281e-06,7.80614476627685e-05,-0.000133242297733866,7.70547211880584e-05,-1.46197797328358e-05,5.55626185758295e-07,0,0,0,0,0,0,0,0,0,0,0,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.8379267764217,0.00726005671049855,-0.000150784386857645,1.14579143613883e-06,-7.5283192008987e-07,1.02242697807189e-06,-4.29697703080929e-06,-1.6091125035048e-05,0.000105737462688381,-0.000172698215714445,9.21308470379767e-05,-5.52316054793624e-06,5.68786506355053e-07,-2.59274479510858e-06,1.91918640652841e-06,3.28272034564585e-05,-9.69802061305648e-05,9.72274344433774e-05,-3.40907951131725e-05,4.17461943551723e-07,-2.67723085762779e-06,-3.20629904234596e-05,0.000130912902582065,-0.000170157858373831,9.01106566850652e-05,-1.68074294588291e-05,7.08877655447258e-07,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,290,314.166666666667,483.333333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,749.166666666667,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
