"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_31coef","knot_32coef","knot_33coef","knot_34coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location","knot_31_location","knot_32_location","knot_33_location","knot_34_location"
"0-17",1,-12.9085208394892,0.0350137877417545,0.000131764492036896,-1.59425555581403e-05,2.00761561742993e-05,9.44650890012405e-05,-0.000267126415892171,0.000243881953991307,-2.71294800207683e-05,-0.000167858913598745,0.000257499428298847,-0.000215938826265038,8.71508253067729e-05,-1.3301275775365e-05,1.42067381639759e-05,5.74328187056753e-05,-0.000214647002794682,0.000260706528341237,-0.000151791321555053,4.20899235960356e-05,-2.16248548847493e-06,-7.24280024082238e-06,1.87689418707766e-05,-4.20986087382189e-06,-2.51366414111866e-05,1.82507729855238e-05,-1.28504553003967e-05,3.06818288467188e-05,-6.20959200822623e-06,-3.06159061156099e-05,1.6955129908933e-05,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,531.666666666667,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,845.833333333333,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-7.06660745020171,0.0277679243197086,0.00170364862814038,-6.10886199475496e-05,0.000111426392288963,-1.4817693689074e-05,-0.000152206803278678,0.000209121813589155,-0.000116549688922044,1.10358121467368e-05,4.70675598904421e-05,-5.08576122201568e-05,3.12465059140736e-06,1.82287264003474e-05,-6.75835225904221e-06,6.18377191168754e-07,2.83122748841409e-06,-1.66193758624113e-06,7.71664613012152e-07,7.64433835403308e-07,-4.79127262915004e-06,-4.85555080303019e-05,0.000183707056261711,-0.00022853065854982,0.00011834591513124,-2.21681008743906e-05,9.39279118971969e-07,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,314.166666666667,362.5,386.666666666667,483.333333333333,652.5,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-7.19920112227083,0.150344688354552,-0.00574664355103273,6.00311790008231e-05,-4.75832907606483e-06,-9.50249398747351e-05,7.65945058392003e-06,7.64738016312568e-05,-4.71611818042159e-05,1.14026674931892e-06,2.14668325777867e-06,-1.23054381206227e-06,1.51384413745895e-06,3.11591554146411e-05,-9.43251818156889e-05,9.46215392992651e-05,-3.25995664534336e-05,5.196669638627e-07,-1.82972216853694e-06,-2.30511410104347e-05,8.23730796393899e-05,-8.993576898879e-05,3.24401035933716e-05,-1.56988398223174e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,265.833333333333,459.166666666667,580,604.166666666667,628.333333333333,652.5,676.666666666667,725,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-6.80555454053765,0.0774668862805085,-0.000859301138849561,2.64050007936046e-06,-7.24328700968059e-07,1.97042615370766e-07,-2.55327497128141e-07,-3.77570346206601e-06,3.21939052455063e-06,6.46378627457798e-07,2.29184795396899e-05,-7.74826346478231e-05,6.95930233600645e-05,-3.80724941355601e-06,-5.71119550360908e-05,7.94331859015573e-05,-1.24814166638762e-05,-9.25947701948044e-05,0.000106174980102669,-3.62609119666916e-05,1.54692970558741e-06,-6.07847451211103e-06,-4.47761760935698e-05,0.000165791061818527,-0.000201057711297703,0.000102370506146455,-1.89353949241931e-05,8.07771431506361e-07,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,169.166666666667,193.333333333333,314.166666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",2,-13.9438751378631,0.00334064890000772,-2.66975169129532e-05,1.84025252104281e-08,7.73435647769534e-08,-1.11195333634242e-06,-2.21445473017017e-05,0.00013610605033683,-0.000212592063700775,2.25028065923349e-05,0.000196316042781142,-0.000161957764888065,5.52613485663598e-05,-3.9912840755502e-06,-5.44484754323561e-05,7.96869890548739e-05,-1.50910392452088e-05,-0.000108007249135575,0.000214535836363912,-0.000197600199953557,7.73558425341114e-05,-2.52902215117236e-06,-9.40891758523118e-06,2.49626586766389e-06,4.41085329909487e-05,-6.58323580766215e-05,2.63744415511351e-05,-1.20637164354164e-07,0,0,0,0,0,0,0,0,0,0,48.3333333333333,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,845.833333333333,870,894.166666666667,918.333333333333,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-14.8317037426214,0.00696467056510141,-0.00014058828688451,1.04455981431347e-06,-7.05358300789488e-07,1.87429664930221e-07,-1.52447725164068e-06,-2.12403830355084e-05,0.000114331019002953,-0.000163061913419675,1.70456481942243e-05,0.000129319361985189,-0.000106211989352522,3.35935845714998e-05,-4.94057308927109e-07,-2.66128570721753e-06,-1.18191420898727e-06,-1.36669797850062e-05,7.90083904001388e-05,-0.000149355363765087,0.000126263710520026,-4.26723029440788e-05,1.91835081403888e-06,-2.10703519115867e-06,-3.14813777367701e-05,0.000123849742542046,-0.000159383425166455,8.44757690526289e-05,-1.59660066698361e-05,6.73873047434215e-07,0,0,0,0,0,0,0,0,24.1666666666667,72.5,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,435,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-14.8361638019695,0.00768509414551798,-0.000155868204598789,1.16756320477213e-06,-7.96241846075318e-07,2.11610622534255e-07,-1.72460121969612e-06,-2.39611893845801e-05,0.000132897020501162,-0.000194533536529504,2.16440781403338e-05,0.000165093084164912,-0.000146147509763312,5.11151367037057e-05,-5.24158829026732e-07,-8.16425732032828e-07,-2.9030324957308e-05,3.30694774206449e-05,-2.63834532742326e-05,9.86925970154852e-06,8.76114571304469e-05,-0.000187217466700723,0.000157942519164843,-5.12228244416958e-05,2.01187919359165e-06,-1.8659865984921e-05,8.21971455012562e-06,9.94090197027405e-05,-0.000167496183307824,9.5135998614278e-05,-1.75727545025201e-05,6.85993763672265e-07,0,0,0,0,0,0,24.1666666666667,72.5,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,435,459.166666666667,483.333333333333,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1
"65+",2,-14.7570197886363,0.00856446342529633,-9.66770681995574e-05,-2.74361029674292e-07,9.75645759475833e-07,-1.77839786470805e-06,-3.17271947923166e-05,0.00016350377346229,-0.000234499174791186,2.63351861525623e-05,0.000208656680810364,-0.000228230825743002,0.000154129333565132,-6.47314508157345e-05,8.67950688883836e-06,-7.09935511236755e-06,9.65543649801492e-06,5.27604665489089e-05,-0.000171517500654292,0.000175956443153182,-5.48004173495272e-05,-4.4698146650796e-05,7.2466285049462e-05,-7.7271601178865e-06,-9.15308239362524e-05,8.6312661588152e-05,-5.58256407170708e-06,-1.81799510430571e-05,7.01610164777036e-06,3.78464742155723e-06,-1.12399816947392e-05,-8.56326083170727e-05,0.000278420321760461,-0.000322961784667562,0.000164329916258124,-3.38270373827707e-05,3.62672328878163e-06,-5.75221178859469e-07,24.1666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,773.333333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333
"0-17",3,-13.9438751378631,0.00334064890000772,-2.66975169129532e-05,1.84025252104281e-08,7.73435647769534e-08,-1.11195333634242e-06,-2.21445473017017e-05,0.00013610605033683,-0.000212592063700775,2.25028065923349e-05,0.000196316042781142,-0.000161957764888065,5.52613485663598e-05,-3.9912840755502e-06,-5.44484754323561e-05,7.96869890548739e-05,-1.50910392452088e-05,-0.000108007249135575,0.000214535836363912,-0.000197600199953557,7.73558425341114e-05,-2.52902215117236e-06,-9.40891758523118e-06,2.49626586766389e-06,4.41085329909487e-05,-6.58323580766215e-05,2.63744415511351e-05,-1.20637164354164e-07,0,0,0,0,0,0,0,0,0,0,48.3333333333333,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,797.5,845.833333333333,870,894.166666666667,918.333333333333,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",3,-14.8317037426214,0.00696467056510141,-0.00014058828688451,1.04455981431347e-06,-7.05358300789488e-07,1.87429664930221e-07,-1.52447725164068e-06,-2.12403830355084e-05,0.000114331019002953,-0.000163061913419675,1.70456481942243e-05,0.000129319361985189,-0.000106211989352522,3.35935845714998e-05,-4.94057308927109e-07,-2.66128570721753e-06,-1.18191420898727e-06,-1.36669797850062e-05,7.90083904001388e-05,-0.000149355363765087,0.000126263710520026,-4.26723029440788e-05,1.91835081403888e-06,-2.10703519115867e-06,-3.14813777367701e-05,0.000123849742542046,-0.000159383425166455,8.44757690526289e-05,-1.59660066698361e-05,6.73873047434215e-07,0,0,0,0,0,0,0,0,24.1666666666667,72.5,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,435,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1
