"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_31coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location","knot_31_location"
"0-17",1,-14.1235584425295,0.091598498654713,-0.000377615625026691,9.33458941064584e-07,-7.2475274253033e-07,1.64775835109363e-07,-8.30143020244694e-07,4.56234061613557e-06,3.32437019478931e-05,-0.000150289199863456,0.000236676051453738,-0.000196991849795081,9.0748227782776e-05,-7.02321527510362e-06,-1.15735336399011e-05,1.59087971953551e-06,-1.64921931502709e-06,-4.0960112300749e-05,0.000127275927447454,-0.000129660389258972,4.55806567734285e-05,-1.07509967684572e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,604.166666666667,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-7.17506305175083,0.0573338208304043,-0.00179504381180384,1.79376361843182e-05,-5.86477616534016e-06,-5.28613311058586e-05,5.44660005955187e-05,-1.13800507706954e-05,-1.00796112555111e-05,1.42051251160091e-05,-6.31805396573131e-06,5.45226957418874e-07,8.15629027455895e-06,-2.65879118046737e-05,1.9872340959811e-05,-1.14664000525894e-05,4.19652847207224e-06,7.35239713009806e-05,-0.000131768675249472,7.81179554225369e-05,-1.52733815407138e-05,5.76581525677814e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,145,193.333333333333,241.666666666667,265.833333333333,580,604.166666666667,628.333333333333,652.5,797.5,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-6.86272595494373,0.00563960435830596,0.000541391756575015,-4.05062295887823e-06,-1.86065923474371e-07,3.17882609500296e-07,8.54737825800647e-06,-8.58607419017164e-07,-1.34271980111498e-05,9.5541088948799e-06,7.29937743283797e-06,-2.05738872684554e-06,-2.21496229429967e-05,1.94391002878101e-05,-1.00688617941938e-06,-1.68754358479159e-05,1.75880356746966e-05,-7.85507585522351e-06,2.53200593322016e-06,3.49147188233592e-05,-5.35134413432242e-05,2.18857878639696e-05,-9.35586600625268e-08,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,169.166666666667,193.333333333333,217.5,410.833333333333,435,459.166666666667,483.333333333333,604.166666666667,628.333333333333,652.5,797.5,845.833333333333,870,894.166666666667,918.333333333333,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",1,-8.66966772427713,0.187764198218708,-0.00280579159507469,1.47988422265011e-05,-1.91763866732871e-06,-9.38402334346784e-06,-1.56014940239189e-05,3.71485368826023e-06,3.24715442048267e-05,-3.83468215143736e-05,2.52388408545059e-05,-4.59967354848398e-06,-6.21427254345374e-05,0.000145315795514703,-0.000129204410251277,9.0197712680317e-06,4.50725366087382e-05,-2.07109487337419e-06,-5.88586618560368e-05,8.70552986332874e-05,-1.08451551468762e-05,-0.000114856770790342,0.000117667963454647,-7.83716162512992e-06,-4.31504495456011e-05,2.10147815025712e-05,-3.40916408472871e-06,-6.07564204933206e-05,0.000187359315511644,-0.00021332349059827,0.00010713281837462,-2.04554765148658e-05,8.95188560497559e-07,0,0,24.1666666666667,48.3333333333333,193.333333333333,217.5,241.666666666667,265.833333333333,314.166666666667,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,725,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1
"0-17",2,-14.7004199729462,0.000472942367736026,0.00139689544588212,-7.91163055951832e-06,-1.51735374068394e-06,1.29150586899867e-06,9.01929847938115e-06,-3.49517502495438e-07,-1.2685519925975e-05,1.61786347619772e-05,-5.73922574395273e-07,-3.83717274215919e-06,2.80179528211297e-06,-9.37448294526502e-07,-1.87537680511398e-05,2.62543546350506e-05,-2.08981557596669e-06,-1.86615978507086e-05,1.17739046184353e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,314.166666666667,338.333333333333,362.5,410.833333333333,435,725,773.333333333333,797.5,821.666666666667,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",2,-13.6712855580029,0.270000704171947,-0.00101072950082735,-3.92931949558617e-05,6.78656546189241e-05,4.22033242693204e-06,-9.92099185215947e-06,-0.00010769029224959,0.000149958391149779,-6.87567602130701e-05,8.41614399261548e-07,2.97316533632779e-06,-1.6595875923829e-07,-5.63077013869924e-06,6.63766260285462e-06,-1.01607698096736e-06,-2.76141564685755e-05,7.13565681789838e-05,-5.45507478554103e-05,3.19453194186268e-06,7.59132460218776e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,120.833333333333,145,193.333333333333,241.666666666667,604.166666666667,628.333333333333,652.5,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",2,-12.0767393854387,-0.148748783743677,0.0243903569055773,-0.000465826738195895,0.000606386740865376,-0.000150977894164216,4.84116405343887e-06,1.11504902276517e-05,-1.15264280832675e-06,-1.84532936468906e-05,1.4616872117091e-05,-1.60980264591567e-06,1.51189109557675e-06,3.95679525504864e-05,-0.000104787266557865,8.19072231510534e-05,-5.14207007846143e-06,-1.27898515021103e-05,3.42720343562874e-06,-7.1756283418571e-07,-7.27437106340932e-06,5.32009458927992e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,120.833333333333,193.333333333333,217.5,241.666666666667,459.166666666667,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,821.666666666667,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"65+",2,-14.1288292792896,0.256818123436598,-0.0018868651540817,1.3077286776602e-06,3.37482934126436e-06,3.01980136363307e-07,-5.63917191436403e-07,-8.89901309559266e-06,5.38729368330615e-06,7.49401355297495e-07,2.7353766682506e-05,-9.374930791628e-05,8.66517826391333e-05,-4.96785424671392e-06,-7.92673345378334e-05,0.000118060465827087,-1.78336552116024e-05,-0.000149090584328372,0.000167488380830379,-5.59780554866985e-05,7.36597568007925e-07,-2.34513165814546e-06,-3.94266114796481e-05,0.000113242163396877,-0.000108447898890767,3.67881159912189e-05,-8.67187575403392e-07,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,169.166666666667,193.333333333333,265.833333333333,410.833333333333,435,459.166666666667,483.333333333333,507.5,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,725,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,-1,-1,-1,-1,-1,-1,-1,-1
"0-17",3,-14.1762651253003,0.00256270952776422,-2.52983499736074e-05,6.42724700676192e-08,-8.39218784517678e-07,-1.64795826226985e-05,0.000111498719340898,-0.000176542957958769,1.91167932110286e-05,0.000133275044130951,-6.76986889143131e-05,-3.39191074514196e-05,5.59918579118323e-05,-1.09924840756443e-05,-8.15734009177647e-05,0.000177177340604329,-0.000178878650506272,7.370965200444e-05,-9.27634513897661e-06,8.43937807366763e-06,3.89957824249046e-05,-0.000109437478188562,0.000137687692303865,-0.000118412955682112,1.77525341897898e-05,0.000119703453699695,-0.000135686316628798,4.65261588367417e-05,-2.01261899911624e-07,0,0,0,0,0,0,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,725,749.166666666667,773.333333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,942.5,-1,-1,-1,-1,-1,-1
"18-49",3,-14.7902162169322,0.00595337632895923,-9.38558333650317e-05,3.67621788914298e-07,1.30230490984091e-07,-1.40216715679665e-06,-2.04322137913133e-05,0.000108191572160298,-0.000152200459482317,1.59344306262782e-05,0.000117280681323914,-9.82063170741425e-05,3.34343921922197e-05,-4.22305415390064e-07,-3.3942987539511e-06,9.65750127823849e-07,2.33001990609065e-05,-5.79668291894333e-05,3.80107508874909e-05,-4.92412957660867e-07,-1.78229593972857e-05,4.04730211507874e-05,-7.69424591635284e-06,-4.00529685914429e-05,2.20044051797186e-05,0,0,0,0,0,0,0,0,0,0,72.5,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,362.5,435,580,604.166666666667,628.333333333333,652.5,700.833333333333,797.5,845.833333333333,870,894.166666666667,918.333333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
