"age_group","dose","intersect","t","t2","t3","knot_1coef","knot_2coef","knot_3coef","knot_4coef","knot_5coef","knot_6coef","knot_7coef","knot_8coef","knot_9coef","knot_10coef","knot_11coef","knot_12coef","knot_13coef","knot_14coef","knot_15coef","knot_16coef","knot_17coef","knot_18coef","knot_19coef","knot_20coef","knot_21coef","knot_22coef","knot_23coef","knot_24coef","knot_25coef","knot_26coef","knot_27coef","knot_28coef","knot_29coef","knot_30coef","knot_31coef","knot_32coef","knot_33coef","knot_34coef","knot_1_location","knot_2_location","knot_3_location","knot_4_location","knot_5_location","knot_6_location","knot_7_location","knot_8_location","knot_9_location","knot_10_location","knot_11_location","knot_12_location","knot_13_location","knot_14_location","knot_15_location","knot_16_location","knot_17_location","knot_18_location","knot_19_location","knot_20_location","knot_21_location","knot_22_location","knot_23_location","knot_24_location","knot_25_location","knot_26_location","knot_27_location","knot_28_location","knot_29_location","knot_30_location","knot_31_location","knot_32_location","knot_33_location","knot_34_location"
"0-17",1,-14.8352461404892,-0.0538508135634476,0.00937773856651534,-0.000185036723642189,0.000264217423544049,-9.5017924349136e-05,3.93722259934022e-06,2.10634614374356e-05,-2.53224247133241e-05,3.0909337501077e-06,2.74161102787006e-05,-2.6120189771931e-06,-4.7032633986709e-05,3.9340209844549e-05,-3.94302288290704e-07,-3.70943871768637e-06,-1.0440810336772e-05,1.50313383386673e-05,-4.60890672544172e-06,-4.48147201439699e-06,2.07894112209459e-06,3.95571503916798e-05,-6.31835059625124e-05,2.62294657402625e-05,-1.19294424702211e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1666666666667,48.3333333333333,72.5,120.833333333333,193.333333333333,217.5,241.666666666667,290,314.166666666667,338.333333333333,386.666666666667,435,555.833333333333,580,628.333333333333,797.5,845.833333333333,870,894.166666666667,918.333333333333,966.666666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"18-49",1,-9.64152208631383,0.323728385031889,-0.0129261333596585,0.000174489010975447,-0.000166974176828684,-3.44763819011154e-05,3.50046312038356e-05,-1.63281112863167e-06,-3.50115927527962e-06,-4.44363378386032e-06,-3.72930766903286e-05,7.66599973060517e-05,-4.01540440183941e-05,4.6651068424111e-07,1.03080353412509e-05,-9.32438846673607e-06,7.70526305137975e-07,1.35304628688269e-05,-3.30621785777458e-05,2.37996359166992e-05,-4.08352479482945e-06,1.62464764772589e-06,-6.92742348235651e-06,-5.08292728263971e-05,0.00020378758144125,-0.0002736599882984,0.000173486678572254,-5.87759345202007e-05,1.19077942817036e-05,-6.95738432088732e-07,0,0,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,314.166666666667,410.833333333333,435,580,604.166666666667,628.333333333333,652.5,700.833333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1,-1,-1,-1,-1,-1
"50-64",1,-8.83240703797888,0.1525479616059,-0.00308232978099589,2.36349605333597e-05,-6.90536319874383e-06,-5.13993462495239e-05,4.54371057023729e-05,-1.51557361382508e-05,-2.28740611627081e-05,5.05249342222535e-05,-4.97257905383513e-06,-3.87514079329193e-05,2.0238773445579e-05,8.89854001158256e-06,-1.9895022867576e-06,-2.45596156194554e-05,2.18328634175327e-05,-1.71761995211245e-05,5.97575893707628e-06,6.24676261941146e-05,-0.000117165465695045,7.48825308342328e-05,-4.04376791160585e-06,-8.75101704176796e-06,1.03449077803582e-06,-4.8974458723615e-06,-4.08755374848024e-05,0.000155049692625801,-0.000191480285617009,9.85070797723047e-05,-1.82667481562876e-05,7.77002129181563e-07,0,0,0,0,0,0,24.1666666666667,72.5,96.6666666666667,169.166666666667,217.5,241.666666666667,265.833333333333,290,314.166666666667,410.833333333333,435,459.166666666667,483.333333333333,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1
"65+",1,-10.4005602124307,0.246834859464952,-0.00277978286999352,3.25132550872774e-06,6.04182975900813e-06,2.57269831630173e-05,-5.19421176247467e-05,2.13648608815244e-05,-2.15227060150695e-06,-5.2513460251326e-05,0.000110459520095912,-7.87989489615663e-05,6.08553021390484e-06,1.69949740431178e-05,-2.68113801924948e-05,5.21860289485063e-05,-8.91155243007052e-06,-9.12118245622768e-05,0.000110493097727351,-3.9733220784319e-05,4.92024021141019e-06,-2.64296372421396e-05,1.08416447269734e-05,9.86063337241942e-05,-0.00020254275283507,0.000147558810280285,-9.35818899186042e-06,-2.91199946025947e-05,1.13854184997695e-05,-5.10844309409871e-06,-7.22523938335436e-05,0.000199572973370432,-0.000213579078882529,0.000103784608695559,-1.968695869726e-05,8.7512151547795e-07,0,0,24.1666666666667,48.3333333333333,72.5,96.6666666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,773.333333333333,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1
"0-17",2,-13.4680824791385,0.00280423078018468,-2.21023497417714e-05,1.21779122127884e-08,6.88658502204564e-08,-9.83124689746595e-07,-1.8810121232241e-05,0.000118604052043468,-0.000186272015026702,1.86274654103749e-05,0.00016841248196356,-0.000118260980823293,6.10830081672487e-06,2.89122936366159e-05,-3.98555117276046e-06,-5.9664323674401e-05,9.4926152068711e-05,-7.99332407839954e-05,1.2958172317845e-05,0.000104907977874392,-0.000163564124495803,9.34666002952048e-05,-5.25926123640467e-06,-3.54334940427804e-05,3.33760406233001e-05,-3.54447534927628e-05,9.94298780033527e-06,0.000103225388333485,-0.000153225890263815,8.15739723639559e-05,-1.48824765010482e-05,5.94171574310529e-07,0,0,0,0,0,0,48.3333333333333,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,725,749.166666666667,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1
"18-49",2,-14.7706759724355,-0.00423722900875057,7.02708813743026e-05,-2.44565531575677e-07,-2.84043185635808e-07,1.50791853559129e-06,1.1466994226563e-05,-6.4533421453158e-05,0.000179709346697124,-0.000225520042203766,2.82942289561161e-05,0.000219464667458605,-0.000271625667149921,0.000197487928852782,-0.00011552144342524,4.89922852092942e-05,-3.37205747489251e-06,-7.72910990324088e-06,1.33948088386072e-05,-2.88972739264828e-05,7.69741211114322e-06,7.40755332414949e-05,-0.000137501361528705,9.21142777540672e-05,-6.46592109908678e-06,-1.56122736836064e-05,1.87241391264099e-05,-2.80690010613538e-05,4.64191339510231e-06,7.53829990818569e-05,-0.000124791853304519,6.91012065685068e-05,-1.23983114402377e-05,5.08869926354243e-07,0,0,0,0,48.3333333333333,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,435,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,773.333333333333,797.5,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1
"50-64",2,-14.7584148746403,-0.00498736605713847,8.27118792233378e-05,-2.87875806013291e-07,-3.34278234670758e-07,1.77443791232266e-06,1.34901769556605e-05,-7.58450375874421e-05,0.000210937334580434,-0.000264467225204137,3.3010187225504e-05,0.000256791336121569,-0.000317663292716853,0.000228436647917065,-0.000126561525422796,5.11015331141535e-05,-3.78152953030126e-06,-3.2048434331843e-05,3.20090599088288e-05,-2.56427111203068e-05,8.83430514457789e-06,8.66536259599805e-05,-0.000160325783206326,0.000101202218592807,-5.3625555113049e-06,-1.19690459158552e-05,1.6620011407402e-06,-7.76804861087084e-06,-5.95242917393119e-05,0.000242920006188235,-0.000329594013531615,0.000209503927947582,-7.06002477336779e-05,1.42890663215794e-05,-8.37842338474729e-07,0,0,0,48.3333333333333,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,459.166666666667,483.333333333333,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333,-1,-1,-1
"65+",2,-14.8206823568979,0.00854955203380054,-9.61463660850992e-05,-2.81342041156017e-07,9.8265354364386e-07,-1.7930134229e-06,-3.19299090667694e-05,0.000166770484907307,-0.000243729044950283,2.82297428203421e-05,0.000231540431040412,-0.000256964905176224,0.000163322336340028,-6.48012937616663e-05,9.22585377561058e-06,-7.58908310916176e-06,1.03979267620378e-05,6.14729671008539e-05,-0.000194498856793013,0.00021604730965326,-0.000100479549988787,1.04672309356158e-05,-7.89756965051912e-06,1.02139345600534e-05,7.00492720694074e-05,-0.00016766706896898,0.00014067383011744,-4.2459082778234e-05,1.44025004235554e-06,1.49746805296051e-06,-7.83098757323593e-06,-7.44908433497528e-05,0.000270543580509438,-0.000327691716900474,0.000168164318053415,-3.40486920752434e-05,3.69505666752464e-06,-5.86427785489402e-07,24.1666666666667,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,797.5,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,990.833333333333
"0-17",3,-13.4680824791385,0.00280423078018468,-2.21023497417714e-05,1.21779122127884e-08,6.88658502204564e-08,-9.83124689746595e-07,-1.8810121232241e-05,0.000118604052043468,-0.000186272015026702,1.86274654103749e-05,0.00016841248196356,-0.000118260980823293,6.10830081672487e-06,2.89122936366159e-05,-3.98555117276046e-06,-5.9664323674401e-05,9.4926152068711e-05,-7.99332407839954e-05,1.2958172317845e-05,0.000104907977874392,-0.000163564124495803,9.34666002952048e-05,-5.25926123640467e-06,-3.54334940427804e-05,3.33760406233001e-05,-3.54447534927628e-05,9.94298780033527e-06,0.000103225388333485,-0.000153225890263815,8.15739723639559e-05,-1.48824765010482e-05,5.94171574310529e-07,0,0,0,0,0,0,48.3333333333333,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,410.833333333333,435,459.166666666667,483.333333333333,507.5,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,725,749.166666666667,821.666666666667,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1,-1,-1
"18-49",3,-14.7706759724355,-0.00423722900875057,7.02708813743026e-05,-2.44565531575677e-07,-2.84043185635808e-07,1.50791853559129e-06,1.1466994226563e-05,-6.4533421453158e-05,0.000179709346697124,-0.000225520042203766,2.82942289561161e-05,0.000219464667458605,-0.000271625667149921,0.000197487928852782,-0.00011552144342524,4.89922852092942e-05,-3.37205747489251e-06,-7.72910990324088e-06,1.33948088386072e-05,-2.88972739264828e-05,7.69741211114322e-06,7.40755332414949e-05,-0.000137501361528705,9.21142777540672e-05,-6.46592109908678e-06,-1.56122736836064e-05,1.87241391264099e-05,-2.80690010613538e-05,4.64191339510231e-06,7.53829990818569e-05,-0.000124791853304519,6.91012065685068e-05,-1.23983114402377e-05,5.08869926354243e-07,0,0,0,0,48.3333333333333,120.833333333333,145,169.166666666667,193.333333333333,217.5,241.666666666667,265.833333333333,290,314.166666666667,338.333333333333,362.5,386.666666666667,435,531.666666666667,555.833333333333,580,604.166666666667,628.333333333333,652.5,676.666666666667,700.833333333333,773.333333333333,797.5,845.833333333333,870,894.166666666667,918.333333333333,942.5,966.666666666667,-1,-1,-1,-1
